Package,Downloads,Overall,Binary-Artifacts,Branch-Protection,CII-Best-Practices,Code-Review,Dangerous-Workflow,Dependency-Update-Tool,Fuzzing,License,Maintained,Packaging,Pinned-Dependencies,SAST,Security-Policy,Signed-Releases,Token-Permissions,Vulnerabilities
apache-airflow-backport-providers-microsoft-azure,130582,8.15,10,6,0,10,10,10,10,10,10,,7,0,10,8,10,10
apache-airflow-providers-apache-druid,120395,8.15,10,6,0,10,10,10,10,10,10,,7,0,10,8,10,10
apache-airflow-providers-presto,113293,8.15,10,6,0,10,10,10,10,10,10,,7,0,10,8,10,10
apache-airflow-backport-providers-cncf-kubernetes,111511,8.15,10,6,0,10,10,10,10,10,10,,7,0,10,8,10,10
apache-airflow-providers-jira,111190,8.15,10,6,0,10,10,10,10,10,10,,7,0,10,8,10,10
apache-airflow-backport-providers-snowflake,109726,8.15,10,6,0,10,10,10,10,10,10,,7,0,10,8,10,10
apache-airflow-providers-apache-livy,103176,8.15,10,6,0,10,10,10,10,10,10,,7,0,10,8,10,10
apache-airflow-providers-neo4j,93816,8.15,10,6,0,10,10,10,10,10,10,,7,0,10,8,10,10
apache-airflow-backport-providers-slack,88065,8.15,10,6,0,10,10,10,10,10,10,,7,0,10,8,10,10
apache-airflow-providers-telegram,83978,8.15,10,6,0,10,10,10,10,10,10,,7,0,10,8,10,10
apache-airflow-providers-jenkins,80885,8.15,10,6,0,10,10,10,10,10,10,,7,0,10,8,10,10
apache-airflow-backport-providers-ssh,76483,8.15,10,6,0,10,10,10,10,10,10,,7,0,10,8,10,10
apache-airflow-providers-sendgrid,76395,8.15,10,6,0,10,10,10,10,10,10,,7,0,10,8,10,10
apache-airflow-backport-providers-apache-livy,74396,8.15,10,6,0,10,10,10,10,10,10,,7,0,10,8,10,10
pytest,46186224,7.70,10,8,0,10,10,10,10,10,10,10,7,0,0,,10,10
google-cloud-storage,46823295,7.60,10,8,0,10,10,10,10,10,10,,5,0,10,,10,10
coverage,43938443,7.38,10,3,5,1,10,10,10,10,10,,9,10,10,,10,10
django-axes,195743,7.33,10,0,0,8,10,10,0,10,10,10,7,9,10,,9,10
numpy,131050997,7.28,10,3,0,8,10,10,10,10,10,10,0,0,9,0,10,10
attrs,105149840,7.22,10,8,5,2,10,10,0,10,10,,7,10,10,,10,10
google-auth-httplib2,20729113,7.22,10,8,0,10,10,10,10,10,5,,5,0,10,,10,10
jsii,1393176,7.20,10,8,0,10,10,10,0,10,10,10,,0,10,8,0,10
edk2-pytool-extensions,87397,7.17,10,8,0,10,10,10,0,10,10,,9,9,0,,9,10
googleapis-common-protos,77187938,7.10,10,8,0,10,10,10,,10,10,,5,0,10,,10,10
pyarrow,60368600,7.10,10,3,0,5,10,10,10,10,10,10,,0,10,,10,10
sqlalchemy-bigquery,1170331,7.10,10,8,0,10,10,10,0,10,10,,5,0,10,0,10,10
pybigquery,226656,7.10,10,8,0,10,10,10,0,10,10,,5,0,10,0,10,10
edk2-pytool-library,84852,7.10,10,8,0,9,10,10,0,10,10,,9,9,0,,9,10
google-cloud-bigquery,49086348,7.08,10,1,0,10,10,10,10,10,10,,5,0,10,,10,10
google-cloud-logging,8122586,7.08,10,1,0,10,10,10,10,10,10,,5,0,10,,10,10
cryptography,159936986,7.05,10,8,0,10,10,10,,10,10,,4,0,10,,10,10
google-api-python-client,41577340,7.05,10,8,0,10,10,10,10,10,10,,9,0,10,,0,10
matplotlib,30128029,7.05,10,6,0,10,10,10,10,10,10,,2,10,10,,0,10
google-crc32c,22672209,7.05,10,8,0,9,10,10,10,10,9,10,2,0,10,,0,10
codespell,288157,7.05,10,8,0,10,10,10,0,10,10,10,7,0,0,8,0,10
trufflehog,95824,7.03,10,6,0,9,10,10,0,10,10,10,5,9,9,0,0,10
google-auth,74782317,7.00,10,0,0,10,10,10,10,10,10,,5,0,10,,10,10
ansible-lint,1090137,6.97,10,8,2,3,10,10,0,10,10,10,7,10,10,,0,10
brotli,4887372,6.95,10,3,0,6,10,10,10,10,7,,10,0,10,0,10,10
google-cloud-aiplatform,3978621,6.95,10,8,0,8,10,10,0,10,10,,5,0,10,,10,10
zarr,116772,6.95,10,8,0,10,10,10,,10,10,10,7,10,0,,0,10
pillow,50222924,6.92,10,0,2,7,10,10,10,10,10,,7,0,10,,10,10
marshmallow,20513973,6.90,10,3,0,9,10,10,0,10,10,,10,0,10,,10,10
amundsen-common,282205,6.90,10,8,2,10,10,10,0,10,10,10,5,0,10,,0,10
amundsen-databuilder,179213,6.90,10,8,2,10,10,10,0,10,10,10,5,0,10,,0,10
tink,780528,6.88,9,0,0,10,10,10,10,10,10,,9,10,10,0,0,10
google-cloud,3976003,6.85,10,8,0,10,10,10,0,10,10,,0,0,10,,10,10
docker-compose,1637324,6.85,10,8,0,10,10,10,0,10,10,10,,0,0,0,10,10
dash,1026422,6.85,10,8,0,10,10,10,0,10,10,,10,0,0,,10,10
google-auth-oauthlib,30445827,6.80,10,8,0,10,10,10,10,10,10,,4,0,10,,0,10
google-cloud-secret-manager,15134436,6.80,10,8,0,10,10,10,10,10,10,,4,0,10,,0,10
google-cloud-resource-manager,3573211,6.80,10,8,0,10,10,10,10,10,10,,4,0,10,,0,10
google-cloud-tasks,2576864,6.80,10,8,0,10,10,10,10,10,10,,4,0,10,,0,10
datadog-api-client,2314043,6.80,10,8,0,10,10,10,0,10,10,10,7,7,0,,0,10
django-simple-history,669486,6.80,10,6,0,10,10,10,0,10,10,10,7,,10,,0,10
pycep-parser,382093,6.80,10,3,0,1,10,10,0,10,10,,10,10,10,,10,10
google-cloud-error-reporting,338764,6.80,10,8,0,10,10,10,10,10,10,,4,0,10,,0,10
aiomysql,119015,6.80,10,3,0,7,10,10,0,10,10,10,7,9,10,0,0,10
structlog,3258045,6.78,10,3,5,1,10,10,0,10,10,,7,10,10,,10,10
redis,25259582,6.75,10,1,0,10,10,,10,10,10,10,5,10,0,,9,10
aws-sam-translator,6331537,6.75,10,4,0,10,10,10,0,10,10,,9,10,10,,0,10
grpc-google-iam-v1,15271497,6.72,10,8,0,7,10,10,0,10,8,,5,0,10,,10,10
google-cloud-audit-log,2479352,6.72,10,8,0,10,10,10,0,10,5,,5,0,10,,10,10
scapy,2168210,6.72,10,8,0,7,10,0,10,10,10,,7,10,0,,10,10
google-cloud-firestore,5143438,6.70,10,8,0,10,10,10,10,10,10,,2,0,10,,0,10
ml-wrappers,128228,6.70,10,8,0,10,10,0,0,10,10,10,7,10,10,,0,10
dm-control,117023,6.70,10,6,0,10,10,10,0,10,10,,10,0,0,,10,10
proxy-py,91282,6.70,10,4,0,6,10,10,0,10,10,10,5,9,10,0,0,10
flask,43140759,6.67,10,3,0,6,10,10,10,10,10,,7,0,9,6,0,10
pylint,11585985,6.67,10,7,5,9,10,10,0,10,10,,5,8,9,,0,10
google-resumable-media,38706179,6.65,10,8,0,10,10,10,10,10,8,,4,0,10,,0,10
kedro,462515,6.65,10,9,5,10,10,10,0,10,10,,2,0,0,,10,10
google-cloud-iam,325228,6.65,10,8,0,10,10,10,10,10,8,,4,0,10,,0,10
azure-core,52572656,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-storage-blob,36629397,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-common,33138859,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-identity,22779404,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-nspkg,10646752,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-resource,9628326,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-core,8956191,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-keyvault-secrets,8317316,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-storage-queue,7383934,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-storage,6740552,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-storage-file-datalake,6477957,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-cosmos,6407601,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-keyvault,6351432,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-keyvault,6130390,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-authorization,5972002,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-keyvault-keys,5782428,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-eventhub,5758373,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-containerregistry,5714686,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-graphrbac,5553871,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-network,4692868,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-nspkg,4475654,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-datalake-nspkg,4200873,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-data-tables,4115951,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-servicebus,3918630,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-compute,3910447,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-datalake-store,3653861,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-datalake-analytics,3543117,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-datafactory,3433450,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-keyvault-certificates,3350402,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-cosmosdb,3260158,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-batch,3191510,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-monitor,3157756,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-recoveryservices,3150964,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-msi,3145142,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-sql,3131931,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-web,3075830,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-signalr,3074413,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-containerinstance,3072293,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-rdbms,3051296,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-batch,3040376,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-containerservice,3036739,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-dns,3035154,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-redis,3030417,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-cdn,3019333,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-trafficmanager,3017178,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-loganalytics,3008383,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-eventhub,3005911,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-iothub,3003450,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-servicebus,2975403,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-devtestlabs,2971399,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-marketplaceordering,2949276,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-cognitiveservices,2945292,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-recoveryservicesbackup,2940105,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-search,2931830,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-eventgrid,2898317,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-eventgrid,2897346,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-loganalytics,2893104,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-applicationinsights,2892574,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-media,2883268,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-iothubprovisioningservices,2881255,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-billing,2881177,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-managementgroups,2877855,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-servicefabric,2874440,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-advisor,2873098,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-batchai,2865301,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-consumption,2861266,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-relay,2856238,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-policyinsights,2842341,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-iotcentral,2833012,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-datamigration,2817823,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-maps,2816628,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-reservations,2567234,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-storage-file-share,2457111,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-appconfiguration,2379174,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-storage,1926928,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-hdinsight,1775074,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-privatedns,1767513,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-sqlvirtualmachine,1766988,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-synapse-spark,1738805,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-apimanagement,1738479,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-security,1738354,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-netapp,1722622,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-managedservices,1716381,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-kusto,1715896,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-appconfiguration,1709449,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-synapse,1706419,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-synapse-artifacts,1705131,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-botservice,1700937,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-imagebuilder,1696582,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-redhatopenshift,1684171,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-deploymentmanager,1676682,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-synapse-accesscontrol,1670393,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-keyvault-administration,1669917,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-databoxedge,1652391,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-extendedlocation,1649786,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-servicefabricmanagedclusters,1639634,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-servicelinker,1638809,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-synapse-managedprivateendpoints,1633626,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure,1552142,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-subscription,1503039,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt,1262903,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-logic,1247483,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-servicemanagement-legacy,1237273,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-servicefabric,1234433,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-scheduler,1230642,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-notificationhubs,1225260,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-commerce,1185362,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-powerbiembedded,1185333,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-managementpartner,1182571,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-hanaonazure,1181621,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-machinelearningcompute,1181039,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-devspaces,1134885,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-applicationinsights,1119208,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
cloudformation-cli-python-plugin,677641,6.62,10,9,0,10,10,10,0,10,10,,9,0,10,,0,10
azure-eventhub-checkpointstoreblob-aio,671609,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
edgegrid-python,543130,6.62,10,6,0,10,10,10,0,10,9,,10,0,0,,10,10
azure-eventhub-checkpointstoreblob,499181,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-schemaregistry,345717,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-schemaregistry-avroserializer,271486,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-ai-metricsadvisor,239911,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-monitor-query,229091,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-search-documents,158808,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-hybridcompute,149103,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-ai-textanalytics,145200,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-cognitiveservices-knowledge-qnamaker,129819,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-ai-language-questionanswering,129694,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-ai-language-conversations,129156,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-ai-formrecognizer,101672,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-cognitiveservices-vision-computervision,75942,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
airflow-dbt,182746,6.60,10,8,0,10,10,10,,10,0,,10,,10,,10,10
econml,101769,6.60,10,8,0,10,10,0,0,10,10,,10,0,10,,10,10
pytenable,87769,6.60,10,8,0,10,10,,0,10,10,10,7,8,10,,0,10
msedge-selenium-tools,74349,6.60,10,6,0,8,10,10,0,10,0,,10,0,10,4,10,10
google-cloud-ndb,251600,6.58,10,1,0,10,10,10,0,10,10,,5,0,10,,10,10
requests,268780067,6.55,10,6,0,10,10,0,10,10,10,,7,10,10,0,0,10
httpcore,9837118,6.55,10,8,0,10,10,10,0,10,10,,9,0,10,,0,10
httpx,9823347,6.55,10,8,0,10,10,10,0,10,10,,9,0,10,,0,10
pyroute2,310178,6.55,10,3,0,6,10,10,0,10,10,,9,10,0,0,9,10
wagtail,127383,6.55,10,0,0,4,10,10,0,10,10,,5,10,10,,10,10
multidict,52698581,6.50,10,3,0,9,10,10,0,10,10,,7,10,10,0,0,10
interpret-community,152738,6.50,10,8,0,10,10,10,0,10,4,,7,10,10,,0,10
smdebug,83890,6.50,10,0,0,10,10,10,0,10,10,,5,0,10,0,10,10
filelock,52359323,6.47,10,0,0,6,10,10,10,10,9,10,7,0,10,,0,10
starlette,10230666,6.47,10,8,0,9,10,10,,10,10,,9,0,10,,0,10
checkov,6257293,6.47,10,6,2,3,10,10,0,10,10,10,0,10,10,,0,10
tf2onnx,363961,6.47,9,8,0,10,10,0,,10,10,,10,9,0,,10,10
fonttools,16876288,6.45,10,3,0,5,10,10,0,10,10,,7,10,0,,10,10
auth0-python,557248,6.45,10,8,0,10,10,10,0,10,10,,7,0,10,,0,10
charset-normalizer,227325056,6.42,10,8,0,3,10,10,10,10,10,,7,,10,0,0,10
async-timeout,55075506,6.42,10,3,0,10,10,10,0,10,8,,7,10,10,0,0,10
google-cloud-core,39110134,6.42,10,8,0,10,10,10,10,10,5,,4,0,10,,0,10
sentry-sdk,16903893,6.42,10,8,0,5,10,10,0,10,10,,7,7,10,0,0,10
twisted,2726962,6.42,10,1,0,10,10,0,0,10,10,10,7,0,10,,10,10
petl,300551,6.42,10,8,0,3,10,10,0,10,10,10,7,10,0,,0,10
numcodecs,116477,6.42,10,3,0,8,10,10,0,10,10,10,7,10,0,,0,10
py-cord,82866,6.42,8,7,0,6,10,10,0,10,10,,7,10,10,0,0,10
jinja2,90964836,6.40,10,3,0,7,10,10,0,10,10,,7,0,9,8,0,10
uvicorn,9171477,6.40,10,6,0,10,10,10,0,10,10,,9,0,10,,0,10
xgboost,8779297,6.40,10,3,0,9,10,10,0,10,10,,0,0,10,0,10,10
h2o,381736,6.40,8,8,0,6,10,10,0,10,10,,0,0,10,,10,10
mozilla-version,128293,6.40,10,6,0,10,10,10,0,10,6,,10,0,0,,10,10
astroid,11754834,6.38,10,3,0,8,10,10,0,10,10,,9,8,9,,0,10
jpype1,4213631,6.38,5,0,0,10,10,10,0,10,10,,10,10,0,0,10,10
graphene-django,337559,6.38,10,8,0,9,10,10,0,10,10,10,7,0,0,,0,10
frozenlist,46211465,6.35,10,3,0,7,10,10,0,10,10,,7,10,10,0,0,10
aiosignal,45782922,6.35,10,3,0,7,10,10,0,10,10,,7,10,10,0,0,10
aws-xray-sdk,3466002,6.35,10,8,0,10,10,10,0,10,10,,5,0,10,,0,10
dbt-core,2750889,6.35,10,8,0,10,10,10,0,10,10,10,5,0,0,0,0,10
dbt-postgres,1363125,6.35,10,8,0,10,10,10,0,10,10,10,5,0,0,0,0,10
pymemcache,1136438,6.35,10,6,0,10,10,10,0,10,10,,9,,9,0,0,10
skl2onnx,711812,6.35,10,8,0,9,10,0,0,10,10,,9,9,0,0,9,10
janus,350014,6.35,10,0,0,10,10,10,0,10,10,,7,10,10,,0,10
aiojobs,335935,6.35,10,3,0,7,10,10,0,10,10,,7,10,10,0,0,10
