Package,Downloads,Overall,Binary-Artifacts,Branch-Protection,CII-Best-Practices,Code-Review,Dangerous-Workflow,Fuzzing,License,Maintained,Packaging,Pinned-Dependencies,SAST,Security-Policy,Signed-Releases,Token-Permissions,Vulnerabilities
urllib3,1175106368,8.62,10,8,5,8,10,10,10,10,10,8,10,10,0,10,10
tuf,119917,8.49,10,8,10,10,10,0,10,10,10,4,10,10,4,10,10
pylint,38193237,8.24,10,8,5,10,10,0,10,10,10,0,10,9,8,9,9
gdal,453579,8.16,10,,5,4,10,10,9,10,10,8,9,9,8,10,10
niquests,1780337,7.97,10,,5,8,10,0,10,10,10,4,9,10,10,10,10
awslabs-aws-documentation-mcp-server,606959,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-aws-api-mcp-server,468535,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-dynamodb-mcp-server,195775,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-aws-pricing-mcp-server,178484,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-aws-healthomics-mcp-server,163093,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-cloudwatch-appsignals-mcp-server,159252,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-aws-diagram-mcp-server,158609,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-billing-cost-management-mcp-server,152227,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-cloudwatch-mcp-server,128128,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-cost-explorer-mcp-server,119442,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-s3-tables-mcp-server,118634,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-eks-mcp-server,114207,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-cdk-mcp-server,112851,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-redshift-mcp-server,107407,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-mysql-mcp-server,98125,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-cfn-mcp-server,75389,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-nova-canvas-mcp-server,74016,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-aws-dataprocessing-mcp-server,72952,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-aurora-dsql-mcp-server,71173,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-core-mcp-server,69605,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-iam-mcp-server,69484,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-cloudtrail-mcp-server,67398,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-bedrock-kb-retrieval-mcp-server,63413,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-amazon-bedrock-agentcore-mcp-server,63381,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-ecs-mcp-server,63165,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-syntheticdata-mcp-server,58213,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-aws-support-mcp-server,56927,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-aws-serverless-mcp-server,56119,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-frontend-mcp-server,56088,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-well-architected-security-mcp-server,55178,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-finch-mcp-server,55160,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-amazon-keyspaces-mcp-server,55125,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-timestream-for-influxdb-mcp-server,54957,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-terraform-mcp-server,53749,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-amazon-mq-mcp-server,52286,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-amazon-neptune-mcp-server,52006,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-postgres-mcp-server,51855,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-code-doc-gen-mcp-server,50699,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-git-repo-research-mcp-server,50193,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-memcached-mcp-server,49307,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-lambda-tool-mcp-server,48826,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-stepfunctions-tool-mcp-server,47184,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-amazon-sns-sqs-mcp-server,46879,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-elasticache-mcp-server,46856,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-aws-msk-mcp-server,46635,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-prometheus-mcp-server,46437,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-amazon-kendra-index-mcp-server,45927,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
awslabs-documentdb-mcp-server,45917,7.97,10,10,5,10,10,0,10,10,10,10,9,10,,10,4
astroid,40288434,7.95,10,8,0,10,10,10,10,10,10,0,9,9,8,0,10
fickling,657103,7.95,10,,0,8,10,0,10,10,10,8,10,10,8,10,10
umf,306751,7.78,10,5,0,10,10,10,9,10,,8,9,10,,10,10
crytic-compile,232866,7.76,10,4,0,5,10,0,10,10,10,4,9,10,8,10,10
openexr,549320,7.73,10,,5,7,10,10,10,10,10,8,10,10,8,0,10
tbb,686674,7.70,10,3,2,10,10,10,10,10,,8,9,10,0,10,10
xclim,102165,7.70,10,5,5,6,10,0,10,10,10,10,10,10,,10,9
tbb-devel,52695,7.70,10,3,2,10,10,10,10,10,,8,9,10,0,10,10
aiobotocore,910441874,7.65,10,8,0,10,10,0,10,10,10,10,10,10,,9,4
sigstore-protobuf-specs,65462,7.57,10,,0,10,10,0,10,10,10,8,9,10,6,10,6
nncf,287940,7.54,10,5,0,10,10,10,10,10,,5,10,10,,10,8
ops,268064,7.54,10,4,2,10,10,0,10,10,10,4,10,10,,10,9
ops-scenario,54502,7.54,10,4,2,10,10,0,10,10,10,4,10,10,,10,9
geoip2,13921922,7.46,10,6,0,10,10,0,10,10,10,10,9,0,,10,10
google-re2,8274035,7.43,10,3,0,5,10,10,10,10,10,0,0,10,8,9,10
west,1214265,7.41,10,6,0,10,10,0,10,10,10,8,10,0,0,10,10
attrs,467768819,7.35,10,,5,0,10,10,10,10,10,10,10,10,,9,10
twine,21666915,7.35,8,,0,10,10,0,10,10,10,4,10,0,10,10,10
pytest-asyncio,119768195,7.30,10,,0,10,10,0,10,10,10,5,10,10,0,10,10
jsonschema,303867846,7.27,10,,0,2,10,10,10,10,10,8,10,10,0,9,10
sentencepiece,31733398,7.24,10,0,0,7,10,10,10,10,,4,4,10,8,10,9
packaging,1039572201,7.22,4,,0,7,10,10,9,10,10,10,10,9,,9,10
typing-extensions,1030628027,7.22,10,,0,10,10,10,9,10,10,4,0,10,,10,10
yt-dlp,13495428,7.19,10,,0,6,10,0,10,10,10,7,10,0,8,10,10
astropy,3279408,7.19,10,8,0,8,10,0,10,10,,7,7,10,,10,10
presidio-analyzer,3218235,7.19,10,8,0,10,10,0,10,10,10,0,10,10,,9,5
