Package,Downloads,Overall,Binary-Artifacts,Branch-Protection,CII-Best-Practices,Code-Review,Dangerous-Workflow,Fuzzing,License,Maintained,Packaging,Pinned-Dependencies,SAST,Security-Policy,Signed-Releases,Token-Permissions,Vulnerabilities
tables,588005,6.62,10,0,0,10,10,10,10,10,,7,0,10,0,10,7
botocore,354781524,6.59,10,,0,1,10,10,10,10,,7,10,10,,9,10
markupsafe,118857309,6.59,10,,0,0,10,10,10,10,10,8,0,9,10,0,10
certifi,279118230,6.57,10,3,0,3,10,0,9,10,10,8,0,10,,10,10
structlog,6587120,6.54,10,,5,0,10,0,9,10,10,7,7,10,,10,10
ml-wrappers,144540,6.51,10,,0,9,10,0,10,10,10,7,10,10,,0,10
google-cloud-secret-manager,13812881,6.46,10,,0,10,10,0,10,10,,2,9,10,,10,9
google-cloud-resource-manager,7401977,6.46,10,,0,10,10,0,10,10,,2,9,10,,10,9
google-cloud-appengine-logging,6918008,6.46,10,,0,10,10,0,10,10,,2,9,10,,10,9
google-cloud,2554434,6.46,10,,0,10,10,0,10,10,,2,9,10,,10,9
google-cloud-datacatalog,2366580,6.46,10,,0,10,10,0,10,10,,2,9,10,,10,9
google-cloud-container,2227523,6.46,10,,0,10,10,0,10,10,,2,9,10,,10,9
google-cloud-language,1862789,6.46,10,,0,10,10,0,10,10,,2,9,10,,10,9
google-cloud-bigquery-datatransfer,1795784,6.46,10,,0,10,10,0,10,10,,2,9,10,,10,9
google-cloud-workflows,1568879,6.46,10,,0,10,10,0,10,10,,2,9,10,,10,9
google-cloud-redis,1497244,6.46,10,,0,10,10,0,10,10,,2,9,10,,10,9
google-cloud-recommendations-ai,1459500,6.46,10,,0,10,10,0,10,10,,2,9,10,,10,9
google-cloud-dataplex,1417899,6.46,10,,0,10,10,0,10,10,,2,9,10,,10,9
google-cloud-dataproc-metastore,1247288,6.46,10,,0,10,10,0,10,10,,2,9,10,,10,9
google-cloud-orchestration-airflow,1237932,6.46,10,,0,10,10,0,10,10,,2,9,10,,10,9
google-cloud-memcache,1171343,6.46,10,,0,10,10,0,10,10,,2,9,10,,10,9
google-cloud-dataform,892023,6.46,10,,0,10,10,0,10,10,,2,9,10,,10,9
google-cloud-texttospeech,601812,6.46,10,,0,10,10,0,10,10,,2,9,10,,10,9
google-cloud-iam,263985,6.46,10,,0,10,10,0,10,10,,2,9,10,,10,9
google-cloud-artifact-registry,219078,6.46,10,,0,10,10,0,10,10,,2,9,10,,10,9
google-cloud-scheduler,209757,6.46,10,,0,10,10,0,10,10,,2,9,10,,10,9
google-cloud-private-ca,198543,6.46,10,,0,10,10,0,10,10,,2,9,10,,10,9
google-cloud-os-config,190810,6.46,10,,0,10,10,0,10,10,,2,9,10,,10,9
google-cloud-certificate-manager,184040,6.46,10,,0,10,10,0,10,10,,2,9,10,,10,9
google-cloud-dialogflow-cx,166131,6.46,10,,0,10,10,0,10,10,,2,9,10,,10,9
google-cloud-recaptcha-enterprise,140533,6.46,10,,0,10,10,0,10,10,,2,9,10,,10,9
google-cloud-batch,128951,6.46,10,,0,10,10,0,10,10,,2,9,10,,10,9
google-cloud-functions,108020,6.46,10,,0,10,10,0,10,10,,2,9,10,,10,9
google-cloud-billing,101055,6.46,10,,0,10,10,0,10,10,,2,9,10,,10,9
google-cloud-dialogflow,88805,6.46,10,,0,10,10,0,10,10,,2,9,10,,10,9
google-cloud-notebooks,88027,6.46,10,,0,10,10,0,10,10,,2,9,10,,10,9
google-cloud-documentai,72408,6.46,10,,0,10,10,0,10,10,,2,9,10,,10,9
in-toto,66802,6.46,10,,10,10,10,0,9,10,,8,0,10,8,0,10
google-cloud-datacatalog-lineage,54710,6.46,10,,0,10,10,0,10,10,,2,9,10,,10,9
google-cloud-bigquery-reservation,51085,6.46,10,,0,10,10,0,10,10,,2,9,10,,10,9
vyper,42838,6.46,10,,0,10,10,0,9,10,10,5,10,10,0,0,10
google-ai-generativelanguage,34261,6.46,10,,0,10,10,0,10,10,,2,9,10,,10,9
gvm-tools,131825,6.43,10,,0,8,10,0,10,10,10,5,10,0,8,0,10
matplotlib,36911509,6.41,10,,0,10,10,10,9,10,,4,10,10,,0,10
cachetools,94788301,6.38,10,0,0,4,10,10,10,10,,7,0,10,,10,10
aqtinstall,115684,6.35,10,0,0,7,10,0,10,10,10,7,10,10,0,0,10
redis,27430796,6.32,10,,0,10,10,10,10,10,10,5,10,0,,0,8
jsii,1744685,6.32,10,,0,10,10,0,10,10,10,,0,10,8,0,10
bokeh,3477998,6.27,10,,0,10,10,0,10,10,10,4,7,10,,0,10
pytest,72359042,6.24,10,,0,10,10,0,10,10,10,7,0,0,,9,10
onnx,3713738,6.24,10,,5,10,10,0,10,10,,8,10,10,0,0,10
ansible-lint,1247791,6.24,10,,5,7,10,0,10,10,10,7,10,10,,0,7
werkzeug,94488133,6.22,10,,0,2,10,0,10,10,10,8,0,9,10,0,10
multidict,57877674,6.22,10,,0,0,10,10,9,9,10,7,10,10,0,0,10
python-gvm,263854,6.22,10,,0,10,10,0,10,10,,8,10,0,8,0,10
trufflehog,93961,6.22,9,,0,10,10,0,10,10,10,5,9,9,0,0,9
pyiceberg,50168,6.22,10,,0,10,10,0,10,10,10,7,0,10,2,0,10
pyparsing,82392363,6.19,10,,0,1,10,10,10,10,,8,0,10,0,10,10
yarl,57945762,6.16,10,,0,2,10,10,10,6,10,7,10,10,0,0,10
httpx,22727079,6.16,10,,0,10,10,10,10,10,,9,0,10,,0,10
httpcore,22675235,6.16,10,,0,10,10,10,10,10,,9,0,10,,0,10
django-ratelimit,279627,6.16,10,,0,5,10,0,9,10,10,7,10,10,,0,10
black,21701642,6.14,10,,0,9,10,10,10,10,10,,0,10,0,0,10
pytenable,55422,6.14,10,,0,10,10,0,10,7,10,7,6,10,,0,10
async-lru,10363145,6.11,10,,0,0,10,0,10,10,10,7,10,10,4,0,10
aws-sam-translator,10207660,6.11,10,,0,10,10,0,10,10,,9,9,10,,0,10
onnxconverter-common,751655,6.11,10,,0,10,10,0,10,1,,9,9,10,0,9,10
pem,322694,6.11,10,,5,0,10,10,10,5,10,8,10,10,,0,10
apache-libcloud,168615,6.11,10,,0,2,10,0,10,10,,6,9,10,,10,10
adyen,39372,6.11,10,,0,10,10,0,10,10,10,7,1,10,0,0,10
tensorstore,1081632,6.08,10,0,0,10,10,0,9,10,10,8,0,10,,0,10
zipp,151716027,6.05,10,0,0,0,10,10,10,10,,7,0,10,,10,10
pycparser,100871105,6.05,10,0,0,4,10,10,9,5,,9,0,10,,10,10
azure-core,66846761,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
gitpython,44636711,6.05,10,0,0,10,10,10,10,10,,7,0,10,,0,10
azure-storage-blob,40366469,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-common,32045707,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-identity,29864348,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-storage-file-datalake,12207974,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-core,10679044,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
configparser,9679675,6.05,10,0,0,0,10,10,10,10,,7,0,10,,10,10
azure-nspkg,9460066,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
seaborn,9157357,6.05,10,0,0,0,10,0,10,10,,8,9,10,0,10,10
azure-keyvault-secrets,8885105,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-resource,8682761,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-graphrbac,7285411,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-eventhub,7176300,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-keyvault,6815288,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-storage,6462646,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-keyvault,6299898,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-cosmos,6209898,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-containerregistry,5900780,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-authorization,5625143,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-storage-queue,5511953,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-servicebus,5508388,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-compute,5150093,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-network,5107544,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-keyvault-keys,5082510,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-datafactory,4845515,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-nspkg,4490135,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-cosmosdb,4346904,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-recoveryservices,4332460,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-datalake-nspkg,4331059,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-containerservice,4321810,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-batch,4283354,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-sql,4249835,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-datalake-store,4184133,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-rdbms,4134752,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-msi,4091584,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-containerinstance,4053711,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-monitor,4037298,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-dns,4004330,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-signalr,3989182,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-cognitiveservices,3962748,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-data-tables,3956327,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-redis,3955218,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-web,3946382,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-eventhub,3944866,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-batch,3917326,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-storage-file-share,3883382,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-servicebus,3859998,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-recoveryservicesbackup,3855262,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-cdn,3850208,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-loganalytics,3847814,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-iothub,3840999,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-trafficmanager,3821428,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-marketplaceordering,3797199,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-devtestlabs,3794939,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-search,3783983,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-managementgroups,3731873,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-applicationinsights,3718784,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-eventgrid,3718175,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-media,3705704,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-iothubprovisioningservices,3697682,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-billing,3688208,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-advisor,3686544,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-servicefabric,3685727,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-batchai,3674247,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-policyinsights,3670878,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-iotcentral,3656869,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-datamigration,3639102,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-maps,3638730,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-loganalytics,3611887,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-datalake-analytics,3608838,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-appconfiguration,3409819,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-consumption,3312786,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-relay,3293511,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-keyvault-certificates,3133659,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-reservations,3116823,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-eventgrid,2766739,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-synapse-artifacts,2489976,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-apimanagement,2484607,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-redhatopenshift,2458676,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-privatedns,2402909,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-netapp,2400131,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-sqlvirtualmachine,2372573,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-hdinsight,2358626,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-security,2355039,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-kusto,2344848,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-synapse-spark,2335750,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-appconfiguration,2311815,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-managedservices,2309018,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-synapse,2289773,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-imagebuilder,2288707,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-botservice,2271542,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-keyvault-administration,2260785,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-servicelinker,2253032,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-synapse-accesscontrol,2240401,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-synapse-managedprivateendpoints,2234754,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-extendedlocation,2233960,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-databoxedge,2227627,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-servicefabricmanagedclusters,2217881,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure,1867097,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-subscription,1750070,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-deploymentmanager,1688804,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-storage,1665771,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt,1514139,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-notificationhubs,1496805,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-logic,1488825,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-servicefabric,1463582,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-scheduler,1458119,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-servicemanagement-legacy,1441941,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-commerce,1429020,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-powerbiembedded,1428335,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-managementpartner,1425201,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-machinelearningcompute,1424340,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-hanaonazure,1424209,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
django-environ,1416015,6.05,10,,0,10,10,0,10,10,,7,10,10,0,0,10
azure-mgmt-devspaces,1390421,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-applicationinsights,1366278,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
django-simple-history,886570,6.05,10,,0,10,10,0,10,10,10,7,0,10,,0,10
azure-mgmt-appcontainers,569215,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-ai-ml,467335,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-eventhub-checkpointstoreblob-aio,379174,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-ai-formrecognizer,361912,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-monitor-query,305742,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-search-documents,278222,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-schemaregistry,267547,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-resourcegraph,265550,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-eventhub-checkpointstoreblob,239704,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-containerregistry,216724,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-monitor-opentelemetry-exporter,205861,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
django-auditlog,194736,6.05,10,,0,10,10,0,10,10,10,7,0,10,0,0,10
azure-mgmt-hybridcompute,179846,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-schemaregistry-avroserializer,176342,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
kopf,176081,6.05,10,,0,4,10,0,10,10,10,7,10,9,,0,10
interpret-community,142390,6.05,10,,0,10,10,0,10,10,,7,10,10,,0,10
sorl-thumbnail,130859,6.05,10,,0,10,10,0,10,10,10,7,0,10,,0,10
azure-ai-textanalytics,128951,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-cognitiveservices-knowledge-qnamaker,114628,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-ai-language-questionanswering,114156,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-ai-language-conversations,114141,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-automation,101501,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-monitor-ingestion,84379,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-costmanagement,83730,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
google-events,79730,6.05,10,,0,10,10,0,10,10,,7,1,10,,8,8
azure-core-tracing-opentelemetry,72213,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-cognitiveservices-vision-computervision,58187,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-schemaregistry-avroencoder,44411,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-databricks,40913,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-ai-anomalydetector,38814,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
cdk-monitoring-constructs,38211,6.05,10,,0,10,10,0,10,10,,8,0,10,,7,9
azure-purview-catalog,37598,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
azure-mgmt-servermanager,35684,6.05,8,,0,10,10,10,10,10,,1,0,10,,10,6
lxml,106996109,6.03,10,,0,0,10,10,9,10,,7,0,10,0,10,10
immutabledict,674273,6.03,10,,0,0,10,0,10,10,10,8,10,0,,9,10
django-oauth-toolkit,438025,6.03,10,,0,10,10,0,9,10,10,7,0,10,,0,10
seqio-nightly,42012,6.03,10,,0,7,10,0,10,10,10,7,4,10,,0,10
wheel,228781209,6.00,10,0,0,6,10,10,10,10,10,7,5,0,,0,10
opencensus,8558780,6.00,10,,0,10,10,10,10,5,,8,7,10,,0,9
opencensus-ext-azure,8254787,6.00,10,,0,10,10,10,10,5,,8,7,10,,0,9
opencensus-context,7992069,6.00,10,,0,10,10,10,10,5,,8,7,10,,0,9
opencensus-ext-logging,1172847,6.00,10,,0,10,10,10,10,5,,8,7,10,,0,9
pyhanko-certvalidator,505658,6.00,10,,0,0,10,0,10,10,10,7,0,0,7,9,10
opencensus-ext-requests,426482,6.00,10,,0,10,10,10,10,5,,8,7,10,,0,9
opencensus-ext-stackdriver,308640,6.00,10,,0,10,10,10,10,5,,8,7,10,,0,9
blspy,214903,6.00,10,,0,10,10,0,10,10,10,7,9,0,,0,10
opencensus-correlation,163162,6.00,10,,0,10,10,10,10,5,,8,7,10,,0,9
opencensus-ext-threading,97965,6.00,10,,0,10,10,10,10,5,,8,7,10,,0,9
opencensus-ext-flask,92699,6.00,10,,0,10,10,10,10,5,,8,7,10,,0,9
microsoft-kiota-abstractions,84803,6.00,9,,0,6,10,0,10,10,10,5,10,10,0,0,9
microsoft-kiota-http,82240,6.00,9,,0,6,10,0,10,10,10,5,10,10,0,0,9
microsoft-kiota-serialization-json,80023,6.00,9,,0,6,10,0,10,10,10,5,10,10,0,0,9
microsoft-kiota-serialization-text,79795,6.00,9,,0,6,10,0,10,10,10,5,10,10,0,0,9
opencensus-ext-postgresql,75266,6.00,10,,0,10,10,10,10,5,,8,7,10,,0,9
microsoft-kiota-authentication-azure,74893,6.00,9,,0,6,10,0,10,10,10,5,10,10,0,0,9
opencensus-ext-httplib,67023,6.00,10,,0,10,10,10,10,5,,8,7,10,,0,9
edx-name-affirmation,53512,6.00,10,,0,10,10,0,10,10,10,7,0,9,,0,10
opencensus-ext-sqlalchemy,44884,6.00,10,,0,10,10,10,10,5,,8,7,10,,0,9
tensorflow-io-gcs-filesystem,10755011,5.97,10,,0,1,10,0,10,10,10,4,0,10,,10,10
tensorflow-io,3421134,5.97,10,,0,1,10,0,10,10,10,4,0,10,,10,10
service-identity,2568182,5.97,10,,5,0,10,0,10,0,10,8,10,10,,10,10
zarr,332482,5.97,10,,0,9,10,0,10,10,10,7,10,0,,0,10
aiomonitor,53591,5.97,10,,0,1,10,0,10,10,10,7,0,10,8,0,10
google-api-python-client,43557389,5.95,10,,0,10,10,10,10,10,,8,0,10,,0,8
pycryptodomex,32873686,5.95,10,0,0,1,10,10,9,10,,7,10,0,8,0,10
pycryptodome,22808242,5.95,10,0,0,1,10,10,9,10,,7,10,0,8,0,10
shap,7043556,5.95,10,,0,10,10,0,10,10,10,7,8,0,,0,10
python-gitlab,3928125,5.95,10,,0,10,10,0,10,10,10,5,0,10,0,0,10
hiredis,2106407,5.95,10,0,0,10,10,10,9,0,10,7,0,0,,9,10
pycep-parser,744547,5.95,10,,0,1,10,0,10,7,10,8,,10,,10,10
pymatgen,128204,5.95,9,,0,0,10,0,9,10,10,7,0,10,,10,10
crowdstrike-falconpy,75885,5.95,10,,0,10,10,0,9,10,,7,10,10,,0,9
meson,778759,5.92,10,,0,9,10,0,10,10,,4,10,0,8,0,10
truststore,362294,5.92,10,,2,9,10,0,10,8,10,8,0,10,0,0,10
pyroute2,356468,5.92,10,,0,5,10,0,9,10,,9,10,0,0,9,10
django-hijack,123260,5.92,10,0,0,10,10,0,10,10,,7,9,10,,0,9
cwltool,57483,5.92,10,,0,5,10,0,10,10,10,5,10,10,,0,8
pyroute2-core,40897,5.92,10,,0,5,10,0,9,10,,9,10,0,0,9,10
importlib-metadata,163018206,5.89,8,0,0,0,10,10,10,10,,7,0,10,,10,10
jinja2,94179943,5.89,10,,0,0,10,10,10,10,,8,0,9,8,0,10
pygments,61804929,5.89,10,0,0,6,10,10,10,10,,5,0,0,,10,10
sentry-sdk,19915912,5.89,10,,0,8,10,0,10,10,,7,10,10,0,0,10
datadog-api-client,3257674,5.89,10,,0,10,10,0,10,10,10,7,7,0,,0,10
yt-dlp,1459472,5.89,10,,0,7,10,0,9,10,,7,10,0,8,0,10
scylla-driver,261417,5.89,10,,0,8,10,0,10,10,10,7,0,10,,0,10
aiocache,219553,5.89,10,,0,8,10,0,10,10,,7,10,10,0,0,10
chia-rs,204533,5.89,10,,0,10,10,0,10,10,10,7,10,0,,0,8
