Package,Downloads,Overall,Binary-Artifacts,Branch-Protection,CII-Best-Practices,Code-Review,Dangerous-Workflow,Fuzzing,License,Maintained,Packaging,Pinned-Dependencies,SAST,Security-Policy,Signed-Releases,Token-Permissions,Vulnerabilities
skl2onnx,558393,6.05,10,,0,8,10,0,10,10,,9,9,0,0,9,9
pytest,54192671,6.03,10,,0,9,10,0,10,10,10,6,0,0,,9,9
connexion,3695426,6.03,10,,0,9,10,10,9,10,10,6,0,10,,0,5
zipp,129699770,6.00,10,0,0,0,10,10,10,10,,6,0,10,,10,10
seaborn,9321065,6.00,10,0,0,4,10,0,10,10,,6,4,10,0,10,10
configparser,8915060,6.00,10,0,0,0,10,10,10,10,,6,0,10,,10,10
djangorestframework-simplejwt,1241409,6.00,10,,0,10,10,0,10,10,10,6,0,10,,0,10
django-simple-history,841101,6.00,10,,0,10,10,0,10,10,10,6,0,10,,0,10
kopf,268481,6.00,10,,0,4,10,0,10,10,10,6,10,9,,0,10
django-auditlog,156203,6.00,10,,0,10,10,0,10,10,10,6,0,10,0,0,10
pandas,119405276,5.97,10,,0,9,10,10,10,10,,1,7,9,0,0,10
django-redis,1560292,5.97,10,0,0,10,10,0,9,10,10,6,0,10,,0,10
locust,957023,5.97,10,,0,7,10,0,10,10,10,5,0,0,,10,10
django-oauth-toolkit,353903,5.97,10,,0,10,10,0,9,10,10,6,0,10,,0,10
filelock,66744245,5.95,10,0,0,3,10,10,9,10,10,6,0,10,,0,10
google-api-python-client,45561366,5.95,10,,0,10,10,10,10,10,,8,0,10,,0,8
astroid,12817063,5.95,10,,0,10,10,0,10,10,,6,10,9,,0,10
applicationinsights,7417392,5.95,10,,0,10,10,0,10,10,,8,7,10,,0,10
docker-compose,1651985,5.95,10,,0,10,10,0,10,10,10,,0,0,0,10,10
pyroute2,324339,5.92,10,,0,5,10,0,9,10,,9,10,0,0,9,10
jinja2,93412936,5.89,10,,0,0,10,10,10,10,,8,0,9,8,0,10
pygments,45407480,5.89,10,0,0,6,10,10,10,10,,5,0,0,,10,10
wheel,173117250,5.86,10,0,0,5,10,10,10,10,10,6,5,0,,0,10
pycryptodomex,29271234,5.86,10,0,0,2,10,10,9,10,,6,8,0,8,0,10
pycryptodome,21450584,5.86,10,0,0,2,10,10,9,10,,6,8,0,8,0,10
mutagen,834163,5.86,10,0,0,7,10,10,10,10,,6,0,0,8,0,10
python-hcl2,530922,5.86,10,,0,9,10,0,10,10,10,6,9,0,,0,10
idna,193995592,5.84,10,,0,2,10,10,10,10,,,0,10,,10,10
importlib-metadata,138359023,5.84,8,0,0,0,10,10,10,10,,6,0,10,,10,10
google-cloud,3829017,5.84,10,,0,10,10,0,10,10,,1,0,10,,10,8
datadog-api-client,2839885,5.84,10,,0,10,10,0,10,10,10,6,7,0,,0,10
cloudformation-cli,1138925,5.84,10,,0,10,10,0,10,10,10,6,0,10,,0,8
scylla-driver,253722,5.84,10,,0,8,10,0,10,10,10,6,0,10,,0,10
zarr,235349,5.84,10,,0,8,10,0,10,10,10,6,10,0,,0,10
frozenlist,56234840,5.81,10,,0,0,10,0,10,10,10,6,10,10,1,0,10
pymysql,38684058,5.81,10,,0,1,10,10,10,10,,6,10,10,,0,10
google-crc32c,27096540,5.81,10,,0,10,10,10,10,3,10,3,0,10,,0,10
ujson,7023231,5.81,10,,0,10,10,10,9,10,10,3,0,0,,0,10
constructs,5976827,5.81,10,,0,10,10,0,10,10,,5,0,10,,5,10
aiomysql,209609,5.81,10,,0,1,10,0,10,10,10,6,10,10,0,0,10
dask,7519222,5.78,10,0,0,8,10,10,10,10,,6,0,9,,0,10
jpype1,3726352,5.78,5,,0,9,10,0,9,10,,8,10,0,0,9,10
blackduck,709258,5.78,10,,0,3,10,0,10,10,,9,10,0,,9,10
ax-platform,128496,5.78,10,,0,10,10,0,10,10,10,3,0,9,,0,10
ggshield,87671,5.78,10,,0,8,10,0,10,10,10,5,0,10,0,0,10
botocore,320415214,5.76,10,,0,1,10,10,10,10,,8,7,10,,0,10
absl-py,17336923,5.76,10,,0,5,10,10,10,10,,4,0,0,,10,10
opentelemetry-api,7616524,5.76,10,,0,10,10,0,10,10,,6,7,10,,0,9
opentelemetry-sdk,6645666,5.76,10,,0,10,10,0,10,10,,6,7,10,,0,9
opentelemetry-semantic-conventions,5203020,5.76,10,,0,10,10,0,10,10,,6,7,10,,0,9
opentelemetry-proto,4250358,5.76,10,,0,10,10,0,10,10,,6,7,10,,0,9
opentelemetry-exporter-otlp-proto-http,3709355,5.76,10,,0,10,10,0,10,10,,6,7,10,,0,9
opentelemetry-exporter-otlp-proto-grpc,2768614,5.76,10,,0,10,10,0,10,10,,6,7,10,,0,9
opentelemetry-exporter-otlp,2250830,5.76,10,,0,10,10,0,10,10,,6,7,10,,0,9
opentelemetry-exporter-otlp-proto-common,1561369,5.76,10,,0,10,10,0,10,10,,6,7,10,,0,9
django-model-utils,842888,5.76,10,0,0,7,10,0,10,10,10,6,0,10,,0,10
opentelemetry-propagator-b3,497517,5.76,10,,0,10,10,0,10,10,,6,7,10,,0,9
opentelemetry-exporter-prometheus,436064,5.76,10,,0,10,10,0,10,10,,6,7,10,,0,9
opentelemetry-exporter-jaeger-thrift,245352,5.76,10,,0,10,10,0,10,10,,6,7,10,,0,9
opentelemetry-exporter-jaeger-proto-grpc,205855,5.76,10,,0,10,10,0,10,10,,6,7,10,,0,9
opentelemetry-exporter-jaeger,204570,5.76,10,,0,10,10,0,10,10,,6,7,10,,0,9
aiocache,174411,5.76,10,,0,7,10,0,10,10,,6,10,10,0,0,10
google-cloud-bigquery-storage,18899908,5.73,10,,0,10,10,10,10,10,,4,0,10,,0,8
google-cloud-pubsub,16448888,5.73,10,,0,10,10,10,10,10,,4,0,10,,0,8
async-lru,13117426,5.73,10,,0,0,10,0,10,10,10,6,10,10,0,0,10
debugpy,12075781,5.73,0,,0,7,10,0,9,10,,9,10,10,,8,10
django,9488469,5.73,10,,0,8,10,10,10,10,,5,0,9,,0,10
typing,8143163,5.73,10,,0,9,10,0,9,10,,8,0,0,,10,10
newrelic,1972891,5.73,10,,0,10,10,0,10,10,10,1,0,10,,0,10
google-re2,1392567,5.73,10,0,0,10,10,0,10,10,10,1,0,10,0,0,10
cloud-sql-python-connector,1160891,5.73,10,,5,10,0,0,10,10,,8,7,10,,10,9
elastic-apm,679944,5.73,10,,0,10,10,0,10,10,10,1,0,10,,0,10
aiojobs,242094,5.73,10,,0,10,10,0,9,7,,6,10,10,0,0,10
msgraph-core,200185,5.73,10,,0,,10,0,10,10,10,6,10,10,,0,10
gunicorn,26776428,5.70,10,,0,2,10,10,9,10,,8,0,0,0,10,10
python-gitlab,3149858,5.70,10,,0,8,10,0,10,10,10,5,0,10,0,0,9
mediapipe,924263,5.70,9,0,0,10,10,0,10,10,,3,0,10,,10,6
pyhanko-certvalidator,360412,5.70,10,,0,0,10,0,10,10,10,6,0,0,4,9,10
jsonnet,221370,5.70,10,0,0,7,10,10,10,10,,5,0,10,0,0,10
pyjwt,107773108,5.68,10,,0,6,10,10,10,10,10,6,0,0,,0,10
cachetools,78057775,5.68,10,0,0,1,10,10,10,5,,6,0,10,,10,10
dnspython,21838200,5.68,10,,0,1,10,10,9,10,,6,8,10,,0,10
sentry-sdk,14727423,5.68,10,,0,6,10,0,10,10,,6,10,10,0,0,10
google-cloud-firestore,6467118,5.68,10,,0,10,10,10,10,10,,3,0,10,,0,8
rq,798260,5.68,10,0,0,7,10,0,9,10,10,5,10,0,,0,10
numcodecs,279765,5.68,10,,0,6,10,0,10,10,10,6,10,0,,0,10
google-cloud-iam,295645,5.65,10,,0,10,10,10,10,8,,4,0,10,,0,9
onnxmltools,181597,5.65,10,,0,9,10,0,10,3,,9,9,0,0,9,10
ipython,23972583,5.62,10,,0,6,10,10,10,10,,6,0,9,0,0,10
starlette,13910324,5.62,10,,0,10,10,0,10,10,,9,0,10,,0,10
uvicorn,11467067,5.62,10,,0,10,10,0,10,10,,9,0,10,,0,10
responses,8303214,5.62,10,0,0,6,10,0,10,10,,6,9,10,0,0,10
omegaconf,3644843,5.62,9,,0,2,10,0,10,10,,9,10,0,,9,10
rdflib,1340056,5.62,10,,2,6,10,0,10,10,10,5,0,0,0,8,8
scikit-build,736738,5.62,10,,0,3,10,0,9,10,10,8,0,0,8,0,10
tables,663729,5.62,10,0,0,5,10,0,10,10,,6,0,10,0,10,7
platformdirs,75963795,5.59,10,0,0,5,10,0,10,10,10,6,0,10,,0,10
grpcio,60685816,5.59,8,,5,10,10,10,10,10,,,0,9,,10,0
grpcio-tools,25882610,5.59,8,,5,10,10,10,10,10,,,0,9,,10,0
opencensus,7294114,5.59,10,,0,9,10,10,10,1,,8,7,10,,0,9
opencensus-context,7155811,5.59,10,,0,9,10,10,10,1,,8,7,10,,0,9
jupyterlab,6122736,5.59,10,,0,9,10,0,9,10,,6,9,10,0,0,7
opencensus-ext-azure,5842744,5.59,10,,0,9,10,10,10,1,,8,7,10,,0,9
ddtrace,4061631,5.59,10,,0,10,10,0,9,10,10,0,9,0,0,0,10
tablib,1529712,5.59,10,,0,10,10,0,10,5,10,6,0,10,,0,10
arviz,1232156,5.59,10,,0,5,10,0,10,10,,5,0,9,0,10,8
opencensus-ext-logging,828025,5.59,10,,0,9,10,10,10,1,,8,7,10,,0,9
django-stubs,697719,5.59,10,0,0,7,10,0,10,10,,8,0,0,,10,10
django-stubs-ext,658669,5.59,10,0,0,7,10,0,10,10,,8,0,0,,10,10
opencensus-ext-requests,393611,5.59,10,,0,9,10,10,10,1,,8,7,10,,0,9
django-taggit,336507,5.59,10,0,0,5,10,0,10,10,10,6,0,10,,0,10
opencensus-ext-stackdriver,171316,5.59,10,,0,9,10,10,10,1,,8,7,10,,0,9
shap,6481621,5.57,10,,0,8,10,0,10,10,10,6,8,0,,0,8
geoip2,3558052,5.57,10,,0,10,10,0,10,10,,8,10,0,,0,10
tbb,644284,5.57,10,,0,10,10,0,10,10,,8,0,10,0,0,10
auth0-python,572868,5.57,10,,0,10,10,0,10,10,,8,0,10,,0,10
wagtail,121890,5.57,10,,0,7,10,0,10,10,,5,7,9,,10,1
easypost,97695,5.57,10,,0,10,10,0,10,10,,8,0,10,0,0,10
json2xml,84192,5.57,10,,0,0,10,0,9,10,10,6,9,10,,0,9
certifi,220042614,5.54,10,0,0,4,10,0,9,6,,8,0,10,,10,10
msal,35368910,5.54,10,,2,0,10,10,9,10,10,6,6,0,,0,10
defusedxml,18745882,5.54,10,0,0,0,10,10,9,0,10,6,0,10,8,0,10
kombu,6130529,5.54,10,,0,3,10,0,10,10,,8,10,10,,0,10
opentelemetry-instrumentation,2473993,5.54,10,,0,10,10,0,10,10,,5,7,10,,0,7
opentelemetry-util-http,1726782,5.54,10,,0,10,10,0,10,10,,5,7,10,,0,7
opentelemetry-instrumentation-asgi,1191386,5.54,10,,0,10,10,0,10,10,,5,7,10,,0,7
opentelemetry-instrumentation-wsgi,978801,5.54,10,,0,10,10,0,10,10,,5,7,10,,0,7
opentelemetry-distro,968362,5.54,10,,0,10,10,0,10,10,,5,7,10,,0,7
opentelemetry-instrumentation-fastapi,905562,5.54,10,,0,10,10,0,10,10,,5,7,10,,0,7
opentelemetry-instrumentation-logging,899316,5.54,10,,0,10,10,0,10,10,,5,7,10,,0,7
opentelemetry-instrumentation-dbapi,823280,5.54,10,,0,10,10,0,10,10,,5,7,10,,0,7
opentelemetry-instrumentation-requests,774980,5.54,10,,0,10,10,0,10,10,,5,7,10,,0,7
opentelemetry-instrumentation-grpc,768078,5.54,10,,0,10,10,0,10,10,,5,7,10,,0,7
opentelemetry-propagator-aws-xray,604874,5.54,10,,0,10,10,0,10,10,,5,7,10,,0,7
opentelemetry-instrumentation-urllib,582214,5.54,10,,0,10,10,0,10,10,,5,7,10,,0,7
opentelemetry-instrumentation-aws-lambda,564430,5.54,10,,0,10,10,0,10,10,,5,7,10,,0,7
opentelemetry-instrumentation-sqlite3,521261,5.54,10,,0,10,10,0,10,10,,5,7,10,,0,7
opentelemetry-instrumentation-flask,450204,5.54,10,,0,10,10,0,10,10,,5,7,10,,0,7
opentelemetry-instrumentation-botocore,446408,5.54,10,,0,10,10,0,10,10,,5,7,10,,0,7
opentelemetry-instrumentation-urllib3,424999,5.54,10,,0,10,10,0,10,10,,5,7,10,,0,7
opentelemetry-instrumentation-sqlalchemy,390161,5.54,10,,0,10,10,0,10,10,,5,7,10,,0,7
opentelemetry-instrumentation-aiohttp-client,362693,5.54,10,,0,10,10,0,10,10,,5,7,10,,0,7
opentelemetry-instrumentation-psycopg2,284959,5.54,10,,0,10,10,0,10,10,,5,7,10,,0,7
opentelemetry-instrumentation-starlette,236751,5.54,10,,0,10,10,0,10,10,,5,7,10,,0,7
opentelemetry-instrumentation-redis,226783,5.54,10,,0,10,10,0,10,10,,5,7,10,,0,7
opentelemetry-instrumentation-jinja2,212626,5.54,10,,0,10,10,0,10,10,,5,7,10,,0,7
opentelemetry-instrumentation-django,192088,5.54,10,,0,10,10,0,10,10,,5,7,10,,0,7
opentelemetry-instrumentation-asyncpg,144371,5.54,10,,0,10,10,0,10,10,,5,7,10,,0,7
opentelemetry-instrumentation-celery,137048,5.54,10,,0,10,10,0,10,10,,5,7,10,,0,7
opentelemetry-instrumentation-pymongo,116265,5.54,10,,0,10,10,0,10,10,,5,7,10,,0,7
opentelemetry-sdk-extension-aws,114275,5.54,10,,0,10,10,0,10,10,,5,7,10,,0,7
opentelemetry-instrumentation-pymysql,95087,5.54,10,,0,10,10,0,10,10,,5,7,10,,0,7
opentelemetry-instrumentation-elasticsearch,92855,5.54,10,,0,10,10,0,10,10,,5,7,10,,0,7
opentelemetry-instrumentation-boto,92514,5.54,10,,0,10,10,0,10,10,,5,7,10,,0,7
mujoco,91795,5.54,10,,0,10,10,0,10,10,,9,0,10,0,0,9
opentelemetry-exporter-prometheus-remote-write,86770,5.54,10,,0,10,10,0,10,10,,5,7,10,,0,7
aiobotocore,141268325,5.51,10,,0,4,10,0,10,10,,6,10,10,,0,10
django-debug-toolbar,1567091,5.51,10,0,0,4,10,0,10,10,10,6,0,10,0,0,10
yt-dlp,1038610,5.51,10,,0,3,10,0,9,10,,6,10,0,8,0,10
py7zr,879875,5.51,6,,0,2,10,0,10,10,10,6,9,10,,0,10
aws-cdk-lib,736335,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-lambda-python-alpha,728923,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-core,614910,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-cx-api,596591,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-region-info,562743,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-cloud-assembly-schema,546487,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-iam,502318,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-cloudwatch,453861,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-kms,452814,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-s3,448304,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-events,447315,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-ec2,436842,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
tf-models-nightly,427651,5.51,10,,0,10,10,0,9,10,,6,0,10,,10,1
aws-cdk-aws-logs,426165,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-s3-assets,421848,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-lambda,414217,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-ssm,410314,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-sqs,403800,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-applicationautoscaling,393549,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-ecr,384821,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-codeguruprofiler,379772,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-ecr-assets,379466,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-efs,378764,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-assets,375612,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-autoscaling-common,364844,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-sns,363380,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-signer,357479,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-secretsmanager,334817,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-sam,327572,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-codestarnotifications,319567,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-cloudformation,271469,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-certificatemanager,269626,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-custom-resources,261263,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-elasticloadbalancingv2,253174,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-sns-subscriptions,236063,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-cognito,235820,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-stepfunctions,231206,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-kinesis,229174,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-events-targets,214510,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-apigateway,212874,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-autoscaling,210177,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-elasticloadbalancing,208758,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-ecs,203819,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
tf-models-official,203335,5.51,10,,0,10,10,0,9,10,,6,0,10,,10,1
aws-cdk-aws-cloudfront,203024,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-route53-targets,197185,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-autoscaling-hooktargets,197019,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-codebuild,195902,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-dynamodb,195486,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-servicediscovery,195023,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-acmpca,194162,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-codecommit,192165,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-globalaccelerator,183665,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-s3-notifications,143794,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-apigatewayv2-alpha,138291,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-codepipeline,137758,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-glue-alpha,133063,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-kinesisfirehose,130580,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-apigatewayv2-integrations-alpha,123381,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-lambda-event-sources,118466,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-stepfunctions-tasks,112683,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-codedeploy,109482,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
interpret-community,107831,5.51,10,,0,10,10,0,10,4,,6,10,10,,0,10
aws-cdk-aws-codepipeline-actions,103486,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-batch,88524,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
aws-cdk-aws-iot-actions,81529,5.51,0,,0,10,10,10,10,10,,3,0,10,8,0,8
google-api-core,185248986,5.49,10,,0,10,10,10,10,7,,4,0,10,,0,8
dbt-core,4024952,5.49,10,,0,9,10,0,10,10,10,5,9,0,0,0,6
dbt-postgres,1547333,5.49,10,,0,9,10,0,10,10,10,5,9,0,0,0,6
bayesian-optimization,172331,5.49,10,,0,8,10,0,10,10,,6,0,0,0,9,10
dbt,115627,5.49,10,,0,9,10,0,10,10,10,5,9,0,0,0,6
azure-core,57491721,5.46,8,,0,10,10,0,10,10,,0,0,10,,10,6
