Package,Downloads,Overall,Binary-Artifacts,Branch-Protection,CII-Best-Practices,Code-Review,Dangerous-Workflow,Fuzzing,License,Maintained,Packaging,Pinned-Dependencies,SAST,Security-Policy,Signed-Releases,Token-Permissions
tuf,966689,8.26,10,8,10,10,10,0,10,10,10,4,10,10,3,10
gdal,377495,8.26,10,,5,7,10,10,9,10,10,8,9,9,8,10
pylint,56644357,8.09,10,8,5,7,10,0,10,10,10,3,10,9,8,9
pypdf,151277866,7.94,10,6,0,9,10,10,9,10,10,3,10,10,,10
pypdf2,21432498,7.94,10,6,0,9,10,10,9,10,10,3,10,10,,10
langsmith,114400608,7.91,10,8,0,10,10,0,10,10,10,10,10,9,,9
pywemo,70497,7.88,10,,5,0,10,10,9,10,10,7,10,10,10,10
matplotlib,227869222,7.79,10,8,0,10,10,10,9,10,,6,10,10,,10
yt-dlp,16622913,7.76,10,8,0,6,10,0,10,10,10,9,10,0,8,10
idna,1801007240,7.71,10,,0,0,10,10,10,10,10,9,10,10,8,10
astropy,3422113,7.71,10,8,0,10,10,0,10,10,10,7,7,10,,10
cloudsmith-cli,511470,7.68,10,5,0,10,10,0,10,10,10,8,8,0,8,10
jsonschema,599937253,7.59,10,,0,6,10,10,10,10,10,10,10,10,0,10
nncf,1191494,7.56,10,5,0,10,10,10,10,10,,6,10,10,,10
umf,602782,7.56,10,5,0,9,10,10,9,10,,8,10,10,,10
nidaqmx,118540,7.56,10,4,0,10,10,0,9,10,10,9,9,10,,10
weblate,159432,7.53,10,3,5,0,10,10,10,10,,10,9,10,8,10
cheroot,2443931,7.50,10,8,2,10,10,0,10,10,10,1,10,10,9,0
ops,402522,7.50,10,4,2,10,10,0,10,10,10,7,10,10,,9
ops-scenario,144298,7.50,10,4,2,10,10,0,10,10,10,7,10,10,,9
requests,1695910251,7.47,10,,0,8,10,10,10,10,10,5,10,10,0,10
aiobotocore,971712783,7.47,10,8,0,4,10,0,10,10,10,9,10,10,,10
click,1094853348,7.44,10,3,0,10,10,10,10,10,10,8,0,9,0,10
tbb,2962102,7.44,10,3,2,10,10,10,10,10,,8,8,10,0,10
tbb-devel,178027,7.44,10,3,2,10,10,10,10,10,,8,8,10,0,10
deebot-client,85305,7.44,10,4,0,8,10,0,10,10,10,9,9,0,8,9
astroid,49659751,7.41,10,8,0,6,10,10,10,10,10,0,9,9,8,0
python-bsblan,68267,7.41,10,,5,1,10,0,10,10,10,10,10,10,8,10
stripe,39918896,7.38,10,8,0,9,10,0,10,10,10,0,10,10,,10
homeassistant,1785793,7.38,10,5,0,10,10,0,10,10,10,7,7,9,,10
trufflehog,117240,7.35,9,5,0,10,10,0,10,10,10,7,10,10,8,0
oauthlib,313605281,7.32,10,6,0,7,10,10,10,9,10,0,8,10,,9
wled,70634,7.32,10,4,0,8,10,0,10,7,10,9,0,10,8,10
clang-format,4378609,7.26,0,3,5,8,10,10,9,10,10,5,7,9,6,10
lit,3251409,7.26,0,3,5,8,10,10,9,10,10,5,7,9,6,10
taskcluster,910330,7.26,10,5,0,8,10,0,10,10,10,4,10,10,0,10
clang-tidy,585616,7.26,0,3,5,8,10,10,9,10,10,5,7,9,6,10
packaging,2253382953,7.24,4,,0,9,10,10,9,10,10,10,10,9,,10
pyhanko,8050870,7.24,10,3,0,0,10,0,10,10,10,8,10,10,8,9
pyhanko-certvalidator,5844535,7.24,10,3,0,0,10,0,10,10,10,8,10,10,8,9
attrs,921755628,7.21,10,,5,0,10,10,10,10,10,10,10,10,,10
niquests,1897114,7.21,10,,5,0,10,0,10,10,10,5,10,10,10,10
sops,69969,7.21,10,,0,10,10,0,10,10,10,6,8,0,10,9
west,1669977,7.18,10,6,0,10,10,0,10,10,10,8,10,0,0,10
abnf,1124064,7.18,10,4,0,0,10,0,10,10,10,4,10,10,8,10
truelayer-signing,174374,7.18,8,6,0,9,10,0,10,10,10,5,9,10,,9
sigstore-protobuf-specs,109641,7.18,10,,0,10,10,0,10,10,10,8,9,10,,10
typing-extensions,1846201011,7.15,10,,0,10,10,10,9,10,10,7,0,10,,10
babel,129003138,7.15,10,,0,3,10,10,10,10,10,7,10,10,0,10
pymongocrypt,1111129,7.15,10,5,0,10,10,10,10,10,10,2,10,0,8,0
numpy,1110814152,7.12,10,3,0,10,10,10,9,10,,3,10,9,0,10
openai,425458267,7.12,10,1,0,9,10,0,10,10,10,9,10,10,,8
twine,29503944,7.12,8,,0,10,10,0,10,10,10,4,10,0,10,10
flask,200523256,7.09,10,3,0,0,10,10,10,10,10,8,0,9,6,10
black,170825455,7.09,10,,0,9,10,10,10,10,10,5,2,10,0,10
xtgeo,123862,7.09,10,,0,10,10,0,10,10,10,7,10,10,,9
memray,13959801,7.06,10,,0,10,10,0,10,10,10,5,10,10,,10
pydata-sphinx-theme,4110490,7.06,10,4,0,10,10,0,10,10,10,9,10,0,,10
opentelemetry-semantic-conventions,502049227,7.03,10,4,5,10,10,0,10,10,,9,7,10,,10
opentelemetry-api,471097243,7.03,10,4,5,10,10,0,10,10,,9,7,10,,10
opentelemetry-sdk,453052910,7.03,10,4,5,10,10,0,10,10,,9,7,10,,10
opentelemetry-proto,378786661,7.03,10,4,5,10,10,0,10,10,,9,7,10,,10
opentelemetry-exporter-otlp-proto-http,342365149,7.03,10,4,5,10,10,0,10,10,,9,7,10,,10
opentelemetry-exporter-otlp-proto-common,321708688,7.03,10,4,5,10,10,0,10,10,,9,7,10,,10
opentelemetry-exporter-otlp-proto-grpc,263866111,7.03,10,4,5,10,10,0,10,10,,9,7,10,,10
opentelemetry-exporter-otlp,160583849,7.03,10,4,5,10,10,0,10,10,,9,7,10,,10
opentelemetry-exporter-prometheus,79879888,7.03,10,4,5,10,10,0,10,10,,9,7,10,,10
opentelemetry-propagator-b3,4970013,7.03,10,4,5,10,10,0,10,10,,9,7,10,,10
opentelemetry-propagator-jaeger,3549090,7.03,10,4,5,10,10,0,10,10,,9,7,10,,10
opentelemetry-exporter-zipkin-json,712518,7.03,10,4,5,10,10,0,10,10,,9,7,10,,10
opentelemetry-test-utils,539525,7.03,10,4,5,10,10,0,10,10,,9,7,10,,10
opentelemetry-exporter-jaeger-thrift,485671,7.03,10,4,5,10,10,0,10,10,,9,7,10,,10
ansible-navigator,402817,7.03,10,8,0,9,10,0,10,10,10,0,4,10,,10
opentelemetry-exporter-jaeger,286136,7.03,10,4,5,10,10,0,10,10,,9,7,10,,10
opentelemetry-exporter-jaeger-proto-grpc,285478,7.03,10,4,5,10,10,0,10,10,,9,7,10,,10
opentelemetry-exporter-zipkin-proto-http,156428,7.03,10,4,5,10,10,0,10,10,,9,7,10,,10
opentelemetry-exporter-zipkin,148947,7.03,10,4,5,10,10,0,10,10,,9,7,10,,10
ipython,159133976,7.00,10,,2,3,10,10,10,10,10,6,10,9,0,9
pytest,1038243019,6.97,10,4,0,10,10,0,10,10,10,10,0,9,0,9
cachecontrol,115008676,6.97,10,0,0,10,10,0,9,10,10,10,10,4,,10
posthog,47418954,6.97,10,4,0,5,10,0,9,10,10,7,10,10,,9
python-pam,2799685,6.97,10,5,2,0,10,0,10,10,10,10,10,10,,10
posthoganalytics,1958299,6.97,10,4,0,5,10,0,9,10,10,7,10,10,,9
crytic-compile,214253,6.97,10,4,0,5,10,0,10,4,10,5,7,10,8,10
vyper,182940,6.97,10,,0,10,10,0,9,10,10,4,10,10,0,10
home-assistant-frontend,150193,6.97,10,8,0,10,10,0,9,10,10,8,10,9,0,0
pillow,535067156,6.94,10,3,5,5,10,10,9,10,10,4,0,10,,10
urllib3-future,1958774,6.94,10,,0,0,10,0,10,10,10,3,10,10,10,10
gofeatureflag-python-provider,156662,6.94,10,,5,8,10,0,10,10,10,8,10,10,6,1
sunpy,111030,6.94,10,4,2,10,10,0,10,10,10,7,9,0,,10
pyarrow,435274043,6.91,10,3,0,10,10,10,10,10,10,1,0,10,8,0
cattrs,62508416,6.91,10,0,0,5,10,0,10,10,10,10,10,10,,10
pysolr,344250,6.91,10,6,0,9,10,0,10,10,10,10,5,0,,10
git-cliff,199728,6.91,10,0,0,7,10,0,10,10,10,10,10,10,8,0
dulwich,81502121,6.88,10,3,2,4,10,10,9,10,10,0,6,10,,10
streamlit,28755765,6.88,10,8,0,10,10,0,10,10,10,6,9,10,,0
crowdstrike-falconpy,1681274,6.88,10,,0,10,10,0,10,10,10,2,10,10,,10
securesystemslib,1033531,6.88,10,8,0,8,10,0,10,10,10,3,0,10,0,10
restrictedpython,13335995,6.85,10,8,0,5,10,0,9,10,10,5,4,10,,9
elementary-data,1153734,6.85,10,5,0,10,10,0,10,10,10,0,10,4,,10
lakefs-sdk,655280,6.85,8,8,0,9,10,10,10,10,10,0,9,10,0,0
lakefs,541843,6.85,8,8,0,9,10,10,10,10,10,0,9,10,0,0
immutabledict,21654960,6.82,10,,0,5,10,0,10,10,10,10,10,10,,9
launchdarkly-server-sdk,10581108,6.82,10,5,0,10,10,0,9,10,10,5,0,9,10,0
bullmq,4011151,6.82,10,8,0,10,10,0,10,10,10,5,10,0,,6
perfetto,1572031,6.82,10,4,2,10,10,10,10,10,10,0,9,10,0,0
adyen,1425018,6.82,10,,0,10,10,0,10,10,10,4,10,10,,8
docker-compose,1092013,6.82,10,,0,10,10,0,10,10,,3,6,10,8,10
cirq-core,429786,6.82,10,,2,10,10,10,10,10,,3,7,10,0,10
json2xml,228948,6.82,10,,0,0,10,10,10,10,10,6,10,10,,10
cirq,163610,6.82,10,,2,10,10,10,10,10,,3,7,10,0,10
cirq-google,157440,6.82,10,,2,10,10,10,10,10,,3,7,10,0,10
cirq-ionq,148381,6.82,10,,2,10,10,10,10,10,,3,7,10,0,10
cirq-aqt,137431,6.82,10,,2,10,10,10,10,10,,3,7,10,0,10
cirq-pasqal,133072,6.82,10,,2,10,10,10,10,10,,3,7,10,0,10
cirq-web,124505,6.82,10,,2,10,10,10,10,10,,3,7,10,0,10
botocore,1164509324,6.79,10,6,0,0,10,10,10,10,,8,10,10,,9
cyclonedx-python-lib,38144108,6.79,10,3,5,1,10,0,10,10,10,10,8,9,0,10
keras,16750809,6.79,10,0,0,8,10,10,10,10,10,4,1,10,,9
keras-hub,562119,6.79,10,0,0,8,10,10,10,10,10,4,1,10,,9
keras-nightly,245577,6.79,10,0,0,8,10,10,10,10,10,4,1,10,,9
keras-nlp,226574,6.79,10,0,0,8,10,10,10,10,10,4,1,10,,9
h5py,40214886,6.76,10,,0,7,10,10,10,10,10,6,10,0,0,9
motor,10080519,6.76,10,8,0,10,10,0,10,10,10,1,10,0,8,0
pem,1315856,6.76,10,,5,0,10,10,10,6,10,10,10,10,,9
podman,594273,6.76,10,1,0,10,10,0,10,3,10,7,0,10,8,10
nautobot,77256,6.76,10,8,0,10,10,0,10,10,10,3,10,10,0,0
ujson,31655542,6.74,10,,0,10,10,10,9,10,10,4,0,9,,8
kfp,14407497,6.74,10,3,5,9,10,10,10,10,10,1,8,10,,0
pipdeptree,7627641,6.74,10,3,0,2,10,0,10,10,10,10,7,10,,10
kfp-pipeline-spec,4054038,6.74,10,3,5,9,10,10,10,10,10,1,8,10,,0
cucumber-tag-expressions,3469710,6.74,10,3,0,0,10,0,10,10,10,10,10,10,,10
arviz,3380516,6.74,10,6,0,5,10,0,10,10,10,5,4,9,,10
cucumber-expressions,3257722,6.74,10,3,0,0,10,0,10,10,10,10,10,10,,10
kfp-server-api,2873107,6.74,10,3,5,9,10,10,10,10,10,1,8,10,,0
qh3,2250138,6.74,10,,0,1,10,0,10,10,10,8,0,10,10,10
google-cloud-pipeline-components,1107977,6.74,10,3,5,9,10,10,10,10,10,1,8,10,,0
pyseto,202118,6.74,10,6,0,0,10,0,10,10,10,8,9,10,,9
kfp-kubernetes,126436,6.74,10,3,5,9,10,10,10,10,10,1,8,10,,0
zope,106202,6.74,10,8,0,1,10,0,9,10,10,5,8,10,,9
structlog,110510850,6.71,10,,5,2,10,0,9,10,10,9,10,10,,10
jsii,8238479,6.71,10,8,0,10,10,0,10,10,,0,10,10,8,0
cibuildwheel,758010,6.71,10,3,0,8,10,0,10,10,10,9,10,0,,9
pytest-asyncio,284610920,6.68,10,,0,5,10,0,10,10,10,6,10,10,0,10
pytest-env,22916489,6.68,10,3,0,0,10,0,10,10,10,10,9,10,,10
c7n-org,7089720,6.68,10,,5,10,10,10,10,10,,6,0,10,,10
newrelic,4479807,6.68,10,5,0,10,10,0,10,10,10,7,9,10,,0
c7n,1946279,6.68,10,,5,10,10,10,10,10,,6,0,10,,10
pytest-print,163632,6.68,10,3,0,0,10,0,10,10,10,10,9,10,,10
c7n-mailer,101696,6.68,10,,5,10,10,10,10,10,,6,0,10,,10
aiohttp,624758174,6.65,10,,0,4,10,10,10,10,10,0,10,10,8,0
multidict,594350125,6.65,10,,0,4,10,10,10,10,10,0,10,10,8,0
pyzmq,101355945,6.65,10,3,0,5,10,10,10,10,10,1,0,10,,10
argon2-cffi-bindings,71897467,6.65,10,,0,2,10,0,10,10,10,10,10,10,,10
ddtrace,42864736,6.65,10,5,0,10,10,10,9,10,10,5,1,10,,0
realtime,35222913,6.65,9,5,0,10,10,0,10,10,10,8,9,10,,0
firebase-admin,20772370,6.65,10,,0,10,10,0,10,8,10,2,9,10,,10
xarray,16618483,6.65,10,3,0,7,10,0,10,10,10,8,10,0,,10
dspy-ai,676642,6.65,10,0,0,6,10,0,10,10,10,7,7,10,,10
zmq,583350,6.65,10,3,0,5,10,10,10,10,10,1,0,10,,10
docker,189303912,6.62,10,1,0,10,10,0,10,10,10,3,3,10,0,10
tritonclient,11990311,6.62,10,6,0,10,10,0,10,10,,0,10,10,0,9
scrapy,4577058,6.62,10,0,0,9,10,0,10,10,10,9,0,10,,10
django-axes,3879028,6.62,10,0,0,10,10,0,10,10,10,0,9,10,,9
pymc,2630286,6.62,10,,0,10,10,0,9,10,10,8,10,0,,10
docker-py,1191294,6.62,10,1,0,10,10,0,10,10,10,3,3,10,0,10
pyoxigraph,273498,6.62,10,1,0,2,10,10,10,10,10,8,10,0,0,10
pymc3,262020,6.62,10,,0,10,10,0,9,10,10,8,10,0,,10
hightime,123757,6.62,10,4,0,10,10,0,9,4,10,10,1,10,,10
tox-gh,112829,6.62,10,3,0,0,10,0,10,10,10,10,8,10,,10
openreview-py,77878,6.62,10,8,0,9,10,0,10,10,10,1,9,0,,8
s3transfer,807303601,6.59,10,6,0,3,10,0,10,10,,10,10,10,,9
async-lru,42646509,6.59,10,,0,10,10,0,10,10,10,0,10,10,8,0
aiolimiter,11084021,6.59,10,8,0,0,10,0,10,10,10,10,10,0,0,10
aiosmtpd,1865950,6.59,10,,0,10,10,0,10,10,10,0,10,10,8,0
schemachange,448703,6.59,10,4,0,10,10,0,10,10,10,1,0,10,,10
cwltool,208073,6.59,10,,0,6,10,0,10,10,10,3,10,10,,10
pyasn1,549863516,6.56,10,8,0,2,10,0,10,10,10,1,7,10,0,9
networkx,256753630,6.56,10,0,0,10,10,10,9,10,10,7,0,0,,10
pymongo,100054644,6.56,10,5,0,10,10,0,10,10,10,3,9,0,8,0
pycep-parser,4429063,6.56,10,,0,1,10,0,10,10,10,10,10,10,,10
gherkin-official,2956800,6.56,10,3,0,0,10,0,10,10,10,9,8,10,,10
debugpy,92290556,6.53,7,8,0,10,10,0,9,10,,3,9,10,,8
argon2-cffi,70897661,6.53,10,,5,0,10,0,10,10,10,10,10,10,,9
pybase64,22836730,6.53,10,8,0,0,10,0,10,10,10,9,0,10,,10
scapy,4035227,6.53,10,,0,8,10,10,10,10,,0,9,10,,10
dotnetcore2,87865,6.53,10,8,0,10,10,0,10,10,10,9,0,10,,0
ert,77428,6.53,10,8,0,10,10,0,10,10,10,9,0,10,,0
redis,253117505,6.50,10,,0,8,10,10,10,10,10,0,10,0,,9
jupyterlab,45664136,6.50,10,3,2,10,10,0,10,10,,6,10,10,0,6
optuna,17657281,6.50,10,,0,10,10,0,10,10,10,7,0,10,,9
svix,8002779,6.50,8,5,0,10,10,0,10,10,10,6,10,10,0,0
clvm-rs,317567,6.50,10,1,0,10,10,10,10,10,10,0,10,9,,0
bumble,89265,6.50,8,,0,10,10,0,10,10,10,0,10,10,,9
joblib,215080753,6.47,10,,0,8,10,10,10,10,10,0,1,10,8,0
pytest-socket,12746364,6.47,10,,0,0,10,0,10,10,10,10,10,10,,10
kornia,3194860,6.47,10,5,0,3,10,0,10,10,10,1,7,10,0,10
elastic-apm,1683989,6.47,10,5,0,10,10,0,10,10,10,2,0,10,,7
fickling,1000375,6.47,10,,0,2,10,0,10,10,10,8,9,10,,10
json-e,876884,6.47,10,8,0,8,10,0,10,10,10,6,0,0,,10
wlc,192834,6.47,10,,0,0,10,0,10,10,10,10,10,10,0,10
environ-config,187337,6.47,10,,0,0,10,0,10,10,10,10,10,10,,10
service-identity,25762941,6.44,10,,5,0,10,0,10,9,10,10,10,10,,9
pyproject-api,15265193,6.44,10,3,0,2,10,0,10,10,10,10,8,4,,10
mutagen,9346769,6.44,10,,0,5,10,10,10,10,,10,0,0,8,10
sphinx-autodoc-typehints,7532504,6.44,10,3,0,0,10,0,10,10,10,10,5,10,,10
cwl-utils,154689,6.44,10,3,0,5,10,0,10,10,10,1,8,10,,9
cdk-watchful,68217,6.44,10,8,0,10,10,0,10,10,,0,10,10,,5
filelock,693704941,6.41,10,3,0,1,10,0,10,10,10,8,5,10,,10
humanize,63938482,6.41,10,,0,6,10,0,10,10,10,9,5,9,,8
geoip2,17091769,6.41,10,6,0,,10,0,10,10,10,10,10,0,,10
ansible-lint,5023513,6.41,10,5,5,10,10,0,10,10,10,0,9,10,,0
donfig,4889534,6.41,10,0,0,10,10,0,10,10,10,7,7,0,,10
scylla-driver,809522,6.41,10,6,0,10,10,0,10,10,10,10,0,10,,0
scikit-learn-intelex,143443,6.41,10,6,0,10,10,0,10,10,,1,4,10,,10
dateparser,44243413,6.38,10,0,0,9,10,10,10,10,10,0,10,10,,0
constructs,8623918,6.38,10,8,0,10,10,0,10,10,,0,9,10,,5
pipx,6202666,6.38,10,,0,4,10,0,10,10,10,5,9,10,0,9
statsforecast,1760722,6.38,10,,0,10,10,0,10,10,10,7,8,0,,9
stream-zip,834407,6.38,10,5,0,10,10,0,10,10,10,1,10,10,0,0
cdk-ecr-deployment,583791,6.38,10,8,0,10,10,0,10,10,,0,9,10,,5
commit-check,82501,6.38,10,3,0,0,10,0,10,10,10,4,10,10,,10
cryptography,1425744760,6.35,10,,0,10,10,10,9,10,,5,0,10,,9
yarl,610025617,6.35,10,3,0,1,10,10,10,10,10,1,10,10,4,0
googleapis-common-protos,528842518,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-api-core,446395816,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
opentelemetry-instrumentation,350584520,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
proto-plus,341839424,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-cloud-storage,229852503,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
opentelemetry-instrumentation-requests,212219899,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
google-cloud-core,205382735,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
opentelemetry-util-http,200128545,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
google-resumable-media,183296572,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-auth-httplib2,170223104,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
opentelemetry-instrumentation-threading,168338444,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
google-auth-oauthlib,164430622,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-cloud-secret-manager,143634412,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
grpc-google-iam-v1,134463208,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-cloud-batch,116340203,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-cloud-kms,108398726,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-analytics-admin,104949925,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-cloud-compute,104728951,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-cloud-pubsub,99077979,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-cloud-dlp,95011553,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-cloud-speech,93520087,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-cloud-texttospeech,91579730,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-cloud-logging,88279996,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
opentelemetry-instrumentation-fastapi,87920138,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-asgi,84639159,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
google-cloud-monitoring,78864169,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-cloud-tasks,76596178,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-cloud-bigtable,69855908,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-cloud-vision,63100738,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-cloud-resource-manager,61942330,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-cloud-run,61626871,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-cloud-videointelligence,59123856,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-cloud-language,58993880,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-cloud-workflows,58584115,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
sqlalchemy-bigquery,57815267,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-cloud-dataform,57571420,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-cloud-redis,57381598,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-cloud-os-login,57010999,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-cloud-bigquery-datatransfer,57004410,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-cloud-memcache,56410157,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-cloud-dataproc-metastore,56214357,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-cloud-orchestration-airflow,56075563,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-cloud-automl,54380535,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
opentelemetry-instrumentation-httpx,52281650,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
google-cloud-appengine-logging,51619428,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-cloud-dataflow-client,51189874,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-cloud-audit-log,50287694,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
opentelemetry-instrumentation-dbapi,47576845,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-urllib3,47128739,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-django,46434991,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-wsgi,46121257,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-psycopg2,45921455,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
google-cloud-spanner,45135268,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
opentelemetry-instrumentation-flask,44266083,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-urllib,43741759,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-logging,41925415,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
db-dtypes,41845123,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-cloud-firestore,41160014,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-cloud-bigquery-storage,37939835,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-cloud-translate,36793273,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-cloud-container,36261755,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-cloud-datacatalog,35079015,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-cloud-storage-transfer,33062858,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
opentelemetry-instrumentation-sqlalchemy,29951682,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
pandas-gbq,29726600,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-cloud-dataplex,28250258,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
opentelemetry-instrumentation-aiohttp-client,25857909,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-distro,24599424,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
google-cloud-dataproc,22853293,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
opentelemetry-instrumentation-redis,22449891,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
google-cloud-alloydb,22151353,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-cloud-storage-control,21225342,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
opentelemetry-resourcedetector-gcp,20703591,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-grpc,20261732,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
google-cloud-build,18438766,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
avro,15227611,6.35,10,1,0,7,10,10,10,10,10,2,9,10,,0
opentelemetry-resource-detector-azure,14424317,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
google-cloud-trace,14392086,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
google-ai-generativelanguage,14056090,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
opentelemetry-instrumentation-botocore,13784900,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
google-cloud-iam,13201076,6.35,10,,0,10,10,10,10,10,,3,0,10,,10
