Package,Downloads,Overall,Binary-Artifacts,Branch-Protection,CII-Best-Practices,Code-Review,Dangerous-Workflow,Dependency-Update-Tool,Fuzzing,License,Maintained,Packaging,Pinned-Dependencies,Security-Policy,Signed-Releases,Token-Permissions,Vulnerabilities
roman,86838,4.80,10,0,0,2,10,0,0,10,0,,10,10,,10,10
opencensus-ext-flask,85041,4.80,10,7,0,8,10,0,0,10,8,,9,0,,0,10
pypcap,82088,4.80,10,0,0,2,10,0,0,10,0,,10,0,10,10,10
dataset,77950,4.80,10,0,0,4,10,10,0,10,1,10,7,0,,0,10
fastkml,76917,4.80,10,8,0,4,10,0,0,10,3,10,7,0,,0,10
pip-shims,69460,4.80,10,3,0,2,10,0,0,10,10,10,7,0,,0,10
opencensus-ext-sqlalchemy,68194,4.80,10,7,0,8,10,0,0,10,8,,9,0,,0,10
opencensus-ext-threading,61716,4.80,10,7,0,8,10,0,0,10,8,,9,0,,0,10
pangres,59228,4.80,10,3,0,0,10,0,0,10,9,,10,0,,10,10
drf-flex-fields,58954,4.80,10,0,0,5,10,0,0,10,7,,10,0,,10,10
vsts-client,58669,4.80,10,0,0,2,10,10,0,10,0,,10,0,,10,10
pyparsing,104155913,4.73,10,1,0,1,10,0,0,10,10,,9,10,0,0,10
colorama,90647810,4.73,10,0,0,2,10,0,0,10,10,,9,10,,0,10
importlib-resources,39767653,4.73,10,0,0,4,10,10,0,10,10,,7,0,,0,10
markdown,18264439,4.73,10,6,0,8,10,0,0,10,10,,7,0,,0,10
databricks-cli,16122074,4.73,10,6,0,10,10,0,0,10,10,,5,0,,0,10
nltk,12030164,4.73,10,0,0,4,10,0,0,10,10,,7,10,,0,10
slackclient,6688876,4.73,10,8,0,4,10,0,0,10,10,,9,0,,0,10
inflection,6663330,4.73,10,8,0,3,10,0,0,10,0,,10,0,,10,10
tokenizers,6404935,4.73,10,0,0,9,10,0,0,10,10,10,2,0,,0,10
slack-sdk,6369406,4.73,10,8,0,4,10,0,0,10,10,,9,0,,0,10
opencv-python,5210356,4.73,10,6,0,10,10,0,0,10,10,,5,0,,0,10
multiprocess,4559799,4.73,10,0,0,1,10,0,0,10,10,,10,0,0,10,10
catalogue,3927390,4.73,10,0,0,5,10,0,0,10,6,,10,0,,10,10
constructs,3022694,4.73,10,6,0,10,0,0,0,10,10,,5,10,,0,10
mutagen,2967014,4.73,10,0,0,4,10,0,0,10,10,,7,0,10,0,10
opencv-python-headless,2787261,4.73,10,6,0,10,10,0,0,10,10,,5,0,,0,10
hologram,2142704,4.73,10,0,0,7,10,0,0,10,4,,10,0,0,10,10
inflect,1544356,4.73,10,0,0,4,10,10,0,10,10,,7,0,,0,10
minio,1337650,4.73,10,10,0,7,10,0,0,10,10,,4,0,,0,10
annoy,1245558,4.73,10,0,0,7,10,0,0,10,4,,10,0,,10,10
geomet,1164204,4.73,10,3,0,8,10,0,0,10,0,,10,0,,10,10
flask-migrate,959207,4.73,10,0,0,2,10,0,0,10,10,,9,10,,0,10
shellescape,959109,4.73,10,0,0,1,10,10,0,10,0,,10,0,,10,10
python-socketio,955180,4.73,10,0,0,2,10,0,0,10,10,,9,10,,0,10
python-engineio,918631,4.73,10,0,0,2,10,0,0,10,10,,9,10,,0,10
asciimatics,917136,4.73,10,0,0,1,10,0,0,10,10,,10,0,,10,10
wcmatch,863870,4.73,10,3,0,1,10,0,0,10,10,10,7,0,,0,10
asyncpg,803671,4.73,10,8,0,7,10,0,0,10,9,,7,0,,0,10
eth-hash,771309,4.73,10,0,0,6,10,0,0,10,10,,5,0,,10,10
opencv-contrib-python,687000,4.73,10,6,0,10,10,0,0,10,10,,5,0,,0,10
pyspnego,550379,4.73,10,0,0,6,10,0,0,10,8,10,7,0,,0,10
pyro-ppl,488348,4.73,10,6,5,10,10,0,0,10,10,,0,0,,0,10
pyhdb,476336,4.73,10,0,0,1,10,0,0,10,0,,10,10,0,10,10
sacrebleu,463061,4.73,10,6,0,10,10,0,0,10,6,,9,0,,0,10
testtools,439900,4.73,10,3,0,9,10,0,0,10,10,,9,0,,0,10
python-gflags,411186,4.73,10,0,0,1,10,0,0,10,0,,10,10,0,10,10
python-fsutil,371536,4.73,10,0,0,0,10,10,0,10,4,,7,10,,0,10
btrack,360865,4.73,7,3,0,4,10,0,0,10,10,10,7,0,,0,10
flask-restplus,345658,4.73,10,3,0,8,10,0,0,10,0,,10,0,,10,10
conjure-python-client,339389,4.73,10,3,0,8,10,0,0,10,0,,10,0,,10,10
flake8-debugger,338406,4.73,10,0,0,5,10,0,0,10,6,,10,0,,10,10
packageurl-python,326806,4.73,10,8,0,4,10,0,0,10,10,,9,0,,0,10
dedupe,326206,4.73,10,0,0,4,10,10,0,10,10,,7,0,,0,10
flake8-broken-line,305863,4.73,10,0,0,9,10,10,0,10,10,,2,0,,0,10
git-remote-codecommit,298794,4.73,10,0,0,1,10,0,0,10,0,,10,10,,10,10
pyppmd,297215,4.73,10,0,0,4,10,10,0,10,10,,7,0,,0,10
jupyter-contrib-core,277185,4.73,10,0,0,1,10,0,0,10,10,,10,0,,10,10
apispec-webframeworks,259619,4.73,10,3,0,7,10,0,0,10,1,,10,0,,10,10
vulture,256277,4.73,10,0,0,4,10,10,0,10,10,,7,0,,0,10
nutter,248335,4.73,10,6,0,6,10,0,0,10,0,,9,10,,0,10
aio-pika,246176,4.73,10,6,0,8,10,0,0,10,10,,7,0,,0,10
django-widget-tweaks,234575,4.73,10,0,0,4,10,0,0,10,0,10,7,10,,0,10
opencv-contrib-python-headless,230698,4.73,10,6,0,10,10,0,0,10,10,,5,0,,0,10
tf-slim,210016,4.73,10,3,0,8,10,0,0,10,0,,10,0,,10,10
linkify-it-py,206517,4.73,10,0,0,8,10,0,0,10,6,10,7,0,,0,10
pytype,198433,4.73,10,0,0,6,10,0,0,10,10,,5,10,,0,10
gcovr,195061,4.73,10,6,0,10,10,0,0,10,10,,5,0,0,0,10
trafaret,179559,4.73,10,8,0,3,10,0,0,10,0,,10,0,,10,10
pywebpush,166594,4.73,10,6,0,5,10,0,0,10,0,,10,0,,10,10
xyzservices,161735,4.73,10,0,0,4,10,0,0,10,10,10,7,0,0,0,10
sqlalchemy-databricks,141050,4.73,10,0,0,8,10,0,0,10,3,,10,0,0,10,10
keras2onnx,135094,4.73,10,1,0,10,10,0,0,10,0,,10,0,,10,10
schematics,134793,4.73,10,3,0,8,10,0,0,10,0,,10,0,,10,10
netmiko,134637,4.73,10,3,0,9,10,0,0,10,10,,9,0,,0,10
s3path,125502,4.73,10,6,0,6,10,0,0,10,0,10,9,0,,0,10
mediapipe,108900,4.73,9,0,0,0,10,0,0,10,10,,2,10,,10,10
vedo,93112,4.73,10,0,0,1,10,0,0,10,10,,10,0,,10,10
pyvim,80787,4.73,10,3,0,6,10,0,0,10,2,,10,0,,10,10
python-jsonrpc-server,80231,4.73,10,3,0,8,10,0,0,10,0,,10,0,,10,10
doc-warden,78994,4.73,3,8,0,10,10,0,0,10,10,,0,10,,0,10
simplification,78535,4.73,10,0,0,4,10,10,0,10,10,,7,0,0,0,10
behave-restful,70648,4.73,10,0,0,2,10,0,0,10,10,10,9,0,,0,10
python-json-config,65664,4.73,10,3,0,8,10,0,0,10,0,,10,0,,10,10
scikit-uplift,61203,4.73,10,6,0,8,10,0,0,10,10,,7,0,0,0,10
tortoise-orm,60790,4.73,10,1,0,3,10,0,0,10,10,10,7,0,0,0,10
tox-monorepo,58770,4.73,3,8,0,10,10,0,0,10,10,,0,10,,0,10
python-dateutil,151854845,4.67,10,3,0,9,10,0,0,10,1,,7,0,10,0,10
pluggy,39150791,4.67,10,0,0,9,10,0,0,10,4,10,7,0,,0,10
pygments,32517627,4.67,10,0,0,5,10,0,10,10,10,,5,0,,0,10
keyring,24329296,4.67,10,0,0,5,10,10,0,10,10,,5,0,,0,10
alembic,19402700,4.67,10,0,0,1,10,0,0,10,10,,9,0,,10,10
aioitertools,13137946,4.67,10,0,0,5,10,10,0,10,6,,9,0,,0,10
mlflow,11193601,4.67,10,0,0,10,10,0,0,10,10,,0,10,,0,10
argon2-cffi,9495094,4.67,10,1,0,3,10,0,0,10,7,,9,10,,0,10
argon2-cffi-bindings,8887853,4.67,10,1,0,3,10,0,0,10,9,,7,10,,0,10
cleo,6575043,4.67,10,6,0,10,10,0,0,10,10,,4,0,,0,10
imagesize,6502097,4.67,10,0,0,1,10,0,0,10,9,,10,0,,10,10
uamqp,6457491,4.67,10,0,0,8,10,0,0,10,5,,7,0,,10,10
sendgrid,6452020,4.67,10,8,0,4,10,0,0,10,3,10,5,0,,0,10
tifffile,5937552,4.67,10,0,0,0,10,0,0,10,10,,10,0,0,10,10
pydata-google-auth,5782327,4.67,10,3,0,7,10,0,0,10,0,,10,0,0,10,10
semver,5042512,4.67,10,3,0,6,10,10,0,10,2,,9,0,,0,10
murmurhash,4419672,4.67,10,0,0,6,10,0,0,10,4,,10,0,,10,10
shortuuid,3957198,4.67,10,3,0,2,10,0,0,10,5,,10,0,,10,10
types-requests,3321463,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
types-pyyaml,3227636,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
pathos,3149659,4.67,10,0,0,0,10,0,0,10,10,,10,0,0,10,10
pox,2960835,4.67,10,0,0,0,10,0,0,10,10,,10,0,0,10,10
ppft,2952515,4.67,10,0,0,0,10,0,0,10,10,,10,0,0,10,10
pyhive,2933685,4.67,10,3,0,7,10,0,0,10,0,,10,0,,10,10
sqlalchemy-redshift,2637373,4.67,10,0,0,6,10,0,,10,4,,10,0,,10,10
types-urllib3,2418966,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
exceptiongroup,2184448,4.67,10,0,0,3,10,0,0,10,10,10,7,0,,0,10
types-python-dateutil,1974637,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
types-pytz,1954778,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
types-setuptools,1799212,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
jsonlines,1726394,4.67,10,3,0,2,10,0,0,10,5,,10,0,,10,10
types-protobuf,1706055,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
types-six,1619816,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
types-toml,1298841,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
subprocess32,1164359,4.67,10,0,0,3,10,0,0,10,0,,7,10,,10,10
types-tabulate,1096981,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
types-cryptography,1065740,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
types-mock,1048425,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
types-simplejson,1043883,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
haversine,1031700,4.67,10,3,0,3,10,10,0,10,10,,4,0,,0,10
types-chardet,993008,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
types-redis,989904,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
umap-learn,955157,4.67,10,0,0,5,10,0,0,10,10,,5,0,,10,10
mlflow-skinny,954039,4.67,10,0,0,10,10,0,0,10,10,,0,10,,0,10
resampy,929346,4.67,10,0,0,3,10,0,0,10,10,10,7,0,,0,10
types-dataclasses,875457,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
types-certifi,860531,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
types-paramiko,853712,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
anndata,847924,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
lru-dict,832469,4.67,10,0,0,5,10,0,0,10,8,10,7,0,,0,10
types-croniter,755541,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
types-pyopenssl,717869,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
types-backports,715511,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
dogpile-cache,712272,4.67,10,0,0,0,10,0,0,10,10,,10,0,,10,10
types-tzlocal,685545,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
feast,681730,4.67,10,0,5,10,0,0,0,10,10,10,5,0,,0,10
flask-socketio,613981,4.67,10,0,0,1,10,0,0,10,10,,9,10,,0,10
types-markupsafe,548439,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
types-jinja2,545553,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
sqlalchemy-stubs,526158,4.67,10,0,0,10,10,0,0,10,0,,10,0,,10,10
jsonpath-rw-ext,519796,4.67,10,8,0,2,10,0,0,10,0,,10,0,,10,10
pytest-bdd,502329,4.67,10,8,0,3,10,0,0,10,10,,9,0,,0,10
scikit-build,466322,4.67,10,3,0,6,10,0,0,10,10,,7,0,4,0,10
newrelic-telemetry-sdk,462215,4.67,10,8,0,4,10,0,0,10,1,,7,10,,0,10
aiohttp-retry,442012,4.67,10,1,0,2,10,0,0,10,10,10,7,0,,0,10
flask-marshmallow,430948,4.67,10,3,0,7,10,0,0,10,0,,10,0,,10,10
pydruid,425523,4.67,10,0,0,9,10,0,0,10,1,,10,0,,10,10
types-futures,400734,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
types-ujson,368398,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
ipaddr,368178,4.67,10,0,0,0,10,0,0,10,0,,10,10,,10,10
types-docutils,351937,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
types-cachetools,340422,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
types-freezegun,336890,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
statistics,334710,4.67,10,0,0,0,10,0,0,10,0,,10,0,10,10,10
types-pkg-resources,334527,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
types-click,321369,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
types-boto,319903,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
types-retry,319234,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
flake8-eradicate,310715,4.67,10,0,0,8,10,10,0,10,10,,2,0,,0,10
sqlalchemy2-stubs,296405,4.67,10,0,0,6,10,0,0,10,7,,7,10,0,0,10
types-markdown,278912,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
aiomultiprocess,271589,4.67,10,0,0,5,10,10,0,10,6,,9,0,,0,10
types-termcolor,258673,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
rfc3339-validator,257988,4.67,10,0,0,5,10,0,0,10,5,,10,0,,10,10
cloudsplaining,254126,4.67,10,0,0,3,10,0,0,10,0,10,7,10,,0,10
pytest-flask,253332,4.67,10,0,0,10,10,0,0,10,3,10,7,0,,0,10
wslink,251006,4.67,10,0,0,3,10,0,0,10,10,10,7,0,,0,10
trimesh,248709,4.67,10,3,0,2,10,0,0,10,10,10,5,0,,0,10
types-deprecated,237277,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
pikepdf,233899,4.67,10,3,0,0,10,10,0,10,10,,7,0,,0,10
types-pygments,232157,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
types-werkzeug,227180,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
types-pymysql,224096,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
types-flask,219029,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
suds,216890,4.67,10,3,0,2,10,0,0,10,8,10,7,0,,0,10
tm1py,206751,4.67,10,0,0,0,10,0,0,10,10,,10,0,,10,10
simple-ddl-parser,196605,4.67,10,8,0,5,10,0,0,10,10,,7,0,,0,10
youtube-search,178723,4.67,10,3,0,2,10,0,0,10,5,,10,0,,10,10
pynput,157295,4.67,10,0,0,0,10,0,0,10,10,,10,0,,10,10
types-orjson,153171,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
types-frozendict,148651,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
types-ipaddress,139560,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
httpbin,138885,4.67,10,6,0,7,10,0,0,10,0,,7,0,,10,10
pykakasi,133027,4.67,10,0,0,3,10,10,0,10,0,10,7,0,,0,10
types-enum34,130785,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
flake8-fixme,123712,4.67,10,3,0,7,10,0,0,10,0,,10,0,,10,10
suds-community,122419,4.67,10,3,0,2,10,0,0,10,8,10,7,0,,0,10
gviz-api,119453,4.67,10,0,0,0,10,0,0,10,0,,10,10,,10,10
flake8-return,117271,4.67,10,3,0,8,10,10,0,10,0,,9,0,,0,10
discord-py-slash-command,115247,4.67,10,1,0,10,10,0,0,10,10,,9,0,,0,10
django-mock-queries,115228,4.67,10,3,0,7,10,0,0,10,0,,10,0,,10,10
cartoframes,111255,4.67,10,2,0,9,10,0,0,10,0,,9,10,0,0,10
google-play-scraper,107264,4.67,10,8,0,3,10,0,0,10,10,,9,0,,0,10
types-jwt,106995,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
types-aiofiles,104240,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
types-bleach,104060,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
funcx,102487,4.67,10,6,0,9,10,0,0,10,10,,5,0,,0,10
python-sat,101102,4.67,10,0,0,0,10,0,0,10,10,,10,0,0,10,10
funcx-endpoint,100836,4.67,10,6,0,9,10,0,0,10,10,,5,0,,0,10
unidiff,99829,4.67,10,0,0,5,10,0,0,10,5,,10,0,,10,10
imgkit,95643,4.67,10,0,0,3,10,10,0,10,0,10,7,0,,0,10
beartype,94471,4.67,10,3,0,0,10,0,0,10,10,10,7,0,,0,10
chia-rs,92306,4.67,10,0,0,8,10,0,0,10,10,10,2,0,,0,10
types-python-slugify,91685,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
dj-rest-auth,90705,4.67,10,6,0,6,10,0,0,10,10,,8,0,0,0,10
robotframework-faker,86714,4.67,10,0,0,10,10,0,0,10,0,,10,0,,10,10
scann,86393,4.67,8,0,0,10,10,0,0,10,10,,2,0,,10,10
clearml,79500,4.67,10,1,0,1,10,0,0,10,10,,9,0,0,9,10
types-decorator,78055,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
types-dateparser,77043,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
node2vec,76811,4.67,10,0,0,5,10,0,0,10,5,,10,0,,10,10
types-filelock,75272,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
types-emoji,74113,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
types-psycopg2,73806,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
types-pillow,73731,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
mo-dots,71471,4.67,10,0,0,0,10,0,0,10,10,,10,0,,10,10
shared,71269,4.67,10,0,0,0,10,0,0,10,10,,10,0,,10,10
mo-imports,70977,4.67,10,0,0,0,10,0,0,10,10,,10,0,,10,10
sphinx-basic-ng,69533,4.67,10,0,0,0,10,0,0,10,10,,10,0,,10,10
moz-sql-parser,67909,4.67,10,0,0,0,10,0,0,10,10,,10,0,,10,10
types-colorama,64553,4.67,10,3,0,10,10,0,0,10,10,,7,0,,0,10
imgtag,64338,4.67,10,0,0,0,10,0,0,10,10,,10,0,,10,10
chromedriver-binary,62406,4.67,10,0,0,0,10,0,0,10,10,,10,0,,10,10
pycognito,58057,4.67,10,0,0,7,10,10,0,10,8,,5,0,,0,10
toml,36012979,4.60,10,3,0,6,10,0,0,10,0,,10,0,,10,10
psycopg2-binary,31585058,4.60,10,0,0,2,10,0,10,10,10,,7,0,,0,10
psycopg2,15749750,4.60,10,0,0,2,10,0,10,10,10,,7,0,,0,10
more-itertools,14569864,4.60,10,3,0,7,10,0,0,10,10,,9,0,0,0,10
python-utils,11807862,4.60,10,0,0,0,10,0,0,10,10,,9,0,10,0,10
fastavro,8467836,4.60,10,0,0,4,10,10,0,10,10,,5,0,0,0,10
kafka-python,6745982,4.60,10,0,0,9,10,0,0,10,0,,10,0,,10,10
pytest-forked,5580531,4.60,10,0,0,9,10,0,0,10,3,10,7,0,,0,10
pipenv,5135186,4.60,0,3,0,9,10,0,0,10,10,10,7,0,,0,10
srsly,4533962,4.60,10,3,0,5,10,0,0,10,1,,10,0,,10,10
flask-cors,4288836,4.60,10,0,0,8,10,0,0,10,1,,10,0,,10,10
typeguard,3869874,4.60,10,0,0,2,10,0,0,10,10,10,7,0,,0,10
wandb,2156421,4.60,9,0,0,10,10,0,0,10,10,,0,10,,0,10
motor,2148795,4.60,10,3,0,9,10,0,0,10,10,,7,0,,0,10
portpicker,1422230,4.60,10,0,0,4,10,0,0,10,6,,9,10,,0,10
flask-restful,1271871,4.60,10,0,0,9,10,0,0,10,0,,10,0,,10,10
pymsteams,1234345,4.60,10,0,0,4,10,0,0,10,5,,10,0,,10,10
spark-sklearn,1231976,4.60,10,3,0,6,10,0,0,10,0,,10,0,,10,10
tangled-up-in-unicode,945361,4.60,10,0,0,2,10,10,0,10,0,10,7,0,,0,10
pulp,865278,4.60,4,0,0,8,10,0,0,10,10,10,7,0,,0,10
office365-rest-python-client,843258,4.60,10,0,0,0,10,0,0,10,10,,9,0,,10,10
mypy-protobuf,830609,4.60,10,0,0,8,10,10,0,10,9,,2,0,,0,10
codecov,824813,4.60,10,0,0,10,10,10,0,10,0,,9,0,,0,10
pretty-html-table,531390,4.60,10,0,0,4,10,0,0,10,5,,10,0,,10,10
influxdb-client,503785,4.60,10,6,0,6,10,0,0,10,10,,7,0,,0,10
py-ultroid,497442,4.60,10,0,0,8,10,0,0,10,2,10,9,0,,0,10
warcio,487472,4.60,10,0,0,7,10,0,0,10,2,,10,0,,10,10
jaeger-client,470676,4.60,10,8,0,6,10,10,0,10,0,,5,0,,0,10
kafka,459230,4.60,10,0,0,9,10,0,0,10,0,,10,0,,10,10
cloudformation-cli-typescript-plugin,457145,4.60,10,10,0,7,10,0,0,10,0,,2,10,0,0,10
mongomock,451446,4.60,10,0,0,7,10,0,0,10,10,,2,0,,10,10
missingpy,411668,4.60,10,0,0,9,10,0,0,10,0,,10,0,,10,10
optax,394200,4.60,10,3,0,7,10,0,0,10,10,,9,0,,0,10
subprocess-tee,391544,4.60,10,3,0,9,10,0,0,10,2,10,5,0,,0,10
fastai,321063,4.60,10,0,0,2,10,10,0,10,10,,7,0,,0,10
ssh2-python,319935,4.60,10,3,0,9,10,0,0,10,0,,7,0,0,10,10
chex,297854,4.60,10,3,0,8,10,0,0,10,9,,9,0,,0,10
flask-limiter,285610,4.60,10,0,0,2,10,10,0,10,10,,7,0,0,0,10
awacs,256144,4.60,10,0,0,0,10,10,0,10,10,,9,0,,0,10
pytest-testinfra,223201,4.60,10,3,0,7,10,0,0,10,4,10,5,0,,0,10
mdxpy,206343,4.60,10,0,0,4,10,0,0,10,5,,10,0,,10,10
ssh-python,193930,4.60,10,3,0,9,10,0,0,10,0,,7,0,,10,10
py-zabbix,193267,4.60,10,6,0,6,10,0,0,10,0,,7,0,0,10,10
graphql-server-core,186910,4.60,10,6,0,6,10,0,0,10,0,10,7,0,,0,10
librato-metrics,172346,4.60,10,0,0,9,10,0,0,10,0,,10,0,,10,10
glances,165936,4.60,10,0,2,2,10,0,0,10,10,10,5,0,0,0,10
pytest-pylint,144709,4.60,10,3,0,6,10,0,0,10,0,,10,0,,10,10
wemake-python-styleguide,144461,4.60,10,1,0,8,10,10,0,10,10,,0,0,,0,10
usaddress-scourgify,126448,4.60,10,6,0,3,10,0,0,10,0,,10,0,,10,10
exponent-server-sdk,120236,4.60,10,3,0,6,10,0,0,10,0,,10,0,,10,10
scanpy,118651,4.60,10,3,0,10,10,0,0,10,9,,7,0,,0,10
mapbox-vector-tile,116098,4.60,10,0,0,9,10,0,0,10,0,,10,0,,10,10
testinfra,115190,4.60,10,3,0,7,10,0,0,10,4,10,5,0,,0,10
cloudant,105488,4.60,10,0,0,9,10,0,0,10,0,,10,0,,10,10
dm-haiku,103265,4.60,10,0,0,10,10,0,0,10,10,,9,0,,0,10
stestr,99965,4.60,10,3,0,9,10,0,0,10,10,,7,0,,0,10
prometheus-fastapi-instrumentator,96319,4.60,10,0,0,2,10,10,0,10,10,,7,0,,0,10
email-reply-parser,94955,4.60,10,8,0,1,10,0,0,10,0,,10,0,,10,10
forex-python,94419,4.60,10,3,0,6,10,0,0,10,0,,10,0,,10,10
django-dotenv,88249,4.60,10,6,0,3,10,0,0,10,0,,10,0,,10,10
gitlint,87860,4.60,10,0,0,7,10,10,0,10,5,,7,0,,0,10
flake8-assertive,87760,4.60,10,3,0,6,10,10,0,10,1,,9,0,0,0,10
selectors2,87735,4.60,10,8,0,1,10,0,0,10,0,,10,0,,10,10
graphene-file-upload,86166,4.60,10,0,0,9,10,0,0,10,0,,10,0,,10,10
pywebview,81786,4.60,3,3,0,4,10,0,0,10,10,,9,10,,0,10
model-mommy,80162,4.60,10,3,0,6,10,0,0,10,0,,10,0,,10,10
gitlint-core,77415,4.60,10,0,0,7,10,10,0,10,5,,7,0,,0,10
lunr,76448,4.60,10,3,0,5,10,10,0,10,4,,7,0,,0,10
sphinxcontrib-spelling,69286,4.60,10,0,0,2,10,0,0,10,10,10,7,0,,0,10
talon,65072,4.60,10,3,0,9,10,0,0,10,0,,7,0,,10,10
h2o-pysparkling-2-4,64772,4.60,9,3,0,10,10,0,0,10,10,,7,0,,0,10
hellosign-python-sdk,62955,4.60,10,0,0,9,10,0,0,10,0,,10,0,,10,10
yolov5,62628,4.60,10,0,0,10,10,0,0,10,10,,9,0,,0,10
fbmessenger,61436,4.60,10,0,0,9,10,0,0,10,0,,10,0,,10,10
treq,61365,4.60,10,3,0,7,10,0,0,10,0,,9,10,0,0,10
logdna,58055,4.60,10,6,0,5,10,0,0,10,1,,7,0,0,10,10
chardet,48287231,4.53,10,3,0,6,10,0,0,10,10,,9,0,,0,10
soupsieve,42386958,4.53,10,0,0,3,10,0,0,10,8,10,7,0,,0,10
coverage,25945880,4.53,10,0,0,1,10,10,0,10,10,,7,0,,0,10
gunicorn,23182177,4.53,10,3,0,6,10,0,0,10,10,,9,0,0,0,10
wcwidth,22586739,4.53,10,6,0,2,10,0,0,10,0,,10,0,,10,10
mccabe,21136462,4.53,10,0,0,8,10,0,0,10,0,,10,0,,10,10
pymongo,16878196,4.53,10,1,0,10,10,0,0,10,10,,7,0,,0,10
mypy,12924109,4.53,10,0,0,9,10,0,0,10,10,,9,0,,0,10
boto,8906980,4.53,10,0,0,10,10,0,0,10,10,,8,0,,0,10
python-http-client,7202588,4.53,10,8,0,3,10,0,0,10,2,10,5,0,,0,10
azure-datalake-store,5146911,4.53,10,0,0,8,10,0,0,10,0,,10,0,,10,10
hvac,4963484,4.53,10,6,0,5,10,0,0,10,10,,7,0,0,0,10
thinc,4575336,4.53,10,3,0,10,10,0,0,10,10,,5,0,,0,10
shap,4161448,4.53,10,3,0,8,10,0,0,10,10,,7,0,,0,10
ipdb,3708363,4.53,10,0,0,5,10,0,0,10,3,,10,0,,10,10
fire,3583284,4.53,10,0,0,8,10,0,0,10,1,,9,10,,0,10
apscheduler,3008427,4.53,9,0,0,2,10,0,0,10,10,10,7,0,,0,10
yamllint,2485672,4.53,10,3,0,8,10,0,0,10,10,,7,0,,0,10
category-encoders,2059342,4.53,10,0,0,1,10,0,0,10,10,10,7,0,,0,10
dbt-snowflake,1637392,4.53,10,8,0,10,0,10,0,10,10,,,0,0,0,10
immutables,1613826,4.53,10,8,0,8,10,0,0,10,5,,7,0,,0,10
base58,942859,4.53,10,6,0,5,10,0,0,10,0,10,7,0,,0,10
pytest-localserver,865184,4.53,10,3,0,6,10,0,0,10,10,,9,0,,0,10
