Package,Downloads,Overall,Binary-Artifacts,Branch-Protection,CII-Best-Practices,Code-Review,Dangerous-Workflow,Dependency-Update-Tool,Fuzzing,License,Maintained,Packaging,Pinned-Dependencies,Security-Policy,Signed-Releases,Token-Permissions,Vulnerabilities
ansi2html,307498,5.53,10,3,0,9,10,0,0,10,10,10,7,0,,0,10
pvlib,176290,5.53,10,3,0,9,10,0,,10,10,10,7,0,,0,10
higher,168611,5.53,10,3,0,7,10,0,0,10,0,,10,10,,10,10
mozilla-django-oidc,120555,5.53,10,6,0,10,10,0,0,10,6,10,7,0,,0,10
fireblocks-sdk,78492,5.53,10,8,0,4,10,,0,10,10,10,7,0,,0,10
py-evm,57748,5.53,10,3,0,7,10,0,0,10,10,,5,0,,10,10
websockets,8531264,5.50,10,0,0,3,10,10,0,10,10,,5,10,,0,10
xgboost,7885425,5.50,10,3,0,10,10,10,0,10,10,,0,0,0,0,10
opencensus,6718952,5.50,10,7,0,10,10,,0,10,10,,9,0,,0,10
opencensus-context,6664166,5.50,10,7,0,10,10,,0,10,10,,9,0,,0,10
opencensus-ext-azure,5128457,5.50,10,7,0,10,10,,0,10,10,,9,0,,0,10
atlassian-jwt-auth,1206901,5.50,10,8,0,2,10,10,0,10,7,,9,0,,0,10
django-debug-toolbar,1185499,5.50,10,0,0,5,10,0,0,10,10,10,7,10,0,0,10
aws-lambda-powertools,1090224,5.50,10,0,0,3,10,10,0,10,10,,5,10,,0,10
opencensus-ext-logging,624160,5.50,10,7,0,10,10,,0,10,10,,9,0,,0,10
django-model-utils,611316,5.50,10,0,0,8,10,0,0,10,7,10,7,10,,0,10
opencensus-ext-stackdriver,543926,5.50,10,7,0,10,10,,0,10,10,,9,0,,0,10
pyerfa,525481,5.50,10,0,0,9,10,10,0,10,8,,9,0,,0,10
opencensus-correlation,328169,5.50,10,7,0,10,10,,0,10,10,,9,0,,0,10
cloudsplaining,289723,5.50,10,0,0,3,10,10,0,10,2,10,7,10,,0,10
opencensus-ext-requests,246163,5.50,10,7,0,10,10,,0,10,10,,9,0,,0,10
bayesian-optimization,218837,5.50,10,0,0,7,10,,0,10,10,,9,0,0,10,10
pysolr,169864,5.50,10,8,0,8,10,10,0,10,1,,9,0,,0,10
opencensus-ext-zipkin,156071,5.50,10,7,0,10,10,,0,10,10,,9,0,,0,10
django-tables2,124977,5.50,10,3,0,7,10,10,0,10,7,,9,0,,0,10
opencensus-ext-flask,94268,5.50,10,7,0,10,10,,0,10,10,,9,0,,0,10
opencensus-ext-sqlalchemy,61506,5.50,10,7,0,10,10,,0,10,10,,9,0,,0,10
typing-inspect,22611926,5.47,10,0,0,6,10,0,0,10,10,,10,0,,10,10
commonmark,7728239,5.47,10,0,0,6,10,10,0,10,0,,10,0,0,10,10
keras-preprocessing,7485426,5.47,10,8,0,8,10,0,0,10,0,,10,0,,10,10
sphinx,6184600,5.47,10,3,0,5,10,10,0,10,10,,7,0,,0,10
constructs,2612771,5.47,10,6,0,10,0,10,0,10,10,,5,10,,0,10
pyhocon,2374587,5.47,10,0,0,6,10,10,0,10,0,,10,0,,10,10
django-cors-headers,2336778,5.47,10,3,0,7,10,0,0,10,10,,9,10,,0,10
tensorflow-text,2247791,5.47,10,0,0,6,10,0,0,10,10,,10,0,,10,10
annoy,1439197,5.47,10,0,0,6,10,0,0,10,10,,10,0,,10,10
codecov,799385,5.47,10,0,0,10,10,10,0,10,0,,9,10,,0,10
behave,796833,5.47,10,0,0,0,10,10,0,10,10,,9,10,,0,10
stone,631796,5.47,10,8,0,10,10,10,0,10,0,,7,0,,0,10
pywinpty,450127,5.47,10,0,0,8,10,10,0,10,10,,7,0,,0,10
github3-py,307737,5.47,10,8,0,10,10,0,0,10,10,,7,0,,0,10
arnparse,276340,5.47,10,8,0,8,10,0,0,10,0,,10,0,,10,10
ssh2-python,264681,5.47,10,3,0,10,10,0,0,10,5,,7,0,0,10,10
proto-google-cloud-datastore-v1,253276,5.47,10,0,0,6,10,0,10,10,10,,5,10,,0,10
adlfs,228703,5.47,10,3,0,9,10,0,0,10,4,10,5,10,,0,10
djangorestframework-stubs,201751,5.47,10,0,0,8,10,10,0,10,10,,7,0,,0,10
dowhy,166190,5.47,10,6,0,10,10,0,0,10,10,,0,10,0,0,10
django-mysql,161432,5.47,10,3,0,7,10,0,0,10,10,,9,10,,0,10
aiosmtplib,139585,5.47,10,0,0,1,10,10,0,10,5,,10,0,,10,10
aspy-refactor-imports,128987,5.47,10,0,0,6,10,0,0,10,10,,10,0,,10,10
tika,127730,5.47,10,0,0,6,10,10,0,10,0,,10,0,,10,10
rq-scheduler,102703,5.47,10,0,0,6,10,10,0,10,0,,10,0,,10,10
gitlint,98313,5.47,10,0,0,8,10,10,0,10,10,,7,0,,0,10
bqplot,93773,5.47,10,0,0,8,10,10,0,10,10,,7,0,,0,10
dtreeviz,91414,5.47,10,0,0,6,10,,0,10,10,,10,0,,10,10
gitlint-core,88077,5.47,10,0,0,8,10,10,0,10,10,,7,0,,0,10
docxcompose,75898,5.47,10,0,0,6,10,0,0,10,10,,10,0,,10,10
attrs,75298848,5.45,10,8,0,3,10,0,0,10,10,,7,10,,0,10
toml,32182013,5.45,10,3,0,6,10,0,10,10,0,,10,0,,10,10
anyio,11147070,5.45,10,6,0,5,10,0,0,10,10,10,7,0,,0,10
fabric,1835227,5.45,10,0,0,0,10,0,10,10,9,,10,0,,10,10
googlemaps,1583635,5.45,10,8,0,3,10,10,0,10,0,,7,10,,0,10
deltalake,1552309,5.45,10,1,0,10,10,10,0,10,10,,2,0,,0,10
cheroot,1427579,5.45,10,8,2,9,10,0,0,10,10,,7,0,0,0,10
ansible-compat,383530,5.45,10,3,0,10,10,0,0,10,8,10,7,0,,0,10
rpy2,318683,5.45,10,8,0,3,10,0,0,10,10,10,7,0,,0,10
tensorflow-model-optimization,139257,5.45,10,3,0,8,10,0,0,10,10,,7,10,,0,10
pytest-print,66929,5.45,10,0,0,8,10,10,0,10,3,10,7,0,,0,10
neuralprophet,63483,5.45,10,3,0,8,10,0,0,10,10,,7,10,,0,10
flask-admin,1420668,5.42,10,0,0,6,10,10,,10,10,,9,0,,0,10
mkdocs-material,918070,5.42,10,0,0,2,10,10,0,10,10,10,5,0,,0,10
flit-core,759140,5.42,10,0,0,6,10,10,0,10,10,,9,0,,0,10
django-phonenumber-field,482454,5.42,10,6,0,10,10,0,0,10,10,,9,0,,0,10
aiosqlite,355329,5.42,10,0,0,6,10,10,0,10,10,,9,0,,0,10
rollbar,273487,5.42,10,6,0,10,10,0,0,10,10,,9,0,,0,10
django-taggit,264152,5.42,10,0,0,8,10,0,0,10,6,10,7,10,,0,10
datasette,233253,5.42,10,0,0,2,10,10,0,10,10,10,5,0,,0,10
flit,125484,5.42,10,0,0,6,10,10,0,10,10,,9,0,,0,10
sahi,66578,5.42,10,6,0,10,10,0,0,10,10,,9,0,0,0,10
pinotdb,64615,5.42,10,0,0,6,10,10,0,10,10,,9,0,,0,10
obspy,63356,5.42,10,6,0,6,10,10,,10,10,,0,0,0,0,10
gunicorn,21928042,5.39,10,3,0,6,10,0,10,10,10,,9,0,0,0,10
tenacity,18968237,5.39,10,3,0,9,10,0,0,10,3,,10,0,,10,10
arrow,6615504,5.39,10,8,0,9,10,0,0,10,10,,7,0,,0,10
fuzzywuzzy,6478007,5.39,10,6,0,9,10,0,0,10,0,,10,0,,10,10
flask-wtf,3681726,5.39,10,3,0,5,10,10,0,10,9,,7,0,,0,10
pyperclip,3100850,5.39,10,0,0,5,10,10,0,10,0,,10,0,,10,10
boxsdk,2004670,5.39,10,8,0,10,10,0,0,10,9,,7,0,0,0,10
opentracing,1441056,5.39,10,8,0,7,10,0,0,10,0,,10,0,,10,10
pmdarima,1366272,5.39,10,8,0,10,10,0,0,10,9,,7,0,,0,10
cytoolz,1227210,5.39,10,0,0,7,10,10,0,10,10,,7,0,,0,10
eventlet,865161,5.39,10,8,0,6,10,0,0,10,5,,9,10,,0,10
pychromecast,806507,5.39,10,0,0,7,10,10,0,10,10,,7,0,,0,10
astropy,625736,5.39,10,8,0,9,10,0,0,10,10,,7,0,,0,10
channels,417905,5.39,10,3,0,6,10,0,0,10,10,,9,10,,0,10
mercantile,410695,5.39,10,3,0,4,10,10,0,10,0,,7,0,,10,10
flasgger,377263,5.39,10,0,0,7,10,10,0,10,0,,7,0,0,10,10
gpytorch,266811,5.39,10,8,0,9,10,0,0,10,10,,7,0,,0,10
jupyter-contrib-nbextensions,264294,5.39,10,0,0,5,10,0,0,10,10,,10,0,,10,10
google-compute-engine,224672,5.39,10,8,0,7,10,0,0,10,0,,10,0,,10,10
model-bakery,221625,5.39,10,0,0,7,10,10,0,10,10,,7,0,,0,10
artifacts-keyring,207599,5.39,10,0,0,9,10,0,0,10,1,,9,10,,9,10
tm1py,193721,5.39,10,0,0,5,10,0,,10,10,,10,0,,10,10
conda,157920,5.39,8,8,0,9,10,0,0,10,10,10,0,0,,0,10
line-profiler,154807,5.39,10,0,0,7,10,10,0,10,10,,7,0,,0,10
django-json-widget,124076,5.39,10,0,0,5,10,10,0,10,0,,10,0,,10,10
sphinxcontrib-httpdomain,122551,5.39,10,8,0,7,10,0,0,10,0,,10,0,,10,10
codeowners,110696,5.39,10,3,0,8,10,0,0,10,4,,10,0,,10,10
gluestick,110297,5.39,10,0,0,5,10,0,0,10,10,,10,0,,10,10
pysimplegui,107376,5.39,10,0,0,5,10,0,0,10,10,,10,0,,10,10
evdev,102205,5.39,10,0,0,5,10,,,10,10,,10,0,0,10,10
avro-validator,94746,5.39,10,6,0,3,10,0,0,10,10,10,9,0,,0,10
xdoctest,80907,5.39,10,6,0,1,10,10,0,10,10,,7,0,,0,10
python-amazon-sp-api,80337,5.39,10,0,0,7,10,10,0,10,10,,7,0,,0,10
nlpaug,79241,5.39,10,0,0,5,10,0,0,10,10,,10,0,,10,10
lizard,72672,5.39,10,0,0,5,10,10,0,10,0,,10,0,,10,10
splitio-client,66436,5.39,10,8,0,9,10,0,0,10,10,,7,0,,0,10
sphinx-design,61059,5.39,10,8,0,9,10,0,0,10,10,,7,0,,0,10
ara,58698,5.39,10,3,0,2,10,0,0,10,10,,10,0,,10,10
pybetter,58574,5.39,10,0,0,5,10,10,0,10,0,,10,0,,10,10
fastapi-pagination,57660,5.39,10,0,0,7,10,10,,10,10,,7,0,,0,10
nbclient,9430334,5.37,10,3,0,7,10,0,0,10,10,,7,10,0,0,10
boto3-stubs,2829074,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
geopandas,2577622,5.37,10,1,0,9,10,0,0,10,10,10,7,0,0,0,10
pytest-html,2191934,5.37,10,6,0,10,10,0,0,10,4,10,7,0,,0,10
mypy-boto3-s3,1708994,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
mypy-boto3-rds,1031907,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
visions,949488,5.37,10,3,0,1,10,10,0,10,6,10,7,0,,0,10
mypy-boto3-dynamodb,857898,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
eth-typing,735089,5.37,10,0,0,8,10,0,0,10,10,,5,0,,10,10
mypy-boto3-glue,718302,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
mypy-boto3-redshift-data,689662,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
falcon,592274,5.37,10,10,0,8,10,0,0,10,10,,5,0,0,0,10
mypy-boto3-lambda,517646,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
mypy-boto3-sqs,435639,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
etils,432442,5.37,10,0,0,10,10,0,0,10,10,,7,10,,0,10
mypy-boto3-cloudformation,407974,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
mypy-boto3-ec2,350122,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
interpret-core,339964,5.37,10,0,0,0,10,10,0,10,10,,2,0,,10,10
mypy-boto3-athena,338224,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
mypy-boto3,317169,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
cassandra-sigv4,309410,5.37,10,0,0,8,10,0,0,10,0,,10,10,,10,10
mypy-boto3-appconfig,300504,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
albumentations,273941,5.37,10,8,0,10,10,0,0,10,10,,5,0,,0,10
mypy-boto3-events,264103,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
mypy-boto3-secretsmanager,261842,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
sktime,238741,5.37,10,8,0,10,10,0,0,10,10,,5,0,0,0,10
mypy-boto3-kms,205627,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
mypy-boto3-appflow,197213,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
mypy-boto3-sts,195363,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
mypy-boto3-iam,142237,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
python-barcode,129115,5.37,10,3,0,7,10,0,0,10,10,10,7,0,0,0,10
mypy-boto3-xray,122530,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
mypy-boto3-apigateway,120083,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
mypy-boto3-ecr,117268,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
mypy-boto3-stepfunctions,111186,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
mypy-boto3-cloudwatch,110018,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
interpret,100689,5.37,10,0,0,0,10,10,0,10,10,,2,0,,10,10
mypy-boto3-signer,92971,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
mypy-boto3-schemas,92176,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
mypy-boto3-sns,87652,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
time-machine,85343,5.37,10,3,0,7,10,0,0,10,10,,7,10,,0,10
mypy-boto3-sagemaker,82093,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
mypy-boto3-logs,70005,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
towncrier,66607,5.37,10,3,0,7,10,0,0,10,10,10,7,0,,0,10
mypy-boto3-ssm,62762,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
fugue,59289,5.37,10,6,2,10,10,0,0,10,10,,7,0,,0,10
structlog-sentry,58900,5.37,10,0,0,0,10,10,,10,10,10,7,0,,0,10
types-boto3,58603,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
mypy-boto3-kinesis,56197,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
mypy-boto3-organizations,55716,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
redis,24851829,5.34,10,1,0,10,10,0,0,10,10,10,5,0,,0,10
elasticsearch,15074786,5.34,10,3,0,8,10,0,0,10,10,,5,10,0,0,10
xarray,1339624,5.34,10,3,0,10,0,10,0,10,10,10,7,0,,0,10
pydeck,793576,5.34,10,1,0,10,10,10,0,10,10,,0,0,,0,10
elasticsearch7,685365,5.34,10,3,0,8,10,0,0,10,10,,5,10,0,0,10
z3-solver,491010,5.34,10,0,0,1,10,10,0,10,10,10,5,0,0,0,10
west,395503,5.34,10,6,0,9,10,0,0,10,10,,9,0,,0,10
elasticsearch6,333775,5.34,10,3,0,8,10,0,0,10,10,,5,10,0,0,10
flax,288324,5.34,10,6,0,5,10,,0,10,10,,5,10,0,0,10
django-compressor,262776,5.34,10,0,0,5,10,10,0,10,10,,9,0,,0,10
httpstan,189747,5.34,10,8,0,7,10,0,0,10,10,,9,0,,0,10
lob,98567,5.34,10,6,0,9,10,10,0,10,0,,9,0,,0,10
elasticsearch2,86737,5.34,10,3,0,8,10,0,0,10,10,,5,10,0,0,10
pythreejs,78341,5.34,10,0,0,5,10,10,0,10,10,,9,0,,0,10
dill,17499155,5.32,10,0,0,4,10,0,0,10,10,,10,0,0,10,10
debugpy,8163698,5.32,0,3,0,6,10,0,0,10,10,,9,10,,9,10
deepdiff,6244517,5.32,10,3,0,3,10,10,0,10,10,,7,0,,0,10
jupyterlab-widgets,6186125,5.32,10,0,0,6,10,10,0,10,10,,7,0,,0,10
user-agents,2486005,5.32,10,0,0,4,10,10,0,10,0,,10,0,,10,10
flatten-json,871670,5.32,10,8,0,6,10,,0,10,0,,10,0,,10,10
textdistance,601080,5.32,10,0,0,4,10,0,0,10,10,,10,0,0,10,10
lime,489084,5.32,10,0,0,4,10,10,0,10,0,,10,0,,10,10
pydocumentdb,297591,5.32,10,8,0,6,10,0,0,10,0,,10,0,,10,10
python-keycloak,285260,5.32,10,0,0,6,10,10,0,10,10,,7,0,,0,10
swifter,237627,5.32,10,3,0,3,10,0,0,10,10,,7,0,,10,10
maturin,227861,5.32,9,3,0,2,10,10,0,10,10,10,0,0,0,0,10
sodapy,221051,5.32,10,0,0,2,10,10,0,10,2,,10,0,,10,10
scalesec-gcp-workload-identity,195224,5.32,10,8,0,8,10,10,0,10,0,,7,0,,0,10
jwt,191882,5.32,10,0,0,4,10,10,0,10,0,,10,0,,10,10
glances,179396,5.32,10,0,2,0,10,10,0,10,10,10,5,0,0,0,10
asyncio-nats-client,150866,5.32,10,0,0,4,10,0,0,10,10,,10,0,,10,10
codeguru-profiler-agent,137767,5.32,10,8,0,10,10,0,0,10,0,,9,10,,0,10
ipython-sql,130338,5.32,10,0,0,4,10,0,0,10,10,,10,0,,10,10
ipyleaflet,110366,5.32,10,0,0,6,10,10,0,10,10,,7,0,,0,10
ipinfo,102951,5.32,10,0,0,4,10,0,0,10,10,,10,0,,10,10
pytest-celery,98996,5.32,10,8,0,6,10,0,0,10,0,,10,0,,10,10
art,66187,5.32,10,0,0,10,10,10,0,10,6,,7,0,,0,10
unoconv,65693,5.32,10,6,0,8,10,0,0,10,0,,10,0,,10,10
tornado,15797960,5.29,10,0,0,7,10,10,0,10,10,,5,0,,0,10
responses,6571407,5.29,10,0,0,9,10,0,0,10,10,,7,10,0,0,10
distributed,4992075,5.29,10,0,0,9,10,0,0,10,10,,7,10,,0,10
sqlalchemy-jsonfield,1986161,5.29,10,8,0,1,10,0,10,10,0,,7,0,,10,10
fastparquet,1776244,5.29,10,0,0,9,10,,,10,10,,7,10,,0,10
pytest-django,1284731,5.29,10,3,0,6,10,0,0,10,0,10,7,0,,10,10
graphene,1281446,5.29,10,1,0,8,10,0,0,10,10,10,7,0,,0,10
cassandra-driver,1014571,5.29,10,3,0,4,10,0,0,10,0,,10,10,,10,10
mkdocs,776941,5.29,10,3,0,6,10,0,0,10,10,10,7,0,,0,10
safety,745790,5.29,10,3,0,6,10,0,0,10,10,10,7,0,0,0,10
openshift,608895,5.29,10,0,0,9,10,0,0,10,0,,7,10,,10,10
py7zr,565546,5.29,6,0,0,3,10,10,0,10,10,10,7,0,,0,10
param,391944,5.29,10,0,0,9,10,0,0,10,10,10,7,0,,0,10
dag-factory,387517,5.29,10,8,0,7,10,10,0,10,2,,5,0,,0,10
flake8-broken-line,273541,5.29,10,0,0,9,10,10,0,10,10,,2,0,,0,10
django-money,106551,5.29,10,0,0,9,10,0,0,10,10,10,7,0,,0,10
symspellpy,103055,5.29,10,0,0,6,10,10,0,10,3,10,7,0,,0,10
crhelper,90174,5.29,10,0,0,4,10,0,0,10,3,,10,10,,10,10
dask-ml,88124,5.29,10,0,0,9,10,0,0,10,10,,7,10,,0,10
django-filer,75546,5.29,10,3,0,6,10,0,0,10,10,10,7,0,,0,10
alembic,18661671,5.26,10,3,0,1,10,0,0,10,10,,9,0,,10,10
flask-jwt-extended,2500206,5.26,10,1,0,3,10,10,0,10,10,,9,0,,0,10
twilio,2194131,5.26,10,8,0,2,10,0,,10,10,10,5,0,,0,10
optuna,1325515,5.26,10,0,0,10,10,0,,10,10,10,5,0,,0,10
dulwich,763168,5.26,10,3,2,5,10,0,0,10,10,,7,10,,0,10
nose2,531951,5.26,10,3,0,1,10,10,,10,10,,9,0,,0,10
dagster-k8s,424572,5.26,10,1,0,9,10,10,0,10,10,,,0,,0,10
dagster,377166,5.26,10,1,0,9,10,10,0,10,10,,,0,,0,10
dagster-celery,304630,5.26,10,1,0,9,10,10,0,10,10,,,0,,0,10
yfinance,289274,5.26,10,0,0,4,10,10,0,10,10,,9,0,,0,10
breathe,275521,5.26,10,0,0,6,10,0,0,10,10,,9,0,8,0,10
dagster-aws,247897,5.26,10,1,0,9,10,10,0,10,10,,,0,,0,10
dagster-spark,214268,5.26,10,1,0,9,10,10,0,10,10,,,0,,0,10
localstack-ext,197009,5.26,9,1,0,10,10,10,0,10,10,,0,0,,0,10
dagster-graphql,196705,5.26,10,1,0,9,10,10,0,10,10,,,0,,0,10
dagster-pyspark,190920,5.26,10,1,0,9,10,10,0,10,10,,,0,,0,10
dagster-databricks,154338,5.26,10,1,0,9,10,10,0,10,10,,,0,,0,10
dagster-postgres,147886,5.26,10,1,0,9,10,10,0,10,10,,,0,,0,10
pykakasi,126884,5.26,10,0,0,2,10,10,0,10,0,10,7,10,,0,10
django-dirtyfields,117945,5.26,10,0,0,2,10,0,0,10,10,10,7,10,,0,10
dagit,108723,5.26,10,1,0,9,10,10,0,10,10,,,0,,0,10
elasticsearch-curator,106120,5.26,10,0,0,8,10,0,0,10,4,,2,10,,10,10
dagster-docker,88851,5.26,10,1,0,9,10,10,0,10,10,,,0,,0,10
qiniu,85043,5.26,10,8,0,6,10,0,0,10,10,,9,0,,0,10
pybuildkite,68440,5.26,10,0,0,4,10,10,0,10,10,,9,0,,0,10
dagster-pandas,63628,5.26,10,1,0,9,10,10,0,10,10,,,0,,0,10
packaging,107640308,5.24,4,3,0,10,10,0,0,10,10,,9,10,0,0,10
huggingface-hub,3957476,5.24,10,6,0,9,10,0,,10,10,,7,0,,0,10
phonenumbers,3603372,5.24,10,3,0,0,10,0,0,10,10,,10,0,,10,10
srsly,3530708,5.24,10,3,0,5,10,,0,10,5,,10,0,,10,10
blis,3415885,5.24,10,0,0,8,10,0,0,10,5,,10,0,,10,10
catalogue,2978240,5.24,10,0,0,5,10,0,0,10,8,,10,0,,10,10
sentence-transformers,1313545,5.24,10,0,0,3,10,0,0,10,10,,10,0,,10,10
pyorc,1134905,5.24,10,0,0,3,10,0,0,10,10,,10,0,,10,10
whitenoise,1026658,5.24,10,0,0,7,10,0,0,10,10,,9,10,,0,10
halo,587960,5.24,10,8,0,5,10,0,0,10,0,,10,0,,10,10
treelib,525709,5.24,10,6,0,7,10,0,0,10,0,,10,0,,10,10
testcontainers,405511,5.24,10,8,0,7,10,0,0,10,10,,7,0,,0,10
phonenumberslite,288412,5.24,10,3,0,0,10,0,0,10,10,,10,0,,10,10
humbug,283446,5.24,10,8,0,9,10,0,0,10,0,10,9,0,,0,10
fvcore,264410,5.24,10,3,0,10,10,0,0,10,4,,9,10,,0,10
django-polymorphic,245110,5.24,10,0,0,3,10,10,0,10,0,,10,0,,10,10
shrub-py,244871,5.24,10,3,0,8,10,0,0,10,2,,10,0,,10,10
ulid-py,228475,5.24,10,8,0,5,10,0,0,10,0,,10,0,,10,10
django-ses,212255,5.24,10,0,0,6,10,10,0,10,9,,7,0,,0,10
ssh-python,200446,5.24,10,3,0,10,10,0,0,10,2,,7,0,,10,10
mimesis,187336,5.24,10,3,0,2,10,10,0,10,10,,7,0,0,0,10
pypd,156083,5.24,10,6,0,7,10,0,0,10,0,,10,0,,10,10
pywebpush,140292,5.24,10,6,0,5,10,0,0,10,2,,10,0,,10,10
implicit,135894,5.24,10,8,0,7,10,,0,10,10,,7,0,0,0,10
ebooklib,103435,5.24,10,0,0,3,10,0,0,10,10,,10,0,,10,10
pyshark,96524,5.24,10,0,0,3,10,,,10,10,,10,0,,10,10
robotframework-faker,84117,5.24,10,3,0,10,10,0,,10,0,,10,0,,10,10
curlylint,82600,5.24,10,3,0,4,10,10,0,10,0,,9,10,,0,10
geospark,79571,5.24,10,0,0,5,10,10,0,10,10,,7,0,0,0,10
pangres,75576,5.24,10,3,0,0,10,0,0,10,10,,10,0,,10,10
pyheif,75327,5.24,10,0,0,5,10,10,0,10,0,,7,0,,10,10
pyknp,72354,5.24,10,0,0,3,10,10,0,10,0,,10,0,,10,10
rawpy,71620,5.24,10,3,0,2,10,0,,10,10,,7,0,,10,10
advertools,70161,5.24,10,0,0,3,10,0,0,10,10,,10,0,,10,10
segmentation-models-pytorch,64708,5.24,10,0,0,5,10,10,0,10,10,,7,0,0,0,10
pytest-httpserver,64239,5.24,10,0,0,5,10,10,0,10,10,,7,0,,0,10
onnxoptimizer,62902,5.24,10,8,0,7,10,0,0,10,10,,7,0,,0,10
opentracing-instrumentation,61281,5.24,10,8,0,5,10,0,0,10,0,,10,0,,10,10
petastorm,57311,5.24,10,8,0,5,10,0,0,10,10,10,0,0,0,0,10
zipp,89250734,5.21,10,0,0,0,10,10,10,10,8,,7,0,,0,10
keyring,22029706,5.21,10,0,0,6,10,10,0,10,10,,5,0,,0,10
jupyterlab-pygments,8414031,5.21,10,0,0,5,10,10,0,10,3,,7,10,,0,10
gspread,7975913,5.21,10,0,0,8,10,0,0,10,10,10,7,0,0,0,10
opencv-python,4870075,5.21,10,6,0,10,10,0,0,10,10,,5,0,,0,10
starkbank-ecdsa,3486909,5.21,10,0,0,5,10,0,10,10,1,,10,0,,10,10
opencv-python-headless,1550809,5.21,10,6,0,10,10,0,0,10,10,,5,0,,0,10
cherrypy,1452311,5.21,10,0,2,2,10,0,0,10,10,,10,0,,10,10
pyvmomi,1055635,5.21,10,0,0,3,10,0,0,10,3,,10,10,0,10,10
opencv-contrib-python,610609,5.21,10,6,0,10,10,0,0,10,10,,5,0,,0,10
pyu2f,530600,5.21,10,0,0,6,10,0,0,10,0,,10,10,,10,10
sphinx-tabs,415818,5.21,10,0,0,8,10,,0,10,10,10,7,0,0,0,10
hexbytes,401846,5.21,10,0,0,6,10,0,0,10,10,,5,0,,10,10
python-fsutil,356074,5.21,10,6,0,0,10,10,0,10,2,,7,10,,0,10
flake8-eradicate,278721,5.21,10,0,0,8,10,10,,10,10,,2,0,,0,10
cloudpathlib,240632,5.21,10,0,0,8,10,,0,10,10,10,7,0,,0,10
rouge-score,235151,5.21,8,0,0,10,10,0,0,10,10,,2,0,,10,10
aiojobs,226383,5.21,10,3,0,5,10,10,0,10,0,,7,10,0,0,10
rpaframework,214289,5.21,8,3,0,5,10,10,0,10,10,,5,0,,0,10
credstash,178167,5.21,10,0,0,6,10,0,0,10,0,,10,10,0,10,10
opencv-contrib-python-headless,117411,5.21,10,6,0,10,10,0,0,10,10,,5,0,,0,10
rpaframework-core,116727,5.21,8,3,0,5,10,10,0,10,10,,5,0,,0,10
woodwork,116656,5.21,10,8,0,10,0,10,0,10,10,,7,0,,0,10
ruyaml,96601,5.21,10,3,0,10,10,0,0,10,5,10,7,0,,0,10
rpaframework-pdf,94173,5.21,8,3,0,5,10,10,0,10,10,,5,0,,0,10
rpaframework-dialogs,89019,5.21,8,3,0,5,10,10,0,10,10,,5,0,,0,10
robocorp-dialog,85133,5.21,8,3,0,5,10,10,0,10,10,,5,0,,0,10
scann,81236,5.21,8,0,0,10,10,0,0,10,10,,2,0,,10,10
aiogram,56345,5.21,10,6,0,8,10,0,,10,10,,8,0,,0,10
kivy,55637,5.21,10,6,0,10,10,0,0,10,10,,5,0,0,0,10
docker,25758939,5.18,10,1,0,8,10,0,,10,10,10,5,0,0,0,10
zope-interface,10058527,5.18,10,3,0,7,10,0,0,10,1,10,7,10,,0,10
slack-sdk,5746806,5.18,10,8,0,5,10,0,0,10,10,,9,0,,0,10
slackclient,5654987,5.18,10,8,0,5,10,0,0,10,10,,9,0,,0,10
