Package,Downloads,Overall,Binary-Artifacts,Branch-Protection,CII-Best-Practices,Code-Review,Dangerous-Workflow,Fuzzing,License,Maintained,Packaging,Pinned-Dependencies,SAST,Security-Policy,Signed-Releases,Token-Permissions,Vulnerabilities
google-cloud-common,181608,6.38,10,,0,10,10,0,10,10,,0,8,10,,10,10
google-cloud-scheduler,160561,6.38,10,,0,10,10,0,10,10,,0,8,10,,10,10
google-cloud-certificate-manager,131167,6.38,10,,0,10,10,0,10,10,,0,8,10,,10,10
google-ai-generativelanguage,123579,6.38,10,,0,10,10,0,10,10,,0,8,10,,10,10
google-cloud-artifact-registry,118009,6.38,10,,0,10,10,0,10,10,,0,8,10,,10,10
google-cloud-recaptcha-enterprise,107824,6.38,10,,0,10,10,0,10,10,,0,8,10,,10,10
google-cloud-appengine-admin,87136,6.38,10,,0,10,10,0,10,10,,0,8,10,,10,10
google-cloud-functions,86700,6.38,10,,0,10,10,0,10,10,,0,8,10,,10,10
google-cloud-retail,79994,6.38,10,,0,10,10,0,10,10,,0,8,10,,10,10
google-cloud-billing,78713,6.38,10,,0,10,10,0,10,10,,0,8,10,,10,10
google-cloud-documentai,74696,6.38,10,,0,10,10,0,10,10,,0,8,10,,10,10
google-cloud-asset,56973,6.38,10,,0,10,10,0,10,10,,0,8,10,,10,10
google-cloud-bigquery-datapolicies,50617,6.38,10,,0,10,10,0,10,10,,0,8,10,,10,10
google-cloud-bigquery-reservation,50012,6.38,10,,0,10,10,0,10,10,,0,8,10,,10,10
google-cloud-notebooks,49201,6.38,10,,0,10,10,0,10,10,,0,8,10,,10,10
idna,274954272,6.32,10,,0,4,10,10,10,10,,3,3,10,,10,10
google-cloud,4209098,6.32,10,,0,10,10,0,10,10,,0,7,10,,10,10
jsii,1929202,6.32,10,,0,10,10,0,10,10,10,0,0,10,8,0,10
tables,663063,6.32,10,0,0,5,10,10,10,10,,6,0,10,0,10,9
flask,83975800,6.30,10,,0,1,10,10,10,10,10,4,0,9,10,0,8
gunicorn,29231787,6.30,10,,0,8,10,10,9,10,,0,0,10,0,10,10
service-identity,2420028,6.30,10,,5,0,10,0,10,10,10,0,9,10,,10,10
attrs,113206177,6.27,10,,5,1,10,0,10,10,10,0,7,10,,10,10
structlog,5944952,6.24,10,,5,1,10,0,9,10,10,0,7,10,,10,10
pycep-parser,765349,6.24,10,,0,1,10,0,10,10,10,9,,10,,10,10
boto3,820974912,6.22,10,,0,0,10,0,10,10,,10,10,10,,10,10
sqlalchemy-hana,301307,6.22,10,,0,10,10,0,10,10,10,0,10,10,0,0,10
pytenable,89554,6.22,10,,0,10,10,0,10,10,10,0,10,10,,0,10
yarl,87859967,6.19,10,,0,0,10,10,10,10,10,0,10,10,3,0,10
google-crc32c,30150400,6.19,10,,0,10,10,10,10,10,10,0,1,10,,0,9
argon2-cffi,10491326,6.19,10,,5,0,10,0,10,10,10,0,7,10,,10,10
presidio-analyzer,152286,6.19,10,,0,7,10,0,10,10,,0,9,10,,10,10
keras-tuner,138855,6.19,10,0,0,1,10,0,10,10,10,0,8,10,,10,10
presidio-anonymizer,93934,6.19,10,,0,7,10,0,10,10,,0,9,10,,10,10
geoip2,3889334,6.16,10,6,0,10,10,0,10,10,10,0,10,0,,0,10
ml-wrappers,139829,6.14,10,,0,9,10,0,10,10,10,0,10,10,,0,10
defusedxml,20005714,6.11,10,0,0,0,10,10,9,1,10,0,0,10,8,10,10
scapy,1533587,6.11,10,,0,6,10,10,10,10,,0,9,0,,10,10
tensorflow-io-gcs-filesystem,10266151,6.05,10,,0,2,10,0,10,8,10,5,2,10,,10,10
google-cloud-firestore,9991647,6.05,10,,0,10,10,10,10,10,,0,7,10,,0,10
tensorflow-io,4186814,6.05,10,,0,2,10,0,10,8,10,5,2,10,,10,10
microsoft-kiota-abstractions,204464,6.05,9,,0,10,10,0,10,10,10,0,10,10,0,0,9
microsoft-kiota-http,201819,6.05,9,,0,10,10,0,10,10,10,0,10,10,0,0,9
microsoft-kiota-serialization-text,199683,6.05,9,,0,10,10,0,10,10,10,0,10,10,0,0,9
microsoft-kiota-authentication-azure,198710,6.05,9,,0,10,10,0,10,10,10,0,10,10,0,0,9
microsoft-kiota-serialization-json,198003,6.05,9,,0,10,10,0,10,10,10,0,10,10,0,0,9
google-api-core,188072580,6.03,10,,0,10,10,10,10,10,,0,8,10,,0,9
mne,78632,6.03,10,,7,6,10,0,10,10,10,0,9,10,,0,10
azure-core,68143608,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-storage-blob,42930730,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-identity,34012641,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
redis,31381896,6.00,10,,0,10,10,10,10,10,10,0,9,0,,0,8
azure-common,30183358,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
google-cloud-bigquery-storage,15440952,6.00,10,,0,10,10,10,10,10,,0,6,10,,0,10
azure-storage-file-datalake,12730760,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-core,10756957,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-nspkg,8871811,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-keyvault-secrets,8726584,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-resource,8536825,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-graphrbac,6762454,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-storage-queue,6570667,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-storage,6567764,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-keyvault,6483959,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-cosmos,6299026,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-servicebus,5959103,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-keyvault,5856849,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-containerregistry,5829841,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-eventhub,5620603,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-authorization,5486060,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-keyvault-keys,5253393,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-datafactory,5155983,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-compute,5028287,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-network,5019207,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-storage-file-share,4730940,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-cosmosdb,4507902,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-nspkg,4288687,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-recoveryservices,4181624,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-containerservice,4169943,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-redis,4168837,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-datalake-nspkg,4145239,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-batch,4131191,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-sql,4123632,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-msi,4110991,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-monitor,4072191,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-containerinstance,4054571,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-datalake-store,4054345,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-data-tables,4046567,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-signalr,4016862,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-rdbms,3976035,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-recoveryservicesbackup,3886473,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-iothub,3875956,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-dns,3861134,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-eventhub,3858610,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-search,3847949,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-web,3843844,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-cognitiveservices,3832242,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-batch,3753322,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-servicebus,3748999,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-loganalytics,3729131,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-cdn,3720510,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-trafficmanager,3692073,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-marketplaceordering,3684704,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-devtestlabs,3675957,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-managementgroups,3637274,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-eventgrid,3615934,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-applicationinsights,3611073,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-media,3592604,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-iothubprovisioningservices,3585660,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-servicefabric,3582445,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-advisor,3582374,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-billing,3581854,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-batchai,3573164,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-policyinsights,3571261,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-iotcentral,3559516,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-maps,3546549,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-datamigration,3545706,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-loganalytics,3502370,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-appconfiguration,3442970,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-datalake-analytics,3358709,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-keyvault-certificates,3215630,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-consumption,3100536,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-relay,3081225,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-reservations,3014760,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-apimanagement,2593076,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-synapse-artifacts,2592437,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-eventgrid,2545895,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-netapp,2480281,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-redhatopenshift,2458778,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-keyvault-administration,2417664,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-privatedns,2364436,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-hdinsight,2327442,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-sqlvirtualmachine,2304755,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-security,2301720,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-kusto,2299911,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-synapse-spark,2298183,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-managedservices,2286468,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-appconfiguration,2272490,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-imagebuilder,2256152,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-synapse,2252829,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-botservice,2239576,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-servicelinker,2229596,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-synapse-accesscontrol,2216085,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-synapse-managedprivateendpoints,2214153,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-extendedlocation,2208900,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-databoxedge,2207895,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-servicefabricmanagedclusters,2198136,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure,1747054,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-deploymentmanager,1653355,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-subscription,1645914,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-storage,1528920,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-notificationhubs,1421222,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-logic,1418053,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt,1401647,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-servicefabric,1371826,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-scheduler,1363066,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-powerbiembedded,1353891,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-commerce,1353754,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-managementpartner,1349452,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-machinelearningcompute,1349225,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-hanaonazure,1349191,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-servicemanagement-legacy,1333706,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-devspaces,1323207,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-applicationinsights,1288785,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-ai-ml,975759,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-appcontainers,577376,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-search-documents,501859,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-monitor-opentelemetry-exporter,438357,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-ai-formrecognizer,406620,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-eventhub-checkpointstoreblob-aio,397065,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-monitor-query,367131,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-monitor-opentelemetry,303377,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-schemaregistry,258545,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-core-tracing-opentelemetry,257909,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-resourcegraph,225558,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-containerregistry,196966,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-hybridcompute,193062,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-schemaregistry-avroserializer,161037,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-eventhub-checkpointstoreblob,146413,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-monitor-ingestion,137184,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-cognitiveservices-knowledge-qnamaker,113998,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-ai-language-questionanswering,113630,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-ai-textanalytics,113464,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-ai-language-conversations,112687,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-automation,100299,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-costmanagement,81344,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-cognitiveservices-vision-computervision,48772,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-communication-email,40452,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-databricks,37730,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-schemaregistry-avroencoder,36561,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
gitpython,44960539,5.97,10,0,0,7,10,10,10,10,,0,10,10,,0,10
black,20258747,5.97,10,,0,7,10,10,10,10,10,0,0,10,0,0,10
onnx,3628448,5.97,10,,5,10,10,0,10,10,,3,10,10,0,0,10
msgraph-core,360319,5.97,10,,0,7,10,0,10,10,10,0,10,10,,0,10
pymatgen,166850,5.97,9,,0,5,10,0,9,10,10,0,0,10,,10,10
cachetools,98789222,5.95,10,0,0,4,10,10,10,6,,5,0,10,,10,10
ecdsa,6938001,5.95,10,0,0,7,10,10,9,10,,0,10,10,,0,10
ansible-lint,1145179,5.95,10,,5,6,10,0,10,10,10,0,10,10,,0,9
codespell,436082,5.95,10,,0,10,10,0,10,10,10,0,0,0,,10,10
pyparsing,85987942,5.92,10,,0,3,10,10,10,10,,0,0,10,0,10,10
multidict,67440928,5.92,10,,0,0,10,10,9,10,10,0,10,10,0,0,10
proto-plus,42687771,5.92,10,,0,10,10,10,10,10,,1,5,10,,0,9
praw,133518,5.92,10,,0,5,10,0,10,10,10,2,10,10,,0,10
securesystemslib,132244,5.92,10,,0,10,10,0,10,10,10,4,0,0,4,10,3
bokeh,3727892,5.89,10,,0,8,10,0,10,10,10,0,7,10,,0,10
newrelic,2157165,5.89,10,,0,10,10,0,10,10,10,0,4,10,,0,10
chia-rs,235917,5.89,8,,0,10,10,10,10,10,10,0,10,0,,0,8
packaging,212268810,5.86,4,,0,9,10,10,9,10,,10,7,9,0,0,9
google-cloud-core,51321663,5.86,10,,0,10,10,10,10,10,,0,5,10,,0,9
google-cloud-pubsub,14196056,5.86,10,,0,10,10,10,10,10,,0,5,10,,0,9
pyhanko-certvalidator,510884,5.86,10,,0,0,10,0,10,10,10,0,0,0,10,9,10
jupytext,500035,5.86,10,,0,5,10,0,10,10,10,0,9,0,,9,9
google-cloud-error-reporting,364214,5.86,10,,0,10,10,10,10,10,,0,5,10,,0,9
werkzeug,97490066,5.84,10,,0,0,10,0,10,10,10,4,0,9,10,0,10
prometheus-client,21391023,5.84,10,0,0,8,10,0,10,10,,2,0,9,,10,10
firebase-admin,2195585,5.84,10,,0,10,10,0,10,10,10,0,3,10,0,0,10
auth0-python,630979,5.84,10,,0,10,0,0,10,10,10,1,10,10,,8,10
gvm-tools,173371,5.84,10,,0,4,10,0,10,10,10,0,10,0,8,0,10
rasa,151165,5.84,10,8,0,10,10,0,10,10,10,6,10,0,,0,0
seaborn,11539654,5.81,10,0,0,5,10,0,10,10,,2,3,10,0,10,10
interpret-community,136777,5.81,10,,0,10,10,0,10,5,10,0,10,10,,0,10
s3transfer,273232455,5.76,10,,0,5,10,0,10,10,,10,9,10,,0,10
lxml,78042751,5.76,10,,0,0,10,10,9,10,,2,0,10,0,10,10
tensorstore,3772205,5.76,10,0,0,10,10,0,9,10,10,2,0,10,,0,10
sanic,621594,5.76,10,,0,5,10,0,10,10,10,0,10,9,,0,10
homeassistant,150752,5.76,10,,0,10,10,0,10,10,10,0,7,9,,0,7
async-lru,9584955,5.73,10,,0,,10,0,10,10,10,0,10,10,4,0,10
constantly,2621339,5.73,10,,0,7,10,0,9,10,10,1,0,0,,10,10
apache-libcloud,159948,5.73,10,,0,2,10,0,10,10,,0,8,10,,10,10
pytest,70134964,5.70,10,,0,8,10,0,10,10,10,0,0,0,,9,10
ddtrace,4876032,5.70,10,,0,10,10,10,9,10,10,0,7,0,,0,6
meson,912438,5.70,10,,0,9,10,0,10,10,,0,10,0,8,0,10
wagtail,149406,5.70,10,,0,6,10,0,10,10,,0,7,9,,10,7
rubicon-objc,39696,5.70,10,,0,10,10,0,9,10,10,1,0,10,0,0,10
zipp,142009890,5.68,10,0,0,0,10,10,10,10,,0,0,10,,10,10
platformdirs,109721108,5.68,10,,0,10,10,0,10,10,10,0,0,10,,0,10
httpcore,28314621,5.68,10,,0,10,10,10,10,10,,0,0,10,,0,10
