Package,Downloads,Overall,Binary-Artifacts,Branch-Protection,CII-Best-Practices,Code-Review,Dangerous-Workflow,Dependency-Update-Tool,Fuzzing,License,Maintained,Packaging,Pinned-Dependencies,SAST,Security-Policy,Signed-Releases,Token-Permissions,Vulnerabilities
apache-airflow-backport-providers-snowflake,114836,8.15,10,6,0,10,10,10,10,10,10,,7,0,10,8,10,10
apache-airflow-providers-jira,111828,8.15,10,6,0,10,10,10,10,10,10,,7,0,10,8,10,10
apache-airflow-providers-airbyte,110990,8.15,10,6,0,10,10,10,10,10,10,,7,0,10,8,10,10
apache-airflow-providers-telegram,108163,8.15,10,6,0,10,10,10,10,10,10,,7,0,10,8,10,10
apache-airflow-backport-providers-slack,105913,8.15,10,6,0,10,10,10,10,10,10,,7,0,10,8,10,10
apache-airflow-providers-microsoft-azure,104422,8.15,10,6,0,10,10,10,10,10,10,,7,0,10,8,10,10
apache-airflow-backport-providers-ssh,103337,8.15,10,6,0,10,10,10,10,10,10,,7,0,10,8,10,10
apache-airflow-backport-providers-cncf-kubernetes,98563,8.15,10,6,0,10,10,10,10,10,10,,7,0,10,8,10,10
apache-airflow-providers-neo4j,96457,8.15,10,6,0,10,10,10,10,10,10,,7,0,10,8,10,10
apache-airflow-providers-apache-livy,95261,8.15,10,6,0,10,10,10,10,10,10,,7,0,10,8,10,10
apache-airflow-providers-jenkins,90251,8.15,10,6,0,10,10,10,10,10,10,,7,0,10,8,10,10
apache-airflow-providers-apache-hdfs,88170,8.15,10,6,0,10,10,10,10,10,10,,7,0,10,8,10,10
apache-airflow-providers-opsgenie,76132,8.15,10,6,0,10,10,10,10,10,10,,7,0,10,8,10,10
apache-airflow-providers-trino,71993,8.15,10,6,0,10,10,10,10,10,10,,7,0,10,8,10,10
apache-airflow-providers-qubole,65886,8.15,10,6,0,10,10,10,10,10,10,,7,0,10,8,10,10
apache-airflow-providers-elasticsearch,58925,8.15,10,6,0,10,10,10,10,10,10,,7,0,10,8,10,10
pytest,40199663,7.70,10,8,0,10,10,10,10,10,10,10,7,0,0,,10,10
google-cloud-storage,46543470,7.60,10,8,0,10,10,10,10,10,10,,5,0,10,,10,10
coverage,28974207,7.38,10,3,5,1,10,10,10,10,10,,9,10,10,,10,10
django-axes,153910,7.33,10,0,0,8,10,10,0,10,10,10,7,9,10,,9,10
numpy,124595852,7.28,10,3,0,8,10,10,10,10,10,10,0,0,9,0,10,10
attrs,93238807,7.22,10,8,5,2,10,10,0,10,10,,7,10,10,,10,10
google-auth-httplib2,18729391,7.22,10,8,0,10,10,10,10,10,5,,5,0,10,,10,10
jsii,968828,7.20,10,8,0,10,10,10,0,10,10,10,,0,10,8,0,10
edk2-pytool-extensions,90626,7.17,10,8,0,10,10,10,0,10,10,,9,9,0,,9,10
googleapis-common-protos,64235603,7.10,10,8,0,10,10,10,,10,10,,5,0,10,,10,10
pyarrow,61391205,7.10,10,3,0,5,10,10,10,10,10,10,,0,10,,10,10
sqlalchemy-bigquery,1273599,7.10,10,8,0,10,10,10,0,10,10,,5,0,10,0,10,10
pybigquery,247655,7.10,10,8,0,10,10,10,0,10,10,,5,0,10,0,10,10
edk2-pytool-library,88874,7.10,10,8,0,9,10,10,0,10,10,,9,9,0,,9,10
google-cloud-bigquery,59546509,7.08,10,1,0,10,10,10,10,10,10,,5,0,10,,10,10
google-cloud-logging,7486422,7.08,10,1,0,10,10,10,10,10,10,,5,0,10,,10,10
cryptography,138675356,7.05,10,8,0,10,10,10,,10,10,,4,0,10,,10,10
google-api-python-client,40707915,7.05,10,8,0,10,10,10,10,10,10,,9,0,10,,0,10
matplotlib,28547148,7.05,10,6,0,10,10,10,10,10,10,,2,10,10,,0,10
google-crc32c,20593306,7.05,10,8,0,9,10,10,10,10,9,10,2,0,10,,0,10
codespell,281543,7.05,10,8,0,10,10,10,0,10,10,10,7,0,0,8,0,10
trufflehog,90166,7.03,10,6,0,9,10,10,0,10,10,10,5,9,9,0,0,10
google-auth,69698894,7.00,10,0,0,10,10,10,10,10,10,,5,0,10,,10,10
ansible-lint,880107,6.97,10,8,2,3,10,10,0,10,10,10,7,10,10,,0,10
brotli,4117790,6.95,10,3,0,6,10,10,10,10,7,,10,0,10,0,10,10
google-cloud-aiplatform,3977554,6.95,10,8,0,8,10,10,0,10,10,,5,0,10,,10,10
zarr,97640,6.95,10,8,0,10,10,10,,10,10,10,7,10,0,,0,10
pillow,44976601,6.92,10,0,2,7,10,10,10,10,10,,7,0,10,,10,10
marshmallow,22963655,6.90,10,3,0,9,10,10,0,10,10,,10,0,10,,10,10
amundsen-common,267424,6.90,10,8,2,10,10,10,0,10,10,10,5,0,10,,0,10
amundsen-databuilder,173340,6.90,10,8,2,10,10,10,0,10,10,10,5,0,10,,0,10
tink,892728,6.88,9,0,0,10,10,10,10,10,10,,9,10,10,0,0,10
google-cloud,4664019,6.85,10,8,0,10,10,10,0,10,10,,0,0,10,,10,10
docker-compose,1587003,6.85,10,8,0,10,10,10,0,10,10,10,,0,0,0,10,10
dash,820756,6.85,10,8,0,10,10,10,0,10,10,,10,0,0,,10,10
gcloud,240359,6.85,10,8,0,10,10,10,0,10,10,,0,0,10,,10,10
google-auth-oauthlib,27842705,6.80,10,8,0,10,10,10,10,10,10,,4,0,10,,0,10
google-cloud-secret-manager,16037728,6.80,10,8,0,10,10,10,10,10,10,,4,0,10,,0,10
google-cloud-resource-manager,2743943,6.80,10,8,0,10,10,10,10,10,10,,4,0,10,,0,10
google-cloud-tasks,2273454,6.80,10,8,0,10,10,10,10,10,10,,4,0,10,,0,10
datadog-api-client,2154402,6.80,10,8,0,10,10,10,0,10,10,10,7,7,0,,0,10
django-simple-history,541216,6.80,10,6,0,10,10,10,0,10,10,10,7,,10,,0,10
pycep-parser,356556,6.80,10,3,0,1,10,10,0,10,10,,10,10,10,,10,10
google-cloud-error-reporting,295427,6.80,10,8,0,10,10,10,10,10,10,,4,0,10,,0,10
aiomysql,104407,6.80,10,3,0,7,10,10,0,10,10,10,7,9,10,0,0,10
structlog,2782059,6.78,10,3,5,1,10,10,0,10,10,,7,10,10,,10,10
redis,23037303,6.75,10,1,0,10,10,,10,10,10,10,5,10,0,,9,10
aws-sam-translator,5486109,6.75,10,4,0,10,10,10,0,10,10,,9,10,10,,0,10
grpc-google-iam-v1,14621361,6.72,10,8,0,7,10,10,0,10,8,,5,0,10,,10,10
google-cloud-audit-log,2312407,6.72,10,8,0,10,10,10,0,10,5,,5,0,10,,10,10
scapy,1710607,6.72,10,8,0,7,10,0,10,10,10,,7,10,0,,10,10
google-cloud-firestore,4462081,6.70,10,8,0,10,10,10,10,10,10,,2,0,10,,0,10
ml-wrappers,114154,6.70,10,8,0,10,10,0,0,10,10,10,7,10,10,,0,10
proxy-py,88220,6.70,10,4,0,6,10,10,0,10,10,10,5,9,10,0,0,10
dm-control,75510,6.70,10,6,0,10,10,10,0,10,10,,10,0,0,,10,10
flask,38858491,6.67,10,3,0,6,10,10,10,10,10,,7,0,9,6,0,10
pylint,10439417,6.67,10,7,5,9,10,10,0,10,10,,5,8,9,,0,10
google-resumable-media,37467598,6.65,10,8,0,10,10,10,10,10,8,,4,0,10,,0,10
kedro,411157,6.65,10,9,5,10,10,10,0,10,10,,2,0,0,,10,10
google-cloud-iam,249808,6.65,10,8,0,10,10,10,10,10,8,,4,0,10,,0,10
azure-core,50186797,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-storage-blob,34647211,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-common,31559609,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-identity,21295999,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-nspkg,10195054,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-resource,9314735,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-core,8427136,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-keyvault-secrets,7626739,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-storage-queue,7254108,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-storage,6468247,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-cosmos,6214222,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-keyvault,5857887,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-storage-file-datalake,5828055,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-keyvault,5820861,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-eventhub,5688635,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-authorization,5642371,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-keyvault-keys,5396247,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-containerregistry,5367775,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-graphrbac,5280694,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-network,4442662,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-nspkg,4361516,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-datalake-nspkg,4164154,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-data-tables,4071781,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-servicebus,3735180,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-compute,3698529,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-datalake-store,3536329,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-datalake-analytics,3526042,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-datafactory,3404530,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-cosmosdb,3138035,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-keyvault-certificates,3123899,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-batch,3062739,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-recoveryservices,3053037,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-msi,3049906,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-monitor,3024167,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-sql,2989612,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-signalr,2981402,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-containerinstance,2968804,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-web,2939997,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-batch,2930265,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-rdbms,2923709,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-containerservice,2921443,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-dns,2917701,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-eventhub,2914967,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-trafficmanager,2905875,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-cdn,2902980,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-eventgrid,2902818,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-redis,2897788,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-iothub,2897147,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-loganalytics,2895166,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-servicebus,2877176,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-devtestlabs,2870506,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-marketplaceordering,2857719,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-recoveryservicesbackup,2856863,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-cognitiveservices,2854327,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-search,2848163,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-eventgrid,2824895,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-applicationinsights,2821098,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-billing,2813902,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-media,2811180,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-iothubprovisioningservices,2810585,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-servicefabric,2801087,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-advisor,2798983,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-batchai,2798310,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-managementgroups,2792809,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-consumption,2792589,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-relay,2788987,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-loganalytics,2770068,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-policyinsights,2765176,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-iotcentral,2763320,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-datamigration,2753169,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-maps,2751740,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-reservations,2502915,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-storage-file-share,2318581,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-appconfiguration,2306941,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-storage,1816187,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-sqlvirtualmachine,1679898,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-hdinsight,1678909,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-synapse-spark,1669577,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-privatedns,1662773,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-apimanagement,1647040,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-netapp,1644312,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-kusto,1642194,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-security,1638142,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-managedservices,1633873,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-appconfiguration,1632429,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-synapse-artifacts,1631917,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-synapse,1631791,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-botservice,1622770,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-imagebuilder,1619844,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-redhatopenshift,1613540,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-deploymentmanager,1604793,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-synapse-accesscontrol,1603800,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-keyvault-administration,1601963,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-databoxedge,1587656,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-extendedlocation,1579708,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-servicefabricmanagedclusters,1574077,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-synapse-managedprivateendpoints,1568952,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-servicelinker,1565680,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure,1551806,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-subscription,1502139,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt,1288369,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-logic,1228566,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-notificationhubs,1219314,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-scheduler,1215432,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-servicemanagement-legacy,1213848,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-servicefabric,1213352,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-powerbiembedded,1187570,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-commerce,1187297,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-managementpartner,1185031,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-hanaonazure,1184297,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-machinelearningcompute,1183790,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-applicationinsights,1162408,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-devspaces,1139380,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
cloudformation-cli-python-plugin,687959,6.62,10,9,0,10,10,10,0,10,10,,9,0,10,,0,10
azure-eventhub-checkpointstoreblob-aio,561596,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
edgegrid-python,498694,6.62,10,6,0,10,10,10,0,10,9,,10,0,0,,10,10
azure-eventhub-checkpointstoreblob,387936,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-schemaregistry,306852,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-schemaregistry-avroserializer,268868,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-ai-metricsadvisor,219167,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-search-documents,151516,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-ai-textanalytics,141814,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-hybridcompute,136685,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-monitor-query,130880,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-ai-formrecognizer,75414,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
airflow-dbt,240766,6.60,10,8,0,10,10,10,,10,0,,10,,10,,10,10
econml,82500,6.60,10,8,0,10,10,0,0,10,10,,10,0,10,,10,10
msedge-selenium-tools,73753,6.60,10,6,0,8,10,10,0,10,0,,10,0,10,4,10,10
pytenable,59163,6.60,10,8,0,10,10,,0,10,10,10,7,8,10,,0,10
google-cloud-ndb,207750,6.58,10,1,0,10,10,10,0,10,10,,5,0,10,,10,10
requests,249617855,6.55,10,6,0,10,10,0,10,10,10,,7,10,10,0,0,10
httpcore,10147545,6.55,10,8,0,10,10,10,0,10,10,,9,0,10,,0,10
httpx,8717536,6.55,10,8,0,10,10,10,0,10,10,,9,0,10,,0,10
pyroute2,264242,6.55,10,3,0,6,10,10,0,10,10,,9,10,0,0,9,10
wagtail,89963,6.55,10,0,0,4,10,10,0,10,10,,5,10,10,,10,10
multidict,52234906,6.50,10,3,0,9,10,10,0,10,10,,7,10,10,0,0,10
interpret-community,132198,6.50,10,8,0,10,10,10,0,10,4,,7,10,10,,0,10
smdebug,81544,6.50,10,0,0,10,10,10,0,10,10,,5,0,10,0,10,10
filelock,46616572,6.47,10,0,0,6,10,10,10,10,9,10,7,0,10,,0,10
starlette,9366647,6.47,10,8,0,9,10,10,,10,10,,9,0,10,,0,10
checkov,4623645,6.47,10,6,2,3,10,10,0,10,10,10,0,10,10,,0,10
tf2onnx,454146,6.47,9,8,0,10,10,0,,10,10,,10,9,0,,10,10
fonttools,16073250,6.45,10,3,0,5,10,10,0,10,10,,7,10,0,,10,10
auth0-python,370559,6.45,10,8,0,10,10,10,0,10,10,,7,0,10,,0,10
charset-normalizer,204601878,6.42,10,8,0,3,10,10,10,10,10,,7,,10,0,0,10
async-timeout,52520347,6.42,10,3,0,10,10,10,0,10,8,,7,10,10,0,0,10
google-cloud-core,37510401,6.42,10,8,0,10,10,10,10,10,5,,4,0,10,,0,10
sentry-sdk,16069934,6.42,10,8,0,5,10,10,0,10,10,,7,7,10,0,0,10
twisted,2703183,6.42,10,1,0,10,10,0,0,10,10,10,7,0,10,,10,10
petl,215424,6.42,10,8,0,3,10,10,0,10,10,10,7,10,0,,0,10
numcodecs,103965,6.42,10,3,0,8,10,10,0,10,10,10,7,10,0,,0,10
py-cord,90566,6.42,8,7,0,6,10,10,0,10,10,,7,10,10,0,0,10
jinja2,82025533,6.40,10,3,0,7,10,10,0,10,10,,7,0,9,8,0,10
xgboost,8265745,6.40,10,3,0,9,10,10,0,10,10,,0,0,10,0,10,10
uvicorn,8262431,6.40,10,6,0,10,10,10,0,10,10,,9,0,10,,0,10
mozilla-version,74535,6.40,10,6,0,10,10,10,0,10,6,,10,0,0,,10,10
astroid,10822648,6.38,10,3,0,8,10,10,0,10,10,,9,8,9,,0,10
jpype1,3867449,6.38,5,0,0,10,10,10,0,10,10,,10,10,0,0,10,10
graphene-django,231652,6.38,10,8,0,9,10,10,0,10,10,10,7,0,0,,0,10
frozenlist,45621519,6.35,10,3,0,7,10,10,0,10,10,,7,10,10,0,0,10
aiosignal,43989415,6.35,10,3,0,7,10,10,0,10,10,,7,10,10,0,0,10
aws-xray-sdk,3082415,6.35,10,8,0,10,10,10,0,10,10,,5,0,10,,0,10
dbt-core,2411330,6.35,10,8,0,10,10,10,0,10,10,10,5,0,0,0,0,10
dbt-postgres,1229518,6.35,10,8,0,10,10,10,0,10,10,10,5,0,0,0,0,10
skl2onnx,837124,6.35,10,8,0,9,10,0,0,10,10,,9,9,0,0,9,10
pymemcache,836050,6.35,10,6,0,10,10,10,0,10,10,,9,,9,0,0,10
janus,274072,6.35,10,0,0,10,10,10,0,10,10,,7,10,10,,0,10
aiojobs,251130,6.35,10,3,0,7,10,10,0,10,10,,7,10,10,0,0,10
