Package,Downloads,Overall,Binary-Artifacts,Branch-Protection,CII-Best-Practices,Code-Review,Dangerous-Workflow,Fuzzing,License,Maintained,Packaging,Pinned-Dependencies,SAST,Security-Policy,Signed-Releases,Token-Permissions,Vulnerabilities
cachetools,94788301,6.27,10,0,0,4,10,10,10,10,,5,0,10,,10,10
msgraph-core,287730,6.27,10,,0,10,10,0,10,10,10,1,10,10,,0,10
matplotlib,36911509,6.24,10,,0,10,10,10,9,10,,1,10,10,,0,10
structlog,6587120,6.24,10,,5,1,10,0,9,10,10,0,7,10,,10,10
boto3,825947200,6.22,10,,0,0,10,0,10,10,,10,10,10,,10,10
argon2-cffi,12731145,6.19,10,,5,0,10,0,10,10,10,0,7,10,,10,10
vyper,42838,6.19,10,,0,10,10,0,9,10,10,0,10,10,0,0,10
tensorflow-io-gcs-filesystem,10755011,6.16,10,,0,2,10,0,10,10,10,5,1,10,,10,10
tensorflow-io,3421134,6.16,10,,0,2,10,0,10,10,10,5,1,10,,10,10
tables,588005,6.16,10,0,0,10,10,10,10,10,,0,0,10,0,10,6
black,21701642,6.14,10,,0,9,10,10,10,10,10,,0,10,0,0,10
ml-wrappers,144540,6.14,10,,0,9,10,0,10,10,10,0,10,10,,0,10
microsoft-kiota-abstractions,84803,6.14,9,,0,10,10,0,10,10,10,0,10,10,0,0,10
microsoft-kiota-http,82240,6.14,9,,0,10,10,0,10,10,10,0,10,10,0,0,10
microsoft-kiota-serialization-json,80023,6.14,9,,0,10,10,0,10,10,10,0,10,10,0,0,10
microsoft-kiota-serialization-text,79795,6.14,9,,0,10,10,0,10,10,10,0,10,10,0,0,10
microsoft-kiota-authentication-azure,74893,6.14,9,,0,10,10,0,10,10,10,0,10,10,0,0,10
keras-nightly,294621,6.08,10,,0,6,10,10,10,10,10,0,0,0,,9,10
gvm-tools,131825,6.08,10,,0,7,10,0,10,10,10,0,10,0,8,0,10
redis,27430796,6.05,10,,0,10,10,10,10,10,10,0,10,0,,0,8
google-cloud,2554434,6.05,10,,0,10,10,0,10,10,,0,5,10,,10,8
chia-rs,204533,6.05,10,,0,10,10,10,10,10,10,0,10,0,,0,8
schema-salad,67524,6.03,10,,2,7,10,0,10,10,10,0,10,10,,0,10
azure-core,66846761,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-storage-blob,40366469,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-common,32045707,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-identity,29864348,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
google-cloud-secret-manager,13812881,6.00,10,,0,10,10,0,10,10,,0,4,10,,10,8
azure-storage-file-datalake,12207974,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-core,10679044,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-nspkg,9460066,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-keyvault-secrets,8885105,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-resource,8682761,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
google-cloud-resource-manager,7401977,6.00,10,,0,10,10,0,10,10,,0,4,10,,10,8
azure-graphrbac,7285411,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-eventhub,7176300,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
google-cloud-appengine-logging,6918008,6.00,10,,0,10,10,0,10,10,,0,4,10,,10,8
azure-keyvault,6815288,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-storage,6462646,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-keyvault,6299898,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-cosmos,6209898,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-containerregistry,5900780,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-authorization,5625143,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-storage-queue,5511953,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-servicebus,5508388,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-compute,5150093,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-network,5107544,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-keyvault-keys,5082510,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-datafactory,4845515,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-nspkg,4490135,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-cosmosdb,4346904,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-recoveryservices,4332460,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-datalake-nspkg,4331059,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-containerservice,4321810,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-batch,4283354,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-sql,4249835,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-datalake-store,4184133,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-rdbms,4134752,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-msi,4091584,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-containerinstance,4053711,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-monitor,4037298,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-dns,4004330,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-signalr,3989182,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-cognitiveservices,3962748,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-data-tables,3956327,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-redis,3955218,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-web,3946382,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-eventhub,3944866,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-batch,3917326,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-storage-file-share,3883382,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-servicebus,3859998,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-recoveryservicesbackup,3855262,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-cdn,3850208,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-loganalytics,3847814,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-iothub,3840999,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-trafficmanager,3821428,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-marketplaceordering,3797199,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-devtestlabs,3794939,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-search,3783983,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-managementgroups,3731873,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-applicationinsights,3718784,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-eventgrid,3718175,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-media,3705704,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-iothubprovisioningservices,3697682,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-billing,3688208,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-advisor,3686544,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-servicefabric,3685727,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-batchai,3674247,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-policyinsights,3670878,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-iotcentral,3656869,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-datamigration,3639102,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-maps,3638730,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-loganalytics,3611887,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-datalake-analytics,3608838,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-appconfiguration,3409819,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-consumption,3312786,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-relay,3293511,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-keyvault-certificates,3133659,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-reservations,3116823,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-eventgrid,2766739,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-synapse-artifacts,2489976,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-apimanagement,2484607,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-redhatopenshift,2458676,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-privatedns,2402909,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-netapp,2400131,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-sqlvirtualmachine,2372573,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
google-cloud-datacatalog,2366580,6.00,10,,0,10,10,0,10,10,,0,4,10,,10,8
azure-mgmt-hdinsight,2358626,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-security,2355039,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-kusto,2344848,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-synapse-spark,2335750,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-appconfiguration,2311815,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-managedservices,2309018,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-synapse,2289773,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-imagebuilder,2288707,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-botservice,2271542,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-keyvault-administration,2260785,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-servicelinker,2253032,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-synapse-accesscontrol,2240401,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-synapse-managedprivateendpoints,2234754,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-extendedlocation,2233960,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-databoxedge,2227627,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
google-cloud-container,2227523,6.00,10,,0,10,10,0,10,10,,0,4,10,,10,8
azure-mgmt-servicefabricmanagedclusters,2217881,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure,1867097,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
google-cloud-language,1862789,6.00,10,,0,10,10,0,10,10,,0,4,10,,10,8
google-cloud-bigquery-datatransfer,1795784,6.00,10,,0,10,10,0,10,10,,0,4,10,,10,8
azure-mgmt-subscription,1750070,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-deploymentmanager,1688804,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-storage,1665771,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
google-cloud-workflows,1568879,6.00,10,,0,10,10,0,10,10,,0,4,10,,10,8
azure-mgmt,1514139,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
google-cloud-redis,1497244,6.00,10,,0,10,10,0,10,10,,0,4,10,,10,8
azure-mgmt-notificationhubs,1496805,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-logic,1488825,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-servicefabric,1463582,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
google-cloud-recommendations-ai,1459500,6.00,10,,0,10,10,0,10,10,,0,4,10,,10,8
azure-mgmt-scheduler,1458119,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-servicemanagement-legacy,1441941,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-commerce,1429020,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-powerbiembedded,1428335,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-managementpartner,1425201,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-machinelearningcompute,1424340,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-hanaonazure,1424209,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
google-cloud-dataplex,1417899,6.00,10,,0,10,10,0,10,10,,0,4,10,,10,8
azure-mgmt-devspaces,1390421,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-applicationinsights,1366278,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
google-cloud-dataproc-metastore,1247288,6.00,10,,0,10,10,0,10,10,,0,4,10,,10,8
google-cloud-orchestration-airflow,1237932,6.00,10,,0,10,10,0,10,10,,0,4,10,,10,8
google-cloud-memcache,1171343,6.00,10,,0,10,10,0,10,10,,0,4,10,,10,8
google-cloud-dataform,892023,6.00,10,,0,10,10,0,10,10,,0,4,10,,10,8
google-cloud-texttospeech,601812,6.00,10,,0,10,10,0,10,10,,0,4,10,,10,8
azure-mgmt-appcontainers,569215,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-ai-ml,467335,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-eventhub-checkpointstoreblob-aio,379174,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-ai-formrecognizer,361912,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-monitor-query,305742,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-search-documents,278222,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-schemaregistry,267547,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-resourcegraph,265550,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
google-cloud-iam,263985,6.00,10,,0,10,10,0,10,10,,0,4,10,,10,8
azure-eventhub-checkpointstoreblob,239704,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
google-cloud-artifact-registry,219078,6.00,10,,0,10,10,0,10,10,,0,4,10,,10,8
azure-containerregistry,216724,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
google-cloud-scheduler,209757,6.00,10,,0,10,10,0,10,10,,0,4,10,,10,8
azure-monitor-opentelemetry-exporter,205861,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
google-cloud-private-ca,198543,6.00,10,,0,10,10,0,10,10,,0,4,10,,10,8
google-cloud-os-config,190810,6.00,10,,0,10,10,0,10,10,,0,4,10,,10,8
google-cloud-certificate-manager,184040,6.00,10,,0,10,10,0,10,10,,0,4,10,,10,8
azure-mgmt-hybridcompute,179846,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-schemaregistry-avroserializer,176342,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
google-cloud-dialogflow-cx,166131,6.00,10,,0,10,10,0,10,10,,0,4,10,,10,8
google-cloud-recaptcha-enterprise,140533,6.00,10,,0,10,10,0,10,10,,0,4,10,,10,8
azure-ai-textanalytics,128951,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
google-cloud-batch,128951,6.00,10,,0,10,10,0,10,10,,0,4,10,,10,8
azure-cognitiveservices-knowledge-qnamaker,114628,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-ai-language-questionanswering,114156,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-ai-language-conversations,114141,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
google-cloud-functions,108020,6.00,10,,0,10,10,0,10,10,,0,4,10,,10,8
azure-mgmt-automation,101501,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
google-cloud-billing,101055,6.00,10,,0,10,10,0,10,10,,0,4,10,,10,8
google-cloud-dialogflow,88805,6.00,10,,0,10,10,0,10,10,,0,4,10,,10,8
google-cloud-notebooks,88027,6.00,10,,0,10,10,0,10,10,,0,4,10,,10,8
azure-monitor-ingestion,84379,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-costmanagement,83730,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
google-cloud-documentai,72408,6.00,10,,0,10,10,0,10,10,,0,4,10,,10,8
azure-core-tracing-opentelemetry,72213,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-cognitiveservices-vision-computervision,58187,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
google-cloud-datacatalog-lineage,54710,6.00,10,,0,10,10,0,10,10,,0,4,10,,10,8
google-cloud-bigquery-reservation,51085,6.00,10,,0,10,10,0,10,10,,0,4,10,,10,8
azure-schemaregistry-avroencoder,44411,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-databricks,40913,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-ai-anomalydetector,38814,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-purview-catalog,37598,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
azure-mgmt-servermanager,35684,6.00,8,,0,10,10,10,10,10,,0,0,10,,10,6
google-ai-generativelanguage,34261,6.00,10,,0,10,10,0,10,10,,0,4,10,,10,8
onnx,3713738,5.97,10,,5,10,10,0,10,10,,3,10,10,0,0,10
ansible-lint,1247791,5.97,10,,5,8,10,0,10,10,10,0,9,10,,0,8
yarl,57945762,5.95,10,,0,0,10,10,10,10,10,0,10,10,0,0,10
trufflehog,93961,5.95,9,,0,10,10,0,10,10,10,0,9,9,0,0,9
werkzeug,94488133,5.92,10,,0,1,10,0,10,10,10,4,0,9,10,0,10
aqtinstall,115684,5.92,10,0,0,7,10,0,10,10,10,0,9,10,0,0,10
pulumi,744270,5.89,10,,0,10,10,10,10,10,,1,0,10,8,0,4
apache-libcloud,168615,5.86,10,,0,3,10,0,10,10,,0,9,10,,10,10
pyparsing,82392363,5.84,10,,0,2,10,10,10,10,,0,0,10,0,10,10
pycep-parser,744547,5.84,10,,0,1,10,0,10,5,10,9,,10,,10,10
auth0-python,677095,5.84,10,,0,10,0,0,10,10,10,1,10,10,,8,10
homeassistant,111547,5.84,10,,0,10,10,0,10,10,10,0,7,9,,0,8
bokeh,3477998,5.81,10,,0,7,10,0,10,10,10,0,7,10,,0,10
truststore,362294,5.81,10,,2,9,10,0,10,10,10,3,0,10,0,0,10
s3transfer,243682486,5.78,10,,0,6,10,0,10,10,,10,8,10,,0,10
jinja2,94179943,5.78,10,,0,0,10,10,10,10,,6,0,9,8,0,10
ddtrace,5118020,5.78,10,,0,10,10,10,9,10,10,0,7,0,,0,7
seaborn,9157357,5.76,10,0,0,1,10,0,10,10,,2,8,10,0,10,10
google-cloud-firestore,8022965,5.76,10,,0,10,10,10,10,10,,0,3,10,,0,9
tensorstore,1081632,5.76,10,0,0,10,10,0,9,10,10,2,0,10,,0,10
immutabledict,674273,5.76,10,,0,3,10,0,10,10,10,0,10,0,,8,10
async-lru,10363145,5.73,10,,0,0,10,0,10,10,10,0,10,10,4,0,10
constantly,2297220,5.73,10,,0,7,10,0,9,10,10,1,0,0,,10,10
pytest,72359042,5.70,10,,0,9,10,0,10,10,10,0,0,0,,9,9
google-cloud-pubsub,16747324,5.70,10,,0,10,10,10,10,10,,0,2,10,,0,9
cdk-monitoring-constructs,38211,5.70,10,,0,10,10,0,10,10,,0,0,10,,7,10
wheel,228781209,5.68,10,0,0,6,10,10,10,10,10,0,6,0,,0,10
zipp,151716027,5.68,10,0,0,0,10,10,10,10,,0,0,10,,10,10
httpx,22727079,5.68,10,,0,10,10,10,10,10,,0,0,10,,0,10
httpcore,22675235,5.68,10,,0,10,10,10,10,10,,0,0,10,,0,10
mlflow,13751048,5.68,10,,0,10,10,0,10,10,10,0,0,10,,10,0
newrelic,2378645,5.68,10,,0,10,10,0,10,10,10,0,0,10,,0,10
mlflow-skinny,1866570,5.68,10,,0,10,10,0,10,10,10,0,0,10,,10,0
django-environ,1416015,5.68,10,,0,10,10,0,10,10,,0,10,10,0,0,10
scrapy,1252716,5.68,10,0,0,10,10,10,10,10,10,0,0,0,,0,10
django-simple-history,886570,5.68,10,,0,10,10,0,10,10,10,0,0,10,,0,10
tbb,721930,5.68,10,,0,10,10,10,10,10,,0,0,10,0,0,10
elastic-apm,683783,5.68,10,,0,10,10,0,10,10,10,0,0,10,,0,10
django-auditlog,194736,5.68,10,,0,10,10,0,10,10,10,0,0,10,0,0,10
praw,159435,5.68,10,,0,2,10,0,10,10,10,2,10,10,,0,10
interpret-community,142390,5.68,10,,0,10,10,0,10,10,,0,10,10,,0,10
sorl-thumbnail,130859,5.68,10,,0,10,10,0,10,10,10,0,0,10,,0,10
seqio-nightly,42012,5.68,10,,0,6,10,0,10,10,10,0,6,10,,0,10
adyen,39372,5.68,10,,0,10,10,0,10,10,10,0,0,10,0,0,10
lxml,106996109,5.65,10,,0,0,10,10,9,10,,0,0,10,0,10,10
opencensus,8558780,5.65,10,,0,9,10,10,10,7,,0,7,10,,0,9
opencensus-ext-azure,8254787,5.65,10,,0,9,10,10,10,7,,0,7,10,,0,9
opencensus-context,7992069,5.65,10,,0,9,10,10,10,7,,0,7,10,,0,9
opencensus-ext-logging,1172847,5.65,10,,0,9,10,10,10,7,,0,7,10,,0,9
opencensus-ext-requests,426482,5.65,10,,0,9,10,10,10,7,,0,7,10,,0,9
opencensus-ext-stackdriver,308640,5.65,10,,0,9,10,10,10,7,,0,7,10,,0,9
opencensus-correlation,163162,5.65,10,,0,9,10,10,10,7,,0,7,10,,0,9
pymatgen,128204,5.65,9,,0,1,10,0,9,10,10,0,0,10,,10,10
opencensus-ext-threading,97965,5.65,10,,0,9,10,10,10,7,,0,7,10,,0,9
opencensus-ext-flask,92699,5.65,10,,0,9,10,10,10,7,,0,7,10,,0,9
opencensus-ext-postgresql,75266,5.65,10,,0,9,10,10,10,7,,0,7,10,,0,9
opencensus-ext-httplib,67023,5.65,10,,0,9,10,10,10,7,,0,7,10,,0,9
opencensus-ext-sqlalchemy,44884,5.65,10,,0,9,10,10,10,7,,0,7,10,,0,9
pygments,61804929,5.62,10,0,0,6,10,10,10,10,,0,0,0,,10,10
locust,1260197,5.62,10,,0,5,10,0,10,10,10,0,0,3,,10,9
pyhanko-certvalidator,505658,5.62,10,,0,0,10,0,10,10,10,0,0,0,7,9,10
blspy,214903,5.62,10,,0,10,10,0,10,10,10,0,9,0,,0,10
keras-tuner,177612,5.62,10,0,0,0,10,0,10,10,10,0,9,0,,10,10
ax-platform,136123,5.62,10,,0,10,10,0,10,10,10,0,0,9,,0,10
mosaicml,56622,5.62,10,,0,10,10,0,10,10,10,0,9,0,,0,10
edx-name-affirmation,53512,5.62,10,,0,10,10,0,10,10,10,0,0,9,,0,10
platformdirs,103152210,5.59,10,,0,9,10,0,10,10,10,0,0,10,,0,10
multidict,57877674,5.59,10,,0,0,10,10,9,6,10,0,10,10,0,0,10
python-gitlab,3928125,5.59,10,,0,9,10,0,10,10,10,0,0,10,0,0,10
yt-dlp,1459472,5.59,10,,0,8,10,0,9,10,,0,10,0,8,0,10
zarr,332482,5.59,10,,0,9,10,0,10,10,10,0,10,0,,0,10
pem,322694,5.59,10,,5,0,10,10,10,4,10,0,10,10,,0,10
google-api-core,183115848,5.57,10,,0,10,10,10,10,10,,0,1,10,,0,8
google-api-python-client,43557389,5.57,10,,0,10,10,10,10,10,,1,0,10,,0,8
pycryptodomex,32873686,5.57,10,0,0,1,10,10,9,10,,0,10,0,8,0,10
pycryptodome,22808242,5.57,10,0,0,1,10,10,9,10,,0,10,0,8,0,10
absl-py,19998023,5.57,10,,0,5,10,10,10,9,,0,2,0,,10,10
google-cloud-bigquery-storage,15800805,5.57,10,,0,10,10,10,10,10,,0,1,10,,0,8
