Package,Downloads,Overall,Binary-Artifacts,Branch-Protection,CII-Best-Practices,Code-Review,Dangerous-Workflow,Fuzzing,License,Maintained,Packaging,Pinned-Dependencies,SAST,Security-Policy,Signed-Releases,Token-Permissions
jsonschema,435638699,6.94,10,,0,1,10,10,10,10,10,8,10,10,0,9
pyhanko,5792832,6.94,10,3,0,0,10,0,10,10,10,0,10,10,10,9
pyhanko-certvalidator,4131174,6.94,10,3,0,0,10,0,10,10,10,0,10,10,10,9
trufflehog,175360,6.94,9,5,0,10,10,0,10,10,10,0,10,10,8,0
weblate,136037,6.94,10,3,5,0,10,0,10,10,,9,10,10,8,10
msticpy,70821,6.91,10,8,0,5,10,0,9,10,10,0,10,10,,9
solc-select,244059,6.88,10,,0,0,10,0,10,10,10,5,10,10,8,10
certbot-dns-cloudflare,7873072,6.85,10,,0,10,10,0,9,10,,2,8,10,8,10
acme,6512536,6.85,10,,0,10,10,0,9,10,,2,8,10,8,10
bullmq,1644530,6.85,10,8,0,10,10,0,10,10,10,4,10,0,,7
certbot,1258675,6.85,10,,0,10,10,0,9,10,,2,8,10,8,10
certbot-dns-route53,183467,6.85,10,,0,10,10,0,9,10,,2,8,10,8,10
certbot-nginx,95721,6.85,10,,0,10,10,0,9,10,,2,8,10,8,10
h5py,44496796,6.82,10,,0,9,10,10,10,10,10,6,8,0,0,9
yt-dlp,15023510,6.82,10,,0,4,10,0,10,10,10,8,10,0,8,10
stripe,27134205,6.79,10,8,0,9,10,0,10,10,,0,10,10,,10
pyseto,270661,6.79,10,6,0,0,10,0,10,10,10,8,10,10,,9
pem,1759505,6.76,10,,5,0,10,10,10,6,10,10,10,10,,9
adyen,1681915,6.76,10,,0,10,10,0,10,10,10,3,10,10,,8
nautobot,212910,6.76,10,8,0,10,10,0,10,10,10,3,10,10,0,0
cattrs,79440327,6.74,10,0,0,3,10,0,10,10,10,10,10,10,,10
newrelic,3876961,6.74,10,5,0,10,10,0,10,10,10,7,10,10,,0
pydata-sphinx-theme,3534722,6.74,10,4,0,8,10,0,10,10,10,9,9,0,,9
pillow,373065132,6.71,10,0,5,8,10,10,9,10,10,0,0,10,,10
jsii,21927195,6.71,10,8,0,10,10,0,10,10,,0,10,10,8,0
pyvista,1188379,6.71,10,8,0,10,10,0,10,10,10,4,8,10,,0
pipdeptree,7807435,6.68,10,3,0,4,10,0,10,10,10,10,3,10,,10
cloudsmith-cli,180605,6.65,10,5,0,10,10,0,10,10,10,3,9,0,0,9
ert,73686,6.65,10,8,0,10,10,0,10,10,10,9,2,10,,0
kfp,14107283,6.62,10,3,5,9,10,10,10,10,10,0,7,10,,0
kfp-pipeline-spec,5141535,6.62,10,3,5,9,10,10,10,10,10,0,7,10,,0
kfp-server-api,3421425,6.62,10,3,5,9,10,10,10,10,10,0,7,10,,0
google-cloud-pipeline-components,1687024,6.62,10,3,5,9,10,10,10,10,10,0,7,10,,0
pyhf,279464,6.62,10,5,0,10,10,0,10,10,10,0,10,0,,10
kfp-kubernetes,160909,6.62,10,3,5,9,10,10,10,10,10,0,7,10,,0
streamlit,32749276,6.59,10,8,0,10,10,0,10,10,10,1,9,10,,0
aiolimiter,9850390,6.59,10,8,0,0,10,0,10,10,10,10,10,0,0,10
ordered-enum,113519,6.59,10,0,0,,10,0,10,10,10,10,10,0,8,10
streamlit-pdf,85346,6.59,10,8,0,10,10,0,10,10,10,1,9,10,,0
pymongo,93709429,6.56,10,5,0,10,10,0,10,10,10,2,10,0,8,0
structlog,70436860,6.53,10,,5,0,10,0,9,10,10,9,10,10,,10
fickling,1145444,6.53,10,,0,2,10,0,10,10,10,8,10,10,,10
schemachange,421836,6.53,10,,0,10,10,0,10,10,10,1,5,10,,10
pysolr,363256,6.53,10,6,0,10,10,0,10,10,10,0,10,0,,8
idna,1245202116,6.50,10,,0,3,10,10,10,0,10,8,7,10,4,10
filelock,510572591,6.50,10,3,0,0,10,0,10,10,10,10,6,10,,10
opentelemetry-api,325009561,6.50,10,4,5,10,10,0,10,10,,0,7,10,,10
opentelemetry-semantic-conventions,308949257,6.50,10,4,5,10,10,0,10,10,,0,7,10,,10
opentelemetry-sdk,302731264,6.50,10,4,5,10,10,0,10,10,,0,7,10,,10
opentelemetry-proto,243907850,6.50,10,4,5,10,10,0,10,10,,0,7,10,,10
opentelemetry-exporter-otlp-proto-http,210710508,6.50,10,4,5,10,10,0,10,10,,0,7,10,,10
opentelemetry-exporter-otlp-proto-grpc,194978676,6.50,10,4,5,10,10,0,10,10,,0,7,10,,10
opentelemetry-exporter-otlp-proto-common,189696959,6.50,10,4,5,10,10,0,10,10,,0,7,10,,10
gitpython,183716745,6.50,10,3,0,5,10,10,10,10,,0,10,10,,9
opentelemetry-exporter-otlp,138422849,6.50,10,4,5,10,10,0,10,10,,0,7,10,,10
opentelemetry-exporter-prometheus,66172503,6.50,10,4,5,10,10,0,10,10,,0,7,10,,10
google-re2,9832124,6.50,10,3,0,5,10,10,10,2,10,0,0,10,8,9
opentelemetry-propagator-b3,3796937,6.50,10,4,5,10,10,0,10,10,,0,7,10,,10
opentelemetry-exporter-zipkin-json,2898801,6.50,10,4,5,10,10,0,10,10,,0,7,10,,10
opentelemetry-propagator-jaeger,2573597,6.50,10,4,5,10,10,0,10,10,,0,7,10,,10
opentelemetry-test-utils,1932785,6.50,10,4,5,10,10,0,10,10,,0,7,10,,10
opentelemetry-exporter-jaeger-thrift,1160646,6.50,10,4,5,10,10,0,10,10,,0,7,10,,10
opentelemetry-exporter-jaeger,708682,6.50,10,4,5,10,10,0,10,10,,0,7,10,,10
opentelemetry-exporter-jaeger-proto-grpc,703626,6.50,10,4,5,10,10,0,10,10,,0,7,10,,10
opentelemetry-exporter-zipkin-proto-http,259791,6.50,10,4,5,10,10,0,10,10,,0,7,10,,10
opentelemetry-exporter-zipkin,207342,6.50,10,4,5,10,10,0,10,10,,0,7,10,,10
click,720442281,6.47,10,3,0,5,10,10,10,10,10,8,0,9,4,0
pycep-parser,3081698,6.47,10,,0,0,10,0,10,10,10,10,10,10,,10
botocore,1224072436,6.44,10,,0,1,10,10,10,10,,8,10,10,,10
pyjwt,504411001,6.44,10,,0,3,10,10,10,10,10,0,5,10,,10
ecs-logging,2901030,6.44,10,5,0,10,10,0,10,10,10,0,0,10,,8
galaxy-importer,60844,6.44,10,8,0,9,10,0,10,10,10,0,9,10,,0
pyarrow,332139916,6.41,10,,0,8,10,10,10,10,10,0,0,10,8,0
debugpy,91573320,6.41,7,8,0,10,10,0,9,10,,0,10,10,,8
geoip2,17464630,6.41,10,6,0,,10,0,10,10,10,10,10,0,,10
launchdarkly-server-sdk,11130378,6.41,10,1,0,10,10,0,9,10,10,4,0,9,10,0
motor,8410334,6.41,10,8,0,10,10,0,10,6,10,1,10,0,8,0
clvm-rs,414491,6.41,10,1,0,9,10,10,10,10,10,0,10,9,,0
nautilus-trader,94621,6.41,10,3,0,1,10,0,10,10,10,9,7,10,0,8
yarl,433846926,6.38,10,3,0,1,10,10,10,7,10,0,10,10,8,0
icalendar,8734648,6.38,10,8,0,8,10,10,9,10,,0,10,10,,0
stream-zip,502918,6.38,10,5,0,10,10,0,10,10,10,1,10,10,0,0
prometheus-async,304865,6.38,10,,0,0,10,0,10,10,10,10,10,10,,9
opentelemetry-instrumentation,166771872,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-util-http,113306122,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-requests,111398973,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-fastapi,53521928,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-asgi,51156512,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-threading,37990921,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-urllib3,31432990,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-wsgi,31107661,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-dbapi,30842099,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-psycopg2,29740381,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-django,29368105,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-urllib,29242468,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-flask,28595062,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-httpx,26641121,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-logging,24186375,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-distro,20833204,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-sqlalchemy,16084268,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-redis,14490362,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-aiohttp-client,13012710,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-grpc,12235654,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-botocore,11227492,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-resource-detector-azure,10599482,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-propagator-aws-xray,8462325,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-celery,6940514,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-system-metrics,5739421,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-boto3sqs,5047061,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-asyncpg,4908132,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-sqlite3,4300293,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-sdk-extension-aws,4186437,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-starlette,4056309,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-jinja2,3942022,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-asyncio,3913617,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-mysqlclient,3691072,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-pymongo,3627798,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-kafka-python,3602205,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
cucumber-tag-expressions,3347278,6.35,10,,0,0,10,0,10,10,10,8,10,10,,10
opentelemetry-instrumentation-aws-lambda,3247123,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-tortoiseorm,2968786,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-tornado,2944476,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-aiokafka,2828205,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-elasticsearch,2701612,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-psycopg,2663165,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-processor-baggage,2654488,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-pika,2634015,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-pymysql,2539068,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-falcon,2460491,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-boto,2386900,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-pyramid,2376891,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-confluent-kafka,2370891,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-aio-pika,2288567,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-mysql,2247249,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-pymemcache,2156357,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-aiopg,2065728,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-cassandra,2048959,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-remoulade,2042652,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-propagator-ot-trace,1976876,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-click,1268217,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
cibuildwheel,1072517,6.35,10,3,0,8,10,0,10,10,10,8,5,0,,9
opentelemetry-instrumentation-aiohttp-server,1059812,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-openai-v2,955923,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-exporter-prometheus-remote-write,755948,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-util-genai,675342,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-google-genai,526462,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-sklearn,248005,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-pymssql,244367,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-asyncclick,217045,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-contrib-instrumentations,198276,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-resource-detector-containerid,130844,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
grafana-foundation-sdk,99145,6.35,4,8,0,8,10,0,10,10,10,8,10,10,,0
async-lru,52121518,6.32,10,,0,7,10,0,10,10,10,0,10,10,8,0
ujson,40627918,6.32,10,,0,9,10,10,9,9,10,0,0,9,,8
pytest-env,26995095,6.32,10,3,0,0,10,0,10,10,10,10,3,10,,10
sphinx-autodoc-typehints,9514264,6.32,10,3,0,0,10,0,10,10,10,10,3,10,,10
molecule,1608495,6.32,10,8,0,7,10,0,10,10,10,0,10,10,,0
newrelic-telemetry-sdk,1596155,6.32,10,5,0,9,10,0,10,3,10,4,6,10,,8
stream-unzip,866117,6.32,10,5,0,10,10,0,10,10,10,0,10,10,,0
pytest-print,149145,6.32,10,3,0,0,10,0,10,10,10,10,3,10,,10
tox-gh,109729,6.32,10,3,0,0,10,0,10,10,10,10,3,10,,10
devpi-process,60835,6.32,10,3,0,0,10,0,10,10,10,10,3,10,,10
pip,557846263,6.29,0,3,2,9,10,10,10,10,10,4,0,9,,10
babel,125006260,6.29,10,,0,1,10,10,10,7,10,3,7,10,0,10
slither-analyzer,128879,6.29,10,,0,8,10,0,10,10,10,6,2,10,8,0
cachecontrol,102538949,6.26,10,0,0,2,10,0,9,10,10,10,10,4,,10
dulwich,89113702,6.26,10,3,2,1,10,10,9,10,10,0,0,10,,10
cuda-pathfinder,36225890,6.26,10,4,0,10,10,0,9,10,10,4,7,10,0,0
cuda-python,9798706,6.26,10,4,0,10,10,0,9,10,10,4,7,10,0,0
pulumi,6280276,6.26,9,,0,10,10,10,10,10,,6,0,10,8,0
auth0-python,5251844,6.26,10,5,0,10,10,0,10,10,10,0,9,10,,0
statsforecast,3188239,6.26,10,,0,10,10,0,10,10,10,5,8,0,,9
pymc,1735759,6.26,10,,0,6,10,0,9,10,10,8,10,0,,10
pymc3,349219,6.26,10,,0,6,10,0,9,10,10,8,10,0,,10
github3-py,5178213,6.24,10,,2,10,10,0,10,10,,6,10,4,,10
qh3,2457378,6.24,10,,0,0,10,0,10,10,10,1,0,10,10,10
jsonnet,1703127,6.24,10,1,0,2,10,10,10,10,10,3,0,10,0,9
sqlalchemy-hana,763150,6.21,10,8,0,10,0,0,10,10,10,0,10,10,0,9
chiavdf,346762,6.21,10,6,0,9,10,0,10,10,10,0,9,9,0,0
ansible-navigator,128500,6.21,10,8,0,7,10,0,10,10,10,0,8,10,,0
argon2-cffi,58511356,6.18,10,,5,0,10,0,10,6,10,10,10,10,,9
dateparser,36853090,6.18,10,0,0,8,10,10,10,10,10,0,8,10,,0
ibmcloudant,4550897,6.18,10,,0,6,10,0,10,10,,6,10,10,,10
securesystemslib,296813,6.18,10,8,0,,10,0,10,10,10,3,0,10,0,10
kserve,155128,6.18,10,,5,9,10,0,10,10,10,4,10,10,0,0
zenml,72352,6.18,10,3,0,9,10,0,10,10,10,5,7,10,,0
virtualenv,380458025,6.15,5,3,0,3,10,0,10,10,10,10,6,10,0,8
twisted,10976050,6.15,10,,0,10,10,0,9,10,10,0,0,10,,10
red-discordbot,608698,6.15,10,4,0,9,10,0,10,10,10,0,10,10,0,0
aiohttp,416692501,6.12,10,,0,6,10,10,9,10,10,0,9,10,1,0
ua-parser,24234707,6.12,10,4,0,0,10,0,10,10,10,8,10,0,,10
ua-parser-builtins,20209816,6.12,10,4,0,0,10,0,10,10,10,8,10,0,,10
service-identity,11171809,6.12,10,,5,0,10,0,10,6,10,10,9,10,,9
cloud-sql-python-connector,8905044,6.12,10,,5,10,10,0,10,8,,3,8,10,,9
ua-parser-rs,3265800,6.12,10,4,0,0,10,0,10,10,10,8,10,0,,10
freqtrade,66218,6.12,7,8,0,1,10,0,10,10,10,5,10,0,,10
pytest,602995749,6.09,10,4,0,10,10,0,10,10,10,4,0,0,0,9
pyasn1,447756218,6.09,10,8,0,5,10,0,10,6,10,0,0,10,,10
posthog,28180791,6.09,10,4,0,6,10,0,9,10,10,4,10,10,,0
prefect,10251259,6.09,10,5,0,10,10,0,10,10,10,0,7,9,,0
prefect-aws,5728821,6.09,10,5,0,10,10,0,10,10,10,0,7,9,,0
