Package,Downloads,Overall,Binary-Artifacts,Branch-Protection,CII-Best-Practices,Dangerous-Workflow,Fuzzing,License,Maintained,Packaging,Pinned-Dependencies,Security-Policy,Signed-Releases,Token-Permissions,Vulnerabilities
opentelemetry-instrumentation-aiohttp-client,434898,5.12,10,,0,10,0,10,10,,5,10,,0,8
opentelemetry-instrumentation-logging,409553,5.12,10,,0,10,0,10,10,,5,10,,0,8
opentelemetry-distro,401437,5.12,10,,0,10,0,10,10,,5,10,,0,8
opentelemetry-instrumentation-starlette,399377,5.12,10,,0,10,0,10,10,,5,10,,0,8
opentelemetry-instrumentation-urllib3,363903,5.12,10,,0,10,0,10,10,,5,10,,0,8
django-taggit,356292,5.12,10,0,0,10,0,10,0,10,7,10,,0,10
pycaret,342859,5.12,10,,0,10,0,10,10,10,5,0,0,0,8
opentelemetry-instrumentation-asyncpg,299993,5.12,10,,0,10,0,10,10,,5,10,,0,8
opentelemetry-instrumentation-redis,263820,5.12,10,,0,10,0,10,10,,5,10,,0,8
pysam,251566,5.12,10,,0,10,0,10,10,10,2,0,,0,10
google-cloud-recaptcha-enterprise,237696,5.12,10,,0,10,0,10,10,,2,10,,0,10
opentelemetry-instrumentation-psycopg2,232885,5.12,10,,0,10,0,10,10,,5,10,,0,8
pyzabbix,219360,5.12,10,0,0,10,0,0,10,10,7,0,,0,10
opentelemetry-instrumentation-jinja2,215957,5.12,10,,0,10,0,10,10,,5,10,,0,8
opentelemetry-propagator-aws-xray,212379,5.12,10,,0,10,0,10,10,,5,10,,0,8
chia-rs,210378,5.12,10,,0,10,0,10,10,10,2,0,,0,10
opentelemetry-instrumentation-celery,208057,5.12,10,,0,10,0,10,10,,5,10,,0,8
opentelemetry-instrumentation-urllib,202866,5.12,10,,0,10,0,10,10,,5,10,,0,8
opentelemetry-instrumentation-aws-lambda,170042,5.12,10,,0,10,0,10,10,,5,10,,0,8
opentelemetry-instrumentation-sqlite3,167081,5.12,10,,0,10,0,10,10,,5,10,,0,8
opentelemetry-instrumentation-elasticsearch,162382,5.12,10,,0,10,0,10,10,,5,10,,0,8
aiomysql,159812,5.12,10,,0,10,0,10,0,10,7,10,0,0,10
jarowinkler,146152,5.12,10,,0,10,0,10,0,10,7,10,,0,10
opentelemetry-instrumentation-kafka-python,123793,5.12,10,,0,10,0,10,10,,5,10,,0,8
urlextract,122055,5.12,10,,0,10,10,10,0,10,7,0,,0,10
opentelemetry-instrumentation-pymongo,121919,5.12,10,,0,10,0,10,10,,5,10,,0,8
opentelemetry-sdk-extension-aws,119783,5.12,10,,0,10,0,10,10,,5,10,,0,8
fastkml,111061,5.12,10,,0,10,0,0,10,10,7,0,,0,10
opentelemetry-instrumentation-sklearn,104329,5.12,10,,0,10,0,10,10,,5,10,,0,8
opentelemetry-instrumentation-boto,104267,5.12,10,,0,10,0,10,10,,5,10,,0,8
jupyter-sphinx,103230,5.12,10,0,0,10,0,10,0,10,7,10,,0,10
opentelemetry-instrumentation-django,94740,5.12,10,,0,10,0,10,10,,5,10,,0,8
opentelemetry-instrumentation-pymysql,94381,5.12,10,,0,10,0,10,10,,5,10,,0,8
jupyterlab-git,90828,5.12,10,,0,10,0,10,10,10,7,10,,0,0
django-push-notifications,85650,5.12,10,0,0,10,0,10,0,10,7,10,0,0,10
opentelemetry-instrumentation-system-metrics,83334,5.12,10,,0,10,0,10,10,,5,10,,0,8
yarl,57804407,5.09,10,,0,10,10,9,0,,7,10,0,0,10
jsonpath-ng,18172383,5.09,10,0,0,10,0,10,2,,10,0,,10,9
toolz,16958204,5.09,10,0,0,10,10,9,0,10,7,0,,0,10
smart-open,13146835,5.09,10,0,0,10,10,10,5,,9,0,,0,10
dulwich,12096094,5.09,10,,2,10,0,9,10,,7,10,,0,6
ecdsa,5997103,5.09,10,0,0,10,10,9,10,,2,0,,0,10
ijson,5980511,5.09,10,,0,10,10,9,0,10,7,0,,0,10
texttable,4718723,5.09,10,0,0,10,0,10,1,,10,0,,10,10
user-agents,2962470,5.09,10,0,0,10,0,10,1,,10,0,,10,10
rq,657270,5.09,10,0,0,10,0,9,10,10,5,0,,0,8
pyorc,610731,5.09,10,0,0,10,0,10,1,,10,0,,10,10
inject,504765,5.09,10,0,0,10,0,10,1,,10,0,,10,10
ccard,404797,5.09,10,0,0,10,0,10,1,,10,0,,10,10
cement,403684,5.09,10,0,0,10,0,10,3,,7,0,,10,10
zope-hookable,391351,5.09,10,,0,10,0,9,0,10,7,10,,0,10
dotmap,333462,5.09,10,0,0,10,0,10,1,,10,0,,10,10
lizard,251719,5.09,10,0,0,10,0,9,2,,9,0,,10,10
readerwriterlock,251676,5.09,10,0,0,10,0,10,1,,10,0,,10,10
python-xlib,234223,5.09,10,,0,10,0,10,1,,10,0,0,10,10
httpie,193003,5.09,10,0,0,10,0,10,1,10,5,10,0,0,10
zope-proxy,179917,5.09,10,,0,10,0,9,0,10,7,10,,0,10
persistent,167061,5.09,10,,0,10,0,9,0,10,7,10,,0,10
requests-ntlm2,137802,5.09,10,0,0,10,10,9,0,10,7,0,,0,10
tailer,136430,5.09,10,0,0,10,0,10,1,,10,0,,10,10
chromedriver-autoinstaller,128983,5.09,10,0,0,10,0,10,1,,10,0,,10,10
u-msgpack-python,127959,5.09,10,0,0,10,0,10,1,,10,0,,10,10
lithium-reducer,100731,5.09,10,,0,10,0,10,1,,10,0,,10,10
libusb1,83811,5.09,10,0,0,10,0,10,1,,10,0,,10,10
mccabe,24466644,5.06,10,0,0,10,0,9,1,,10,0,,10,10
pipenv,6541416,5.06,3,,0,10,0,10,10,10,7,0,,10,3
gensim,4251266,5.06,10,0,0,10,0,10,10,,7,4,0,0,10
google-cloud-monitoring,4077729,5.06,10,,0,10,0,10,8,,4,10,,0,10
zc-lockfile,2498564,5.06,10,0,0,10,0,9,5,,9,10,,0,10
yt-dlp,2195232,5.06,10,,0,10,0,9,10,,7,0,3,0,10
redis-py-cluster,2045979,5.06,10,0,2,10,0,10,0,,10,0,0,10,10
facexlib,1792489,5.06,10,,0,10,0,10,6,10,7,0,0,0,10
asyncpg,1679701,5.06,10,,0,10,0,10,6,10,7,0,,0,10
zope-deprecation,1558400,5.06,10,,0,10,0,9,5,,9,10,,0,10
analytics-python,974078,5.06,10,,0,10,0,10,4,,5,0,,10,10
rtree,969224,5.06,10,0,0,10,0,10,6,10,7,0,,0,10
pytest-repeat,911059,5.06,10,0,0,10,0,9,1,,10,0,,10,10
grandalf,869410,5.06,10,0,0,10,0,9,1,,10,0,,10,10
splunk-sdk,749139,5.06,10,,0,10,0,10,6,10,7,0,,0,10
av,701297,5.06,10,,0,10,0,10,6,10,7,0,,0,10
google-cloud-texttospeech,586341,5.06,10,,0,10,0,10,8,,4,10,,0,10
segment-analytics-python,429751,5.06,10,,0,10,0,10,4,,5,0,,10,10
amundsen-common,292397,5.06,10,,2,10,0,10,10,10,5,10,,0,0
uncertainties,214131,5.06,10,0,0,10,0,9,1,,10,0,,10,10
amundsen-databuilder,162554,5.06,10,,2,10,0,10,10,10,5,10,,0,0
flask-sock,103586,5.06,10,0,0,10,0,10,8,,7,10,,0,8
sly,98956,5.06,10,0,0,10,0,9,1,,10,0,,10,10
zappa,95293,5.06,10,,0,10,0,10,8,10,7,0,,0,8
playsound,92606,5.06,10,0,0,10,0,9,1,,10,0,,10,10
aioquic,84698,5.06,10,0,0,10,0,10,6,10,7,0,,0,10
opencensus-proto,84063,5.06,9,,0,10,0,10,0,,10,10,,10,5
redislite,77913,5.06,10,,0,10,0,9,1,,10,0,,10,10
pyrsistent,50272923,5.03,10,0,0,10,10,10,0,10,7,0,,0,9
exceptiongroup,39424624,5.03,10,0,0,10,0,9,6,10,7,0,,0,10
isort,22630397,5.03,8,0,0,10,0,10,10,10,5,0,,0,9
tomlkit,19564989,5.03,10,0,0,10,10,10,9,,2,0,0,0,10
elasticsearch,14380080,5.03,10,,0,10,0,10,10,,5,10,0,0,7
tokenizers,10542701,5.03,10,,0,10,0,10,10,10,2,0,,0,9
tensorflow-io-gcs-filesystem,7238913,5.03,10,,0,10,0,10,7,10,5,0,,0,10
tensorflow-io,1541657,5.03,10,,0,10,0,10,7,10,5,0,,0,10
packageurl-python,748381,5.03,10,,0,10,0,0,9,10,7,0,0,0,10
sqlfluff,725756,5.03,10,,0,10,0,10,10,10,5,0,,0,7
elasticsearch6,457999,5.03,10,,0,10,0,10,10,,5,10,0,0,7
sqlfluff-templater-dbt,281871,5.03,10,,0,10,0,10,10,10,5,0,,0,7
deep-translator,214205,5.03,10,0,0,10,0,10,10,10,2,0,0,0,9
django-constance,167796,5.03,10,,0,10,0,10,9,10,7,10,,0,0
pykakasi,149704,5.03,10,0,0,10,0,10,0,10,7,10,,0,9
elasticsearch7,106302,5.03,10,,0,10,0,10,10,,5,10,0,0,7
elasticsearch2,78825,5.03,10,,0,10,0,10,10,,5,10,0,0,7
asynctest,18071955,5.00,10,0,0,10,0,10,0,,10,0,,10,10
typing-inspect,18067671,5.00,10,0,0,10,0,10,0,,10,0,,10,10
pickleshare,16920724,5.00,10,0,0,10,0,10,0,,10,0,,10,10
backcall,16596202,5.00,10,0,0,10,0,10,0,,10,0,,10,10
dataclasses,10479743,5.00,10,0,0,10,0,10,0,,10,0,,10,10
pytzdata,10081443,5.00,10,0,0,10,0,10,0,,10,0,,10,10
opencensus,8489419,5.00,10,,0,10,0,10,5,,9,10,,0,9
pre-commit,8429109,5.00,10,,0,10,0,10,10,,,10,0,0,10
opencensus-context,8320437,5.00,10,,0,10,0,10,5,,9,10,,0,9
rfc3339-validator,8037489,5.00,10,0,0,10,0,10,0,,10,0,,10,10
snowballstemmer,7663176,5.00,10,0,0,10,0,10,0,,10,0,,10,10
ordered-set,7034940,5.00,10,0,0,10,0,10,0,,10,0,,10,10
astor,6685058,5.00,10,0,0,10,0,10,0,,10,0,,10,10
deprecation,6660965,5.00,10,0,0,10,0,10,0,,10,0,,10,10
opencensus-ext-azure,6494201,5.00,10,,0,10,0,10,5,,9,10,,0,9
fuzzywuzzy,6234859,5.00,10,,0,10,0,10,0,,10,0,,10,10
stringcase,6083660,5.00,10,0,0,10,0,10,0,,10,0,,10,10
randomstuff-py,6057080,5.00,10,0,0,10,0,10,0,,10,0,,10,10
imagesize,5918039,5.00,10,0,0,10,0,10,0,,10,0,,10,10
rfc3986-validator,5721774,5.00,10,0,0,10,0,10,0,,10,0,,10,10
pymeeus,5539947,5.00,10,0,0,10,0,10,0,,10,0,,10,10
atomicwrites,5134549,5.00,10,0,0,10,0,10,0,,10,0,,10,10
pydot,5066321,5.00,10,,0,10,0,10,0,,10,0,,10,10
schema,4434103,5.00,10,0,0,10,0,10,0,,10,0,,10,10
google-cloud-bigtable,4356797,5.00,10,,0,10,0,10,10,,0,10,,0,10
python-editor,4281845,5.00,10,0,0,10,0,10,0,,10,0,,10,10
jsondiff,4166791,5.00,10,0,0,10,0,10,0,,10,0,,10,10
junit-xml,4025333,5.00,10,0,0,10,0,10,0,,10,0,,10,10
monotonic,3975226,5.00,10,0,0,10,0,10,0,,10,0,,10,10
pyaml,3925429,5.00,10,0,0,10,0,10,0,,10,0,,10,10
cligj,3873073,5.00,10,0,0,10,0,10,0,,10,0,,10,10
pytimeparse,3866224,5.00,10,0,0,10,0,10,0,,10,0,0,10,10
pathtools,3785409,5.00,10,0,0,10,0,10,0,,10,0,,10,10
terminaltables,3693696,5.00,10,0,0,10,0,10,0,,10,0,,10,10
langcodes,3101320,5.00,10,0,0,10,0,10,0,,10,0,,10,10
lunarcalendar,2864702,5.00,10,0,0,10,0,10,0,,10,0,,10,10
netifaces,2560000,5.00,10,0,0,10,0,10,0,,10,0,,10,10
polling,2539132,5.00,10,0,0,10,0,10,0,,10,0,,10,10
pkgconfig,2328031,5.00,10,0,0,10,0,10,0,,10,0,,10,10
cachy,2293968,5.00,10,0,0,10,0,10,0,,10,0,,10,10
dynamodb-json,2167092,5.00,10,0,0,10,0,10,0,,10,0,,10,10
thrift-sasl,2003034,5.00,10,0,0,10,0,10,0,,10,0,,10,10
pyrfc3339,1829655,5.00,10,0,0,10,0,10,0,,10,0,0,10,10
gspread-dataframe,1786783,5.00,10,,0,10,0,10,0,,10,0,,10,10
clean-fid,1754399,5.00,10,0,0,10,0,10,0,,10,0,,10,10
geomet,1683878,5.00,10,,0,10,0,10,0,,10,0,,10,10
tokenize-rt,1507212,5.00,10,0,0,10,0,10,10,,10,0,,0,10
autopage,1463487,5.00,10,0,0,10,0,10,0,,10,0,,10,10
pyaes,1358187,5.00,10,0,0,10,0,10,0,,10,0,,10,10
pyxlsb,1345343,5.00,10,0,0,10,0,10,0,,10,0,0,10,10
pure-sasl,1331597,5.00,10,0,0,10,0,10,0,,10,0,,10,10
dash,1324946,5.00,10,,0,10,0,10,10,,10,0,,10,0
flask-restful,1306647,5.00,10,0,0,10,0,10,0,,10,0,,10,10
publication,1303009,5.00,10,0,0,10,0,10,0,,10,0,,10,10
facebook-business,1298062,5.00,10,,0,10,0,9,7,,9,9,,0,8
sseclient-py,1283714,5.00,10,0,0,10,0,10,0,,10,0,,10,10
boto3-type-annotations,1155099,5.00,10,0,0,10,0,10,0,,10,0,,10,10
crypto,1149629,5.00,10,0,0,10,0,10,0,,10,0,,10,10
glob2,1136494,5.00,10,0,0,10,0,10,0,,10,0,,10,10
chevron,1133306,5.00,10,0,0,10,0,10,0,,10,0,,10,10
blessings,1106687,5.00,10,0,0,10,0,10,0,,10,0,,10,10
pygtrie,1043318,5.00,10,0,0,10,0,10,0,,10,0,,10,10
yacs,1027645,5.00,10,0,0,10,0,10,0,,10,0,,10,10
fusepy,974151,5.00,10,0,0,10,0,10,0,,10,0,,10,10
ws4py,956464,5.00,10,0,0,10,0,10,0,,10,0,,10,10
click-option-group,956438,5.00,10,,0,10,0,10,0,,10,0,0,10,10
dominate,951647,5.00,10,0,0,10,0,10,0,,10,0,,10,10
presto-python-client,935264,5.00,10,0,0,10,0,10,2,,7,0,,10,10
flaky,932966,5.00,10,,0,10,0,10,0,,10,0,0,10,10
telethon-session-sqlalchemy,915094,5.00,10,0,0,10,0,10,0,,10,0,,10,10
telethon-tgcrypto,895564,5.00,10,0,0,10,0,10,0,,10,0,,10,10
update-checker,837655,5.00,10,,0,10,0,10,0,,10,0,,10,10
roundrobin,829130,5.00,10,0,0,10,0,10,0,,10,0,,10,10
j2cli,827401,5.00,10,0,0,10,0,10,0,,10,0,,10,10
func-timeout,824230,5.00,10,0,0,10,0,10,0,,10,0,,10,10
opencensus-ext-logging,818881,5.00,10,,0,10,0,10,5,,9,10,,0,9
pytest-custom-exit-code,814089,5.00,10,0,0,10,0,10,0,,10,0,,10,10
recommonmark,812242,5.00,10,0,0,10,0,10,0,,10,0,,10,10
snuggs,807375,5.00,10,0,0,10,0,10,0,,10,0,,10,10
pyfarmhash,792526,5.00,10,0,0,10,0,10,0,,10,0,,10,10
log-symbols,787749,5.00,10,0,0,10,0,10,0,,10,0,,10,10
spinners,760773,5.00,10,0,0,10,0,10,0,,10,0,,10,10
dogpile-cache,755806,5.00,10,0,0,10,0,10,0,,10,0,,10,10
attrdict,752112,5.00,10,0,0,10,0,10,0,,10,0,0,10,10
python-logstash,750461,5.00,10,0,0,10,0,10,0,,10,0,,10,10
future-fstrings,745158,5.00,10,0,0,10,0,10,0,,10,0,,10,10
pycstruct,742959,5.00,10,,0,10,0,10,0,,10,0,,10,10
ratelimiter,733214,5.00,10,0,0,10,0,10,0,,10,0,,10,10
pytest-ordering,732805,5.00,10,0,0,10,0,10,0,,10,0,,10,10
cloudformation-cli-python-plugin,719260,5.00,10,,0,10,0,10,4,,9,10,,0,10
probableparsing,699597,5.00,10,0,0,10,0,10,0,,10,0,,10,10
eth-keys,687260,5.00,10,0,0,10,0,10,0,,10,0,,10,10
pyinotify,685004,5.00,10,0,0,10,0,10,0,,10,0,,10,10
usaddress,679193,5.00,10,0,0,10,0,10,0,,10,0,,10,10
sqlalchemy-stubs,652613,5.00,10,0,0,10,0,10,0,,10,0,,10,10
gorilla,639297,5.00,10,0,0,10,0,10,0,,10,0,,10,10
elastic-apm,624348,5.00,10,,0,10,0,10,10,,0,10,,0,10
click-spinner,622474,5.00,10,0,0,10,0,10,0,,10,0,,10,10
fastprogress,622173,5.00,10,0,0,10,0,10,0,,10,0,,10,10
pretty-html-table,610624,5.00,10,0,0,10,0,10,0,,10,0,,10,10
apispec-webframeworks,580035,5.00,10,,0,10,0,10,0,,10,0,,10,10
jsonpath-rw-ext,579731,5.00,10,,0,10,0,10,0,,10,0,,10,10
graypy,565411,5.00,10,0,0,10,0,10,0,,10,0,,10,10
varint,551814,5.00,10,0,0,10,0,10,0,,10,0,,10,10
pykwalify,551641,5.00,10,,0,10,0,10,0,,10,0,0,10,10
opencensus-ext-stackdriver,551406,5.00,10,,0,10,0,10,5,,9,10,,0,9
pyjarowinkler,546847,5.00,10,0,0,10,0,10,0,,10,0,,10,10
markuppy,534947,5.00,10,0,0,10,0,10,0,,10,0,,10,10
invisible-watermark,531530,5.00,10,0,0,10,0,10,0,,10,0,0,10,10
iso3166,528167,5.00,10,0,0,10,0,10,0,,10,0,,10,10
environs,525565,5.00,10,,0,10,0,10,0,,10,0,,10,10
uptime,524336,5.00,10,0,0,10,0,10,0,,10,0,,10,10
pyhdb,522656,5.00,10,0,0,10,0,10,0,,10,0,0,10,10
ecos,515314,5.00,10,0,0,10,0,10,0,,10,0,,10,10
mxnet,512683,5.00,10,,0,10,0,10,2,,0,10,8,0,10
progress,508948,5.00,10,0,0,10,0,10,0,,10,0,,10,10
gputil,507544,5.00,10,0,0,10,0,10,0,,10,0,,10,10
lunardate,504659,5.00,10,0,0,10,0,10,0,,10,0,,10,10
colour,496276,5.00,10,0,0,10,0,10,0,,10,0,,10,10
ansicolors,487285,5.00,10,0,0,10,0,10,0,,10,0,,10,10
arabic-reshaper,486259,5.00,10,0,0,10,0,10,0,,10,0,0,10,10
python3-logstash,471527,5.00,10,0,0,10,0,10,0,,10,0,,10,10
isoweek,463413,5.00,10,0,0,10,0,10,0,,10,0,,10,10
pymannkendall,462421,5.00,10,0,0,10,0,10,0,,10,0,,10,10
jieba,445344,5.00,10,,0,10,0,10,0,,10,0,,10,10
ratelim,438788,5.00,10,0,0,10,0,10,0,,10,0,,10,10
jsonfield,436003,5.00,10,,0,10,0,10,0,,10,0,0,10,10
random-password-generator,435495,5.00,10,,0,10,0,10,0,,10,0,,10,10
impyla,432752,5.00,10,0,0,10,0,10,0,,10,0,,10,10
attr,430695,5.00,10,0,0,10,0,10,0,,10,0,,10,10
pytricia,420635,5.00,10,0,0,10,0,10,0,,10,0,,10,10
djangorestframework-jwt,417625,5.00,10,0,0,10,0,10,0,,10,0,,10,10
robotframework-stacktrace,411355,5.00,10,0,0,10,0,10,0,,10,0,0,10,10
keyboard,408992,5.00,10,0,0,10,0,10,0,,10,0,,10,10
python-string-utils,408501,5.00,10,0,0,10,0,10,0,,10,0,,10,10
parallel-ssh,406503,5.00,10,,0,10,0,10,0,,10,0,,10,10
cdifflib,398434,5.00,10,0,0,10,0,10,0,,10,0,,10,10
fs-s3fs,396884,5.00,10,0,0,10,0,10,0,,10,0,,10,10
xmlrunner,395317,5.00,10,0,0,10,0,10,0,,10,0,,10,10
textdistance,393741,5.00,10,0,0,10,0,10,0,,10,0,0,10,10
braceexpand,385429,5.00,10,0,0,10,0,10,0,,10,0,,10,10
untokenize,377740,5.00,10,0,0,10,0,10,0,,10,0,,10,10
tdigest,376038,5.00,10,0,0,10,0,10,0,,10,0,,10,10
opencensus-correlation,373631,5.00,10,,0,10,0,10,5,,9,10,,0,9
accumulation-tree,373606,5.00,10,0,0,10,0,10,0,,10,0,,10,10
snapshottest,366378,5.00,10,0,0,10,0,10,0,,10,0,,10,10
pytest-lazy-fixture,364869,5.00,10,0,0,10,0,10,0,,10,0,,10,10
click-help-colors,359457,5.00,10,0,0,10,0,10,0,,10,0,,10,10
pysmi,359125,5.00,10,0,0,10,0,10,0,,10,0,,10,10
ddlparse,358002,5.00,10,0,0,10,0,10,0,,10,0,,10,10
robotremoteserver,355783,5.00,10,0,0,10,0,10,0,,10,0,,10,10
memoization,355633,5.00,10,0,0,10,0,10,0,,10,0,,10,10
xmodem,353351,5.00,10,0,0,10,0,10,0,,10,0,,10,10
pytest-pythonpath,353129,5.00,10,0,0,10,0,10,0,,10,0,,10,10
pysnmp,349049,5.00,10,0,0,10,0,10,0,,10,0,,10,10
assertpy,347553,5.00,10,0,0,10,0,10,0,,10,0,,10,10
flask-swagger-ui,346576,5.00,10,0,0,10,0,10,0,,10,0,,10,10
opencensus-ext-requests,346101,5.00,10,,0,10,0,10,5,,9,10,,0,9
quandl,339594,5.00,10,,0,10,0,10,0,,10,0,,10,10
readthedocs-sphinx-ext,338764,5.00,10,,0,10,0,10,0,,10,0,,10,10
dateutils,337072,5.00,10,0,0,10,0,10,0,,10,0,,10,10
pypd,336187,5.00,10,,0,10,0,10,0,,10,0,,10,10
bumpversion,334735,5.00,10,0,0,10,0,10,0,,10,0,,10,10
pylru,330878,5.00,10,0,0,10,0,10,0,,10,0,,10,10
imutils,330234,5.00,10,,0,10,0,10,0,,10,0,,10,10
english-words,325105,5.00,10,0,0,10,0,10,0,,10,0,,10,10
shyaml,322006,5.00,10,0,0,10,0,10,0,,10,0,,10,10
pytest-dotenv,321339,5.00,10,0,0,10,0,10,0,,10,0,,10,10
beam-nuggets,314793,5.00,10,0,0,10,0,10,0,,10,0,,10,10
metaphone,309641,5.00,10,0,0,10,0,10,0,,10,0,,10,10
arnparse,306919,5.00,10,,0,10,0,10,0,,10,0,,10,10
django-csp,306593,5.00,10,0,0,10,0,10,0,,10,0,,10,10
opencensus-ext-zipkin,300811,5.00,10,,0,10,0,10,5,,9,10,,0,9
jwt,297014,5.00,10,0,0,10,0,10,0,,10,0,,10,10
whichcraft,293234,5.00,10,0,0,10,0,10,0,,10,0,,10,10
jstyleson,289574,5.00,10,0,0,10,0,10,0,,10,0,,10,10
pyqrcode,287261,5.00,10,0,0,10,0,10,0,,10,0,,10,10
lkml,285994,5.00,10,0,0,10,0,10,0,,10,0,,10,10
html-testrunner,285638,5.00,10,0,0,10,0,10,0,,10,0,,10,10
stdlib-list,282850,5.00,10,0,0,10,0,10,0,,10,0,,10,10
testing-common-database,279306,5.00,10,0,0,10,0,10,0,,10,0,,10,10
cloudscraper,276114,5.00,10,0,0,10,0,10,1,,10,0,,10,9
marshmallow3-annotations,276007,5.00,10,0,0,10,0,10,0,,10,0,,10,10
timeloop,274272,5.00,10,0,0,10,0,10,0,,10,0,,10,10
python-openid,272379,5.00,10,0,0,10,0,10,0,,10,0,,10,10
pyupgrade,269516,5.00,10,0,0,10,0,10,10,,10,0,,0,10
args,266989,5.00,10,0,0,10,0,10,0,,10,0,,10,10
python-levenshtein-wheels,263616,5.00,10,0,0,10,0,10,0,,10,0,,10,10
testing-postgresql,263600,5.00,10,0,0,10,0,10,0,,10,0,,10,10
kwargs-only,261287,5.00,10,0,0,10,0,10,0,,10,0,,10,10
coolname,260581,5.00,10,0,0,10,0,10,0,,10,0,,10,10
json-rpc,260464,5.00,10,,0,10,0,10,0,,10,0,,10,10
sodapy,258586,5.00,10,0,0,10,0,10,0,,10,0,,10,10
pytest-freezegun,256968,5.00,10,0,0,10,0,10,0,,10,0,0,10,10
colour-runner,255572,5.00,10,0,0,10,0,10,0,,10,0,,10,10
hmsclient,249133,5.00,10,0,0,10,0,10,0,,10,0,,10,10
keyvaultlib,247111,5.00,10,0,0,10,0,10,0,,10,0,,10,10
tensorboard-plugin-profile,245935,5.00,10,,0,10,0,10,10,,10,0,,10,0
django-user-agents,245497,5.00,10,0,0,10,0,10,0,,10,0,,10,10
httpagentparser,237980,5.00,10,0,0,10,0,10,0,,10,0,,10,10
docx2txt,236943,5.00,10,0,0,10,0,10,0,,10,0,,10,10
pyaescrypt,235149,5.00,10,0,0,10,0,10,0,,10,0,0,10,10
aspy-yaml,232952,5.00,10,0,0,10,0,10,0,,10,0,,10,10
webassets,232409,5.00,10,0,0,10,0,10,0,,10,0,,10,10
gender-guesser,229498,5.00,10,0,0,10,0,10,0,,10,0,,10,10
ngram,228173,5.00,10,0,0,10,0,10,0,,10,0,,10,10
badx12,225815,5.00,10,0,0,10,0,10,0,,10,0,,10,10
mgzip,225575,5.00,10,0,0,10,0,10,0,,10,0,0,10,10
vadersentiment,225147,5.00,10,0,0,10,0,10,0,,10,0,,10,10
ipcqueue,225060,5.00,10,0,0,10,0,10,0,,10,0,,10,10
html-text,213929,5.00,10,0,0,10,0,10,0,,10,0,,10,10
escapism,213912,5.00,10,0,0,10,0,10,0,,10,0,,10,10
names,211318,5.00,10,0,0,10,0,10,0,,10,0,,10,10
warcio,210114,5.00,10,0,0,10,0,10,0,,10,0,,10,10
trafaret,203874,5.00,10,,0,10,0,10,0,,10,0,,10,10
wmctrl,200414,5.00,10,0,0,10,0,10,0,,10,0,,10,10
easygui,197584,5.00,10,0,0,10,0,10,0,,10,0,,10,10
azureml,196345,5.00,10,0,0,10,0,10,0,,10,0,,10,10
setuptools-scm-git-archive,195890,5.00,10,0,0,10,0,10,0,,10,0,,10,10
django-multiselectfield,195800,5.00,10,0,0,10,0,10,0,,10,0,,10,10
cookies,194968,5.00,10,0,0,10,0,10,0,,10,0,,10,10
asyncio-throttle,193188,5.00,10,0,0,10,0,10,0,,10,0,,10,10
pytest-profiling,187087,5.00,10,,0,10,0,10,0,,10,0,,10,10
rrdtool,187068,5.00,10,0,0,10,0,10,0,,10,0,,10,10
littleutils,186664,5.00,10,0,0,10,0,10,0,,10,0,,10,10
sphinx-basic-ng,184488,5.00,10,0,0,10,0,10,0,,10,0,,10,10
mo-future,181229,5.00,10,0,0,10,0,10,0,,10,0,,10,10
cursor,179022,5.00,10,0,0,10,0,10,0,,10,0,0,10,10
pandas-schema,178931,5.00,10,0,0,10,0,10,0,,10,0,,10,10
segtok,178775,5.00,10,0,0,10,0,10,0,,10,0,,10,10
selectors2,176332,5.00,10,,0,10,0,10,0,,10,0,,10,10
flake8-blind-except,172941,5.00,10,0,0,10,0,10,0,,10,0,,10,10
cronex,171189,5.00,10,0,0,10,0,10,0,,10,0,,10,10
cloudns-api,171066,5.00,10,0,0,10,0,10,0,,10,0,,10,10
django-colorful,168562,5.00,10,0,0,10,0,10,0,,10,0,,10,10
pygelf,168401,5.00,10,0,0,10,0,10,0,,10,0,,10,10
model-index,167585,5.00,10,0,0,10,0,10,0,,10,0,,10,10
compressed-rtf,166242,5.00,10,0,0,10,0,10,0,,10,0,,10,10
nanoid,161234,5.00,10,0,0,10,0,10,0,,10,0,,10,10
pyscrypt,160277,5.00,10,0,0,10,0,10,0,,10,0,,10,10
multisig-hmac,158283,5.00,10,0,0,10,0,10,0,,10,0,,10,10
tree-format,157211,5.00,10,0,0,10,0,10,0,,10,0,,10,10
pytest-vcr,157143,5.00,10,0,0,10,0,10,0,,10,0,,10,10
kconfiglib,156966,5.00,10,0,0,10,0,10,0,,10,0,,10,10
metalog,156443,5.00,10,0,0,10,0,10,0,,10,0,,10,10
ethereum-dasm,155994,5.00,10,0,0,10,0,10,0,,10,0,,10,10
flask-assets,155879,5.00,10,0,0,10,0,10,0,,10,0,,10,10
reprint,155784,5.00,10,0,0,10,0,10,0,,10,0,,10,10
jismesh,154988,5.00,10,0,0,10,0,10,0,,10,0,,10,10
certipy,154409,5.00,10,0,0,10,0,10,0,,10,0,,10,10
nlpaug,154290,5.00,10,0,0,10,0,10,0,,10,0,,10,10
psycopg2-pool,153251,5.00,10,,0,10,0,10,0,,10,0,,10,10
python-monkey-business,152384,5.00,10,,0,10,0,10,0,,10,0,,10,10
