Package,Downloads,Overall,Binary-Artifacts,Branch-Protection,CII-Best-Practices,Code-Review,Dangerous-Workflow,Fuzzing,License,Maintained,Packaging,Pinned-Dependencies,SAST,Security-Policy,Signed-Releases,Token-Permissions,Vulnerabilities
red-discordbot,566945,6.62,10,8,0,7,10,0,10,10,10,0,10,10,0,0,10
bigdl-nano,75938,6.62,10,,0,9,10,0,10,10,10,0,7,10,8,10,0
docker-compose,1862289,6.59,10,8,0,10,10,0,10,10,,0,0,10,0,10,10
onnx,5346406,6.57,10,,5,10,10,0,10,10,10,4,10,10,,0,10
keras,12787499,6.54,10,,0,7,10,10,10,10,10,0,0,10,,9,8
keras-nightly,244276,6.54,10,,0,7,10,10,10,10,10,0,0,10,,9,8
google-cloud-secret-manager,30935918,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-appengine-logging,23805773,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-resource-manager,20669213,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-dataproc,14568924,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-kms,13928419,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-monitoring,13566871,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-container,13421336,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-vision,13379689,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-dlp,13058409,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-bigquery-datatransfer,12991152,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-tasks,12941006,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-datacatalog,12638696,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-build,12033954,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-workflows,11861557,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-redis,11817221,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-dataplex,11796747,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-automl,11684539,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-language,11646356,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-os-login,11606015,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-videointelligence,11548946,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-memcache,11462475,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-orchestration-airflow,11076543,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-dataproc-metastore,10990252,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-translate,10962623,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-dataform,10788708,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-speech,10526893,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-texttospeech,10406697,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-compute,9710867,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-dataflow-client,7443925,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-run,6259729,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-storage-transfer,6192219,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-batch,6042848,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud,4804065,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-analytics-admin,3212010,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-recommendations-ai,1739218,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-ai-generativelanguage,1382668,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-analytics-data,1275685,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-trace,1269535,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-bigquery-biglake,930200,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-discoveryengine,917901,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-os-config,565492,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-iam,492664,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-asset,477295,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-scheduler,281633,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-documentai,280681,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-private-ca,273135,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-artifact-registry,264411,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-dialogflow-cx,252089,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-recaptcha-enterprise,249757,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-functions,187982,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-common,180136,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-filestore,178400,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-appengine-admin,173127,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-certificate-manager,161565,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-notebooks,159053,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-retail,106501,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-billing,101839,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-bigquery-connection,98514,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-quotas,76628,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-alloydb,73085,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-bigquery-datapolicies,72646,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
async-lru,18957236,6.46,10,,0,10,10,0,10,9,10,0,10,10,4,0,10
twisted,5665373,6.46,10,,0,10,10,0,9,10,10,0,0,10,,10,10
truststore,1790972,6.46,10,8,2,9,10,0,10,10,10,3,0,10,0,0,10
google-crc32c,60693828,6.41,10,,0,10,10,10,10,10,,0,3,10,,10,7
django-axes,316919,6.38,10,0,0,3,10,0,10,10,10,0,10,10,,9,10
attrs,228505410,6.35,10,,5,3,10,0,10,10,10,0,7,10,,9,10
presidio-analyzer,496964,6.35,10,,0,9,10,0,10,10,,0,9,10,,10,10
presidio-anonymizer,368840,6.35,10,,0,9,10,0,10,10,,0,9,10,,10,10
keras-nlp,191411,6.35,10,,0,10,10,0,10,10,10,0,2,10,,9,8
pylint,27332825,6.32,10,8,5,10,10,0,10,10,,0,10,9,,0,9
pymongocrypt,168105,6.32,9,5,0,8,10,10,10,10,,0,7,0,8,0,10
flask,74500528,6.27,10,3,0,1,10,10,10,10,10,5,0,9,10,0,4
service-identity,3822791,6.27,10,,5,0,10,0,10,10,10,0,10,10,,9,10
flask-admin,661298,6.27,10,0,0,4,10,0,10,10,10,6,0,9,10,0,10
keras-cv,84221,6.27,10,,0,10,10,0,9,10,10,0,1,10,,9,8
boto3,1406890837,6.22,10,,0,0,10,0,10,10,,10,10,10,,10,10
pydantic,246157394,6.22,10,,0,10,10,10,10,10,10,0,0,10,,0,10
gitpython,69077193,6.22,10,,0,10,10,10,10,10,,0,10,10,,0,10
msgraph-core,1439479,6.22,10,,0,10,10,0,10,10,10,0,10,10,,0,10
cachetools,155321982,6.19,10,3,0,0,10,10,10,10,,5,0,10,,10,10
pytest,144634863,6.19,10,4,0,10,10,0,10,10,10,0,0,0,0,9,10
yarl,121383362,6.19,10,3,0,0,10,10,10,10,10,0,10,10,0,0,10
elastic-apm,959367,6.19,10,5,0,10,10,0,10,10,10,2,0,10,,0,10
mne,153577,6.19,10,,7,8,10,0,10,10,10,0,9,10,,0,10
poetry-core,71281934,6.16,8,8,0,10,10,0,10,10,10,10,0,0,0,0,10
structlog,18133103,6.16,10,,5,1,10,0,9,10,10,0,7,10,,9,10
pyvista,265017,6.16,10,,0,10,10,0,10,10,10,0,9,10,,0,10
chiavdf,162454,6.16,10,6,0,10,10,0,10,10,10,0,10,0,0,0,10
werkzeug,86787591,6.14,10,3,0,0,10,0,10,10,10,5,0,9,10,0,10
gunicorn,42395336,6.14,10,,0,6,10,10,9,10,,0,0,10,,10,10
pypdf2,10237543,6.14,10,6,0,10,10,10,9,10,,0,0,10,,0,10
pypdf,5771449,6.14,10,6,0,10,10,10,9,10,,0,0,10,,0,10
ansible-pylibssh,107382,6.14,10,3,0,0,10,0,10,10,10,0,10,10,8,0,8
google-api-core,244572029,6.11,10,,0,10,10,10,10,10,,0,8,10,,0,10
google-cloud-pubsub,28307496,6.11,10,,0,10,10,10,10,10,,0,8,10,,0,10
argon2-cffi,22749082,6.11,10,,5,0,10,0,10,10,10,0,7,10,,9,10
pybind11,13799510,6.11,10,,0,9,10,10,9,10,10,0,0,10,,0,10
meson,4341538,6.11,10,,0,8,10,0,10,10,10,0,9,0,8,0,10
functions-framework,3602851,6.11,10,,0,8,10,0,10,4,10,5,10,0,,10,10
motor,2327049,6.11,10,8,0,6,10,0,10,10,,0,10,0,8,0,10
pybind11-global,136219,6.11,10,,0,9,10,10,9,10,10,0,0,10,,0,10
flask-sqlalchemy,8559948,6.08,10,,0,1,10,0,10,10,10,7,0,9,10,0,10
incremental,5731159,6.08,10,,0,8,10,0,9,10,10,0,0,9,,10,8
scapy,1673864,6.08,10,,0,5,10,10,10,10,,0,10,0,,10,10
launchdarkly-server-sdk,1501436,6.08,10,,0,10,10,0,9,10,,4,0,9,10,0,10
black,38280341,6.05,10,,0,8,10,10,10,10,10,0,0,10,0,0,10
debugpy,37367025,6.05,7,,0,10,10,0,9,10,,0,10,10,,8,10
pathvalidate,1923394,6.05,10,6,2,0,10,0,10,10,10,0,7,0,0,10,10
dbt-duckdb,242201,6.05,10,,0,10,10,0,10,10,10,0,5,0,8,0,10
tables,967909,6.03,10,0,0,1,10,10,10,10,,5,0,10,,10,10
open3d,787717,6.03,10,8,0,9,10,0,9,10,,0,2,10,0,10,3
aiohttp,130790934,6.00,10,,0,1,10,10,9,10,10,0,10,10,0,0,10
multidict,116018483,6.00,10,,0,1,10,10,9,10,10,0,10,10,0,0,10
microsoft-kiota-http,1403252,6.00,9,,0,10,10,0,10,10,10,0,9,10,0,0,9
microsoft-kiota-authentication-azure,1173176,6.00,9,,0,10,10,0,10,10,10,0,9,10,0,0,9
microsoft-kiota-abstractions,1131538,6.00,9,,0,10,10,0,10,10,10,0,9,10,0,0,9
microsoft-kiota-serialization-json,942704,6.00,9,,0,10,10,0,10,10,10,0,9,10,0,0,9
microsoft-kiota-serialization-text,935100,6.00,9,,0,10,10,0,10,10,10,0,9,10,0,0,9
microsoft-kiota-serialization-form,492178,6.00,9,,0,10,10,0,10,10,10,0,9,10,0,0,9
microsoft-kiota-serialization-multipart,487648,6.00,9,,0,10,10,0,10,10,10,0,9,10,0,0,9
pyarrow,138228484,5.97,10,,0,9,10,10,10,10,10,0,0,10,6,0,2
frozenlist,108305815,5.97,10,,0,3,10,0,10,10,10,0,10,10,4,0,10
eventlet,1532880,5.97,10,8,0,10,10,0,9,6,10,0,0,10,,0,10
prometheus-async,144534,5.97,10,,0,0,10,0,10,10,10,0,7,10,,9,10
packaging,394528713,5.95,4,,0,8,10,10,9,10,,10,10,9,,0,9
codespell,902921,5.95,10,,0,10,10,0,10,10,10,0,0,0,,10,10
nncf,260871,5.95,10,,0,10,10,10,10,10,,5,0,10,,10,0
qh3,119446,5.95,10,,0,1,10,0,10,10,,0,0,10,10,10,9
google-cloud-firestore,11575990,5.92,10,,0,10,10,10,10,10,,0,6,10,,0,9
pydot,5941917,5.92,10,3,0,8,10,0,10,10,,4,9,10,,0,10
cheroot,2131139,5.89,10,8,2,0,10,0,10,2,10,0,9,10,6,0,10
aiosmtpd,305880,5.89,10,,0,,10,0,10,8,10,0,10,10,8,0,10
lxml,88233970,5.86,10,,0,2,10,10,9,10,,1,0,10,0,10,10
google-cloud-bigquery-storage,19055831,5.86,10,,0,10,10,10,10,10,,0,5,10,,0,9
chia-rs,167549,5.86,8,1,0,10,10,10,10,10,10,0,8,0,,0,8
wassima,91224,5.86,10,,0,0,10,0,10,9,,0,0,10,10,10,10
rich,79909351,5.84,10,,0,5,10,10,10,10,,2,10,10,,0,9
datadog-api-client,5671849,5.84,10,5,0,10,10,0,10,10,10,0,7,0,,0,9
pytest-django,3899885,5.84,10,3,0,4,10,0,9,10,10,3,0,0,,10,10
metaflow,167691,5.84,10,,0,6,10,0,10,10,10,2,10,10,,0,8
snowflake-connector-python,66313812,5.81,10,1,0,10,10,0,10,10,,0,0,9,8,0,10
google-api-python-client,52590406,5.78,10,,0,10,10,10,10,10,,2,0,10,,0,10
pymongo,31262091,5.78,10,,0,10,10,0,10,10,,0,10,0,8,0,10
firebase-admin,3485289,5.78,10,,0,9,10,0,10,7,10,0,8,10,,0,10
stripe,3021215,5.78,10,8,0,10,10,0,10,10,,0,0,10,,0,10
django-hijack,203609,5.78,10,0,0,5,10,0,10,10,10,1,10,10,,0,9
lakefs-sdk,188745,5.78,8,,0,10,10,10,10,10,10,0,10,10,0,0,0
lakefs-client,101653,5.78,8,,0,10,10,10,10,10,10,0,10,10,0,0,0
filelock,154191627,5.76,10,5,0,6,10,0,10,10,10,0,0,10,,0,10
proto-plus,89114819,5.76,10,,0,10,10,10,10,5,,0,9,10,,0,10
seaborn,16976652,5.76,10,0,0,3,10,0,10,10,,2,5,10,0,10,10
geoip2,5407775,5.76,10,6,0,10,10,0,10,5,10,0,10,0,,0,10
aiokafka,1045558,5.76,10,0,0,5,10,0,10,10,10,0,9,10,,0,10
securesystemslib,368583,5.76,10,8,0,10,10,0,10,10,10,3,0,10,1,0,0
chiapos,157885,5.76,10,1,0,10,10,0,10,10,10,0,10,0,,0,10
pyjwt,158215643,5.73,10,,0,4,10,10,10,10,10,0,0,10,,0,10
libcst,13819120,5.73,10,,0,6,10,10,9,10,10,0,0,9,,0,9
aqtinstall,194741,5.73,10,0,0,4,10,0,10,10,10,0,10,10,0,0,10
msal,71121887,5.70,10,,2,4,10,10,9,10,10,0,9,0,,0,10
pikepdf,1643735,5.70,10,,0,1,10,10,10,10,10,0,8,0,4,0,10
biopython,1396172,5.70,10,,0,8,10,0,9,10,,0,0,9,,10,10
django-stubs-ext,1152629,5.70,10,0,0,8,10,0,10,10,10,0,0,0,,9,10
django-stubs,1147974,5.70,10,0,0,8,10,0,10,10,10,0,0,0,,9,10
tensorstore,875573,5.70,10,0,0,10,10,0,9,10,10,4,0,10,,0,8
cdk-nag,773627,5.70,10,,0,10,10,0,10,10,,0,0,10,,7,10
pymatgen,505289,5.70,10,,0,1,10,0,9,10,10,0,1,10,,10,9
zipp,241664482,5.68,10,0,0,0,10,10,10,10,,0,0,10,,10,10
pyparsing,135428720,5.68,10,,0,0,10,10,10,10,,0,0,10,0,10,10
prometheus-client,43198405,5.68,10,0,0,7,10,0,10,9,,2,0,9,,10,10
pytest-mock,23024818,5.68,10,,0,10,10,0,10,10,10,0,0,10,0,0,10
argon2-cffi-bindings,22048224,5.68,10,,0,0,10,0,10,10,,0,10,10,,10,10
pytest-asyncio,12379331,5.68,10,,0,10,10,0,10,10,10,0,0,10,0,0,10
configparser,10426040,5.68,10,0,0,0,10,10,10,10,,0,0,10,,10,10
typing,8371819,5.68,10,,0,7,10,0,9,10,,0,0,10,,10,10
scrapy,1259840,5.68,10,0,0,10,10,0,10,10,10,0,0,10,,0,10
clang-format,1209634,5.68,0,3,5,7,10,10,9,10,,2,0,9,8,10,0
msgraph-sdk,839373,5.68,10,,0,10,10,0,10,10,,0,10,10,,0,10
aiocache,457474,5.68,10,,0,10,10,0,10,10,,0,10,10,0,0,10
praw,325702,5.68,10,,0,4,10,0,10,10,10,2,7,10,,0,10
homeassistant,293845,5.68,10,,0,10,10,0,10,10,10,0,7,9,,0,6
pysolr,291898,5.68,10,6,0,10,10,0,10,4,10,0,10,0,,0,10
django-auditlog,269141,5.68,10,,0,10,10,0,10,10,10,0,0,10,,0,10
sorl-thumbnail,254767,5.68,10,,0,10,10,0,10,10,10,0,0,10,,0,10
ops,227045,5.68,10,,0,10,10,0,10,10,10,0,0,10,,0,10
ujson,13350307,5.65,10,,0,10,10,10,9,10,10,0,0,0,,0,10
google-cloud-error-reporting,815800,5.65,10,,0,10,10,10,10,4,,0,10,10,,0,9
browserstack-local,193049,5.65,10,,0,7,10,0,10,6,,10,5,0,,10,10
pluggy,153288646,5.62,10,0,0,10,10,0,10,10,10,0,0,9,,0,10
arrow,33579260,5.62,10,8,0,8,10,10,10,10,,0,0,0,,0,10
opensearch-py,25658488,5.62,10,,0,10,10,0,10,10,10,0,0,9,0,0,10
aws-sam-translator,5712977,5.62,10,,0,10,10,0,10,10,,0,9,10,,0,10
cog,4071419,5.62,10,1,0,9,10,0,10,10,10,0,9,0,0,0,10
pytest-socket,757393,5.62,10,,0,10,10,0,10,10,,0,9,10,,0,10
west,569324,5.62,10,6,0,10,10,0,10,10,10,0,0,0,0,0,10
luigi,314886,5.62,10,,0,10,10,0,10,10,,0,10,9,,0,10
mpi4py,202399,5.62,10,,0,0,10,0,10,10,10,0,9,0,0,10,10
ax-platform,101454,5.62,10,,0,10,10,0,10,10,10,0,0,9,,0,10
asdf-astropy,87378,5.62,10,,0,6,10,0,10,10,,10,0,0,,10,10
importlib-metadata,256976898,5.59,8,0,0,1,10,10,10,10,,0,0,10,,10,10
httpcore,77481078,5.59,10,,0,9,10,10,10,10,,0,0,10,,0,10
mlflow,14794068,5.59,10,,0,10,10,0,10,10,10,,0,10,,9,0
mlflow-skinny,13646376,5.59,10,,0,10,10,0,10,10,10,,0,10,,9,0
molecule,597920,5.59,10,,0,9,10,0,10,10,10,0,10,0,,0,10
redis,44675811,5.57,10,,0,9,10,10,10,10,10,0,10,0,,0,3
fiona,4936411,5.57,10,,0,4,10,0,10,10,,2,0,10,,10,10
rdflib,4516576,5.57,10,,2,6,10,0,10,10,10,1,0,0,0,8,10
ansible-lint,1188803,5.57,10,,5,7,10,0,10,10,10,0,,10,,0,10
std-uritemplate,1090164,5.57,10,,0,8,10,0,10,10,10,1,10,0,,0,10
datumaro,234550,5.57,10,,0,10,,10,10,10,,8,10,10,0,,10
google-benchmark,198466,5.57,10,,0,8,10,0,10,10,10,0,1,10,,0,10
ecdsa,10531698,5.54,10,0,0,4,10,10,9,8,,0,10,10,,0,10
datadog-lambda,455486,5.54,10,5,0,10,10,0,10,10,,0,10,0,,0,10
streamlit,4669165,5.51,10,,0,10,10,0,10,10,10,2,10,10,,0,0
sphinx-autodoc-typehints,4361921,5.51,10,5,0,3,10,0,10,10,10,0,0,10,,0,10
immutabledict,3528702,5.51,10,,0,0,10,0,10,10,10,0,10,0,,8,10
python-telegram-bot,2092250,5.51,10,,2,5,10,0,10,10,10,0,9,0,3,0,10
pipdeptree,1941708,5.51,10,5,0,3,10,0,10,10,10,0,0,10,,0,10
py7zr,1901069,5.51,8,,0,4,10,0,10,10,10,0,9,10,,0,10
numcodecs,1258131,5.51,10,,0,8,10,0,10,10,10,0,10,0,,0,10
tcolorpy,881679,5.51,10,,0,0,10,0,10,0,10,0,10,0,8,10,10
neptune-client,483206,5.51,10,,0,10,10,0,10,10,10,0,0,10,,0,8
towncrier,470320,5.51,10,,0,8,10,0,10,10,10,1,0,9,,0,10
spotipy,221559,5.51,10,,0,8,10,0,10,10,10,0,0,10,,0,10
chiabip158,157043,5.51,10,6,0,10,10,0,10,2,10,0,10,0,,0,10
broadbean,127580,5.51,10,,0,10,10,0,10,10,10,0,7,0,,0,10
neptune,102448,5.51,10,,0,10,10,0,10,10,10,0,0,10,,0,8
pulumi-kubernetes,78763,5.51,10,,0,10,10,0,10,10,10,0,0,10,0,0,8
pycryptodomex,40143981,5.49,10,0,0,0,10,10,9,10,,0,10,0,8,0,10
pycryptodome,36139331,5.49,10,0,0,0,10,10,9,10,,0,10,0,8,0,10
arviz,1314213,5.49,10,,0,8,10,0,10,10,,0,0,9,,10,7
memray,1101383,5.49,10,,0,10,10,0,10,10,10,0,1,10,,0,7
django-oauth-toolkit,861996,5.49,10,,0,10,10,0,9,10,10,0,0,10,,0,8
flyteidl,388024,5.49,10,,5,9,10,0,10,10,10,0,0,10,0,0,7
ml-wrappers,149430,5.49,10,,0,9,10,0,10,2,10,0,10,10,,0,10
cwltool,110827,5.49,10,,0,4,10,0,10,10,10,0,10,10,,0,7
pygments,114470949,5.46,10,0,0,4,10,10,10,10,,0,0,0,,10,10
google-auth-oauthlib,51828734,5.46,10,,0,10,10,10,10,2,,0,8,10,,0,10
django,22083331,5.46,10,,0,8,10,10,10,10,,0,0,9,,0,10
dask,10317934,5.46,10,0,0,8,10,10,10,10,,0,0,9,,0,10
prefect,6192305,5.46,10,,0,10,10,0,10,10,10,0,9,9,,0,2
constructs,4258362,5.46,10,,0,10,10,0,10,10,,0,0,10,,4,10
prefect-gcp,3495681,5.46,10,,0,10,10,0,10,10,10,0,9,9,,0,2
prefect-aws,1595578,5.46,10,,0,10,10,0,10,10,10,0,9,9,,0,2
artifacts-keyring,1098088,5.46,10,,0,10,10,0,10,5,,0,0,10,,9,10
filesplit,408429,5.46,10,5,0,0,10,0,10,10,10,0,0,0,,9,10
pyroute2,378040,5.46,10,,0,6,10,0,9,10,,0,9,0,0,9,10
prefect-docker,307447,5.46,10,,0,10,10,0,10,10,10,0,9,9,,0,2
prefect-github,305855,5.46,10,,0,10,10,0,10,10,10,0,9,9,,0,2
prefect-sqlalchemy,279481,5.46,10,,0,10,10,0,10,10,10,0,9,9,,0,2
prefect-shell,254205,5.46,10,,0,10,10,0,10,10,10,0,9,9,,0,2
pact-python,232775,5.46,10,4,0,0,10,0,10,10,10,6,9,0,0,0,10
wagtail,212864,5.46,10,,0,3,10,0,10,10,,0,7,9,,10,7
prefect-dbt,179608,5.46,10,,0,10,10,0,10,10,10,0,9,9,,0,2
prefect-snowflake,173642,5.46,10,,0,10,10,0,10,10,10,0,9,9,,0,2
prefect-kubernetes,152464,5.46,10,,0,10,10,0,10,10,10,0,9,9,,0,2
prefect-dask,146548,5.46,10,,0,10,10,0,10,10,10,0,9,9,,0,2
prefect-slack,118149,5.46,10,,0,10,10,0,10,10,10,0,9,9,,0,2
prefect-azure,78932,5.46,10,,0,10,10,0,10,10,10,0,9,9,,0,2
babel,45133758,5.43,10,,0,7,10,10,10,10,10,0,0,0,0,0,10
uvloop,13645512,5.43,10,,0,9,10,0,10,10,10,7,0,0,,0,10
kombu,9884723,5.43,10,,0,7,10,0,10,10,,0,10,10,,0,10
elasticsearch-dsl,4633866,5.43,10,5,0,8,10,0,10,10,,1,0,10,,0,10
pytd,2133764,5.43,10,0,0,9,10,0,10,10,,0,7,10,,0,10
pulumi,1053562,5.43,9,,0,10,10,10,10,10,,0,0,10,8,0,0
pydriller,452173,5.43,10,0,0,7,10,0,10,10,10,0,10,0,,0,10
dvc,387527,5.43,10,3,0,4,10,0,10,10,10,0,10,0,,0,10
treq,302973,5.43,10,,0,8,10,0,9,10,10,0,0,9,0,0,10
dirac,147614,5.43,10,,0,7,10,0,10,10,10,0,0,10,,0,10
django-haystack,111029,5.43,10,6,0,9,10,0,9,3,10,0,9,0,,0,10
pulp-glue,91118,5.43,10,,0,7,10,0,10,10,,0,10,10,,0,10
jsonschema,132719716,5.41,10,,0,0,10,10,10,10,10,0,0,10,0,0,10
