Package,Downloads,Overall,Binary-Artifacts,Branch-Protection,CII-Best-Practices,Code-Review,Dangerous-Workflow,Fuzzing,License,Maintained,Packaging,Pinned-Dependencies,SAST,Security-Policy,Signed-Releases,Token-Permissions,Vulnerabilities
daphne,600869,4.03,10,0,0,8,10,0,10,5,,0,0,0,,0,10
panel,538179,4.03,10,,0,4,10,0,10,10,,0,0,0,,0,9
mkdocstrings,468713,4.03,10,0,0,3,10,0,10,10,,0,0,0,,0,10
ptpython,423896,4.03,10,,0,3,10,0,10,10,,0,0,0,,0,10
lifelines,394314,4.03,10,0,0,3,10,0,10,10,,0,0,0,,0,10
google-cloud-ndb,359020,4.03,10,,0,10,,0,10,6,,5,2,10,,,9
slack-bolt,352950,4.03,10,,0,3,10,0,10,10,,0,0,0,,0,10
scons,329830,4.03,9,0,0,4,10,0,10,10,,0,0,0,0,0,10
holoviews,322600,4.03,10,,0,3,10,0,10,10,,0,0,0,,0,10
simple-ddl-parser,306709,4.03,10,,0,3,10,0,10,10,,0,0,0,,0,10
myst-nb,270626,4.03,10,,0,3,10,0,10,10,,0,0,0,,0,10
openvino-telemetry,262334,4.03,10,0,0,4,10,0,10,5,,5,1,0,,0,10
flake8-simplify,242001,4.03,10,,0,3,10,0,10,10,,0,0,0,,0,10
crispy-bootstrap5,213077,4.03,10,0,0,3,10,0,10,10,,0,0,0,,0,10
gpytorch,194747,4.03,10,,0,7,10,0,10,6,,0,0,0,,0,10
dask-ml,154110,4.03,10,0,0,6,10,0,10,1,,0,0,9,,0,10
allure-behave,148399,4.03,10,,0,8,10,0,10,5,,0,0,0,,0,10
mistletoe,125793,4.03,10,0,0,3,10,0,10,10,,0,0,0,0,0,10
fastapi-restful,116339,4.03,10,,0,4,10,0,10,10,,0,0,0,0,0,9
pgzip,115800,4.03,10,,0,1,10,0,10,0,10,1,7,0,,0,10
dynamic-yaml,103352,4.03,10,,0,0,10,0,10,5,10,2,0,0,,0,10
hive-metastore-client,100078,4.03,10,4,0,9,10,0,10,0,,0,0,0,,0,10
tuspy,94592,4.03,10,0,0,3,10,0,10,10,,0,0,0,,0,10
allure-pytest-bdd,91004,4.03,10,,0,8,10,0,10,5,,0,0,0,,0,10
cfgrib,89493,4.03,10,,0,3,10,0,10,10,,0,0,0,,0,10
cirq-core,76367,4.03,10,,0,10,10,0,10,10,,0,3,0,0,0,1
face-recognition,66795,4.03,10,0,0,7,10,0,10,0,,0,0,0,8,0,8
cirq-google,65962,4.03,10,,0,10,10,0,10,10,,0,3,0,0,0,1
requests-ntlm2,55765,4.03,10,,0,0,10,10,9,0,10,0,0,0,,0,10
cachey,49162,4.03,10,0,0,7,10,0,10,0,,0,0,9,,0,10
tesserocr,43119,4.03,10,0,0,5,10,0,10,8,,0,0,0,0,0,10
cirq,38253,4.03,10,,0,10,10,0,10,10,,0,3,0,0,0,1
h11,30233651,4.00,10,,0,5,10,10,10,1,,0,0,0,,0,10
elasticsearch,15223521,4.00,10,,0,6,10,0,10,10,,0,0,10,,0,0
pipenv,11262722,4.00,3,,0,5,10,0,10,10,10,0,0,0,,0,8
azure-cli,4946243,4.00,0,,0,10,10,0,10,10,,0,0,10,0,0,6
azure-cli-core,4191918,4.00,0,,0,10,10,0,10,10,,0,0,10,0,0,6
gensim,3843767,4.00,10,0,0,1,10,0,10,9,,0,0,4,0,0,10
azure-cli-telemetry,3150811,4.00,0,,0,10,10,0,10,10,,0,0,10,0,0,6
configupdater,2754909,4.00,10,,0,3,10,0,9,10,,0,0,0,,0,10
pytest-localserver,1975663,4.00,10,,0,4,10,0,10,2,10,0,0,0,,0,10
sampleproject,964276,4.00,10,,0,6,10,0,10,0,10,0,0,0,,0,10
sanic-routing,864066,4.00,10,,0,2,10,0,10,4,10,0,0,0,,0,10
safety,759574,4.00,10,,0,3,10,0,10,3,10,0,0,0,0,0,10
gcovr,542985,4.00,10,,0,3,10,0,9,10,,0,0,0,0,0,10
elasticsearch6,500312,4.00,10,,0,6,10,0,10,10,,0,0,10,,0,0
testtools,437396,4.00,10,,0,3,10,0,9,10,,0,0,0,,0,10
pip-requirements-parser,397252,4.00,10,,0,10,10,0,10,6,10,0,0,0,,0,0
pypsrp,327713,4.00,10,0,0,2,10,0,10,4,10,0,0,0,,0,10
line-profiler,279394,4.00,10,,0,3,10,0,9,10,,0,0,0,,0,10
django-auth-ldap,278438,4.00,10,,0,1,10,0,10,5,10,0,0,0,,0,10
azure-cli-nspkg,260148,4.00,0,,0,10,10,0,10,10,,0,0,10,0,0,6
scooby,253683,4.00,10,0,0,2,10,0,10,10,,1,0,0,,0,10
scrapyd,228499,4.00,10,0,0,2,10,0,10,4,10,0,0,0,0,0,10
flake8-annotations,195707,4.00,10,,0,1,10,0,10,5,10,0,0,0,,0,10
django-modelcluster,162962,4.00,10,0,0,1,10,0,10,5,,0,0,10,,0,10
html-void-elements,154929,4.00,10,0,0,,10,0,10,10,,0,10,0,,0,6
html-tag-names,154900,4.00,10,0,0,,10,0,10,10,,0,10,0,,0,6
elasticsearch7,151987,4.00,10,,0,6,10,0,10,10,,0,0,10,,0,0
pylsqpack,136792,4.00,10,,0,1,10,0,10,5,10,0,0,0,,0,10
pymongo-auth-aws,136307,4.00,10,0,0,6,10,0,10,0,10,0,0,0,,0,10
django-sekizai,132899,4.00,10,,0,2,10,0,9,2,10,0,8,0,,0,7
traits,132181,4.00,10,,0,10,10,0,9,3,,0,0,0,,0,10
py-dmidecode,127837,4.00,10,,0,0,10,0,10,6,,2,8,0,,0,10
pybreaker,120938,4.00,10,0,0,5,10,0,10,3,,0,7,0,,0,10
nbmake,116018,4.00,10,,0,0,10,0,10,10,,0,0,10,,0,6
textstat,110109,4.00,10,0,0,6,10,0,10,0,,0,0,10,0,0,10
liccheck,103998,4.00,10,0,0,3,10,0,10,6,10,0,0,0,,0,7
torch-tb-profiler,83605,4.00,10,,0,10,10,0,9,10,,0,0,0,,0,3
elasticsearch5,79103,4.00,10,,0,6,10,0,10,10,,0,0,10,,0,0
threaded,78650,4.00,10,,0,0,10,0,10,6,10,0,0,0,,0,10
elasticsearch8,76986,4.00,10,,0,6,10,0,10,10,,0,0,10,,0,0
yamlpath,71086,4.00,10,,0,1,10,0,10,5,10,0,0,0,0,0,10
datadog-cdk-constructs-v2,70928,4.00,10,,0,7,10,0,9,10,,0,9,0,,0,0
pytest-mpl,52895,4.00,10,0,0,3,10,0,9,10,,0,0,0,,0,10
git-filter-repo,50620,4.00,10,0,0,4,10,0,9,9,,0,0,0,0,0,10
normality,50048,4.00,10,0,0,1,10,0,10,5,10,0,0,0,,0,10
pyspelling,49673,4.00,10,,0,2,10,0,10,4,10,0,0,0,,0,10
pylast,42159,4.00,10,,0,1,10,0,10,5,10,0,0,0,,0,10
waitress,3574680,3.97,10,0,0,5,10,0,9,1,,0,0,10,,0,10
geventhttpclient,1589233,3.97,10,0,0,2,10,0,9,4,10,0,0,0,,0,10
