Package,Downloads,Overall,Binary-Artifacts,Branch-Protection,CII-Best-Practices,Code-Review,Dangerous-Workflow,Fuzzing,License,Maintained,Packaging,Pinned-Dependencies,SAST,Security-Policy,Signed-Releases,Token-Permissions,Vulnerabilities
django-axes,640565,6.62,10,0,0,6,10,0,10,10,10,0,10,10,,9,10
motor,3439121,6.59,10,8,0,8,10,0,10,10,10,0,9,0,8,0,8
cheroot,1774936,6.59,10,8,2,0,10,0,10,10,10,0,10,10,6,0,10
pyvista,427847,6.59,10,,0,10,10,0,10,10,10,0,8,10,,8,8
flask-debugtoolbar,199370,6.59,10,8,0,10,10,0,10,0,10,6,0,9,10,0,10
certifi,563169502,6.57,10,3,0,6,10,0,9,9,10,5,0,10,,10,10
astroid,26945383,6.57,10,8,0,9,10,10,10,10,10,0,9,9,0,0,2
ibmcloudant,384620,6.57,10,,0,7,10,0,10,10,,6,10,10,,10,10
securesystemslib,199021,6.57,10,8,0,10,10,0,10,10,10,3,0,10,1,10,0
niquests,156912,6.57,10,,5,0,10,0,10,10,10,4,10,10,10,10,0
certifi-debian,40606,6.57,10,3,0,6,10,0,9,9,10,5,0,10,,10,10
jsonnet,346558,6.54,10,3,0,0,10,10,10,10,10,3,0,10,0,9,10
wassima,176745,6.54,10,,0,0,10,0,10,10,10,1,0,10,10,10,10
pypdf2,10602041,6.51,10,6,0,8,10,10,9,10,10,0,0,10,,0,10
pypdf,10231286,6.51,10,6,0,8,10,10,9,10,10,0,0,10,,0,10
botocore,609967137,6.49,10,,0,1,10,10,10,10,,8,10,10,,10,7
googleapis-common-protos,185363137,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
grpc-google-iam-v1,60473001,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-secret-manager,43349530,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-appengine-logging,32543394,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-resource-manager,32349107,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-dataproc,26168140,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-vision,24957282,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-dlp,24389933,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-monitoring,23722336,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-kms,23280858,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-tasks,22683382,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-container,22304411,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-datacatalog,22064051,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-bigquery-datatransfer,21914548,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-translate,21524588,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-videointelligence,21461398,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-language,21409736,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-workflows,21386722,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-redis,21321632,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-dataplex,21160115,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-build,21159916,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-automl,21047228,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-os-login,20975887,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-memcache,20856722,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-orchestration-airflow,20625945,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-dataproc-metastore,20536621,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-speech,20410602,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-dataform,20345730,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-texttospeech,20253429,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-compute,19208335,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-dataflow-client,14497977,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-storage-transfer,12725254,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-run,12551111,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-batch,11658586,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-analytics-admin,5895803,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud,5453891,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-ai-generativelanguage,4008675,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-analytics-data,2843643,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-bigquery-biglake,2321902,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-trace,2018269,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-recommendations-ai,2016556,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-discoveryengine,1132041,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-alloydb,852591,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-iam,737950,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-artifact-registry,737482,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-recaptcha-enterprise,618043,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-scheduler,550487,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-documentai,546764,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-dialogflow-cx,406759,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-functions,379100,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-os-config,359095,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-org-policy,355975,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-asset,346347,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-appengine-admin,324522,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-private-ca,260059,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-billing,247078,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-service-usage,217113,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-bigquery-reservation,196100,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-common,188277,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-filestore,183954,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-certificate-manager,160481,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-bigquery-connection,126409,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-quotas,108068,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-managedkafka,102725,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-notebooks,91268,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-recommender,81358,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-datacatalog-lineage,75647,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-bigquery-datapolicies,71181,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-maps-routeoptimization,54949,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-retail,51589,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-webrisk,50232,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-apps-meet,44864,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-dialogflow,39648,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-monitoring-dashboards,39335,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-securitycenter,37177,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-geo-type,34774,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-tpu,31779,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
grafeas,27399,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-containeranalysis,27233,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-maps-addressvalidation,25360,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
twisted,5688065,6.46,10,,0,10,10,0,9,10,10,0,0,10,,10,10
docker-compose,1477653,6.46,10,8,0,10,10,0,10,10,,0,2,10,0,10,7
autogen-agentchat,135257,6.46,10,5,0,10,10,0,10,10,10,0,10,10,,0,8
autogen-core,108009,6.46,10,5,0,10,10,0,10,10,10,0,10,10,,0,8
autogen-ext,90997,6.46,10,5,0,10,10,0,10,10,10,0,10,10,,0,8
autogenstudio,50927,6.46,10,5,0,10,10,0,10,10,10,0,10,10,,0,8
yarl,143837581,6.43,10,3,0,3,10,10,10,10,10,0,10,10,0,0,10
onnx,5731337,6.43,10,,5,10,10,0,10,10,10,3,10,10,,9,0
amd-onnx-weekly,32675,6.43,10,,5,10,10,0,10,10,10,3,10,10,,9,0
structlog,33592835,6.41,10,,5,2,10,0,9,10,10,0,10,10,,9,10
pylint,27031148,6.41,10,8,5,10,10,0,10,10,10,0,9,9,0,0,4
pyhanko-certvalidator,1425260,6.41,10,,0,0,10,0,10,10,10,0,0,10,10,9,10
pymongocrypt,446036,6.41,10,5,0,10,10,10,10,10,10,0,9,0,8,0,0
praw,412171,6.38,10,,0,10,10,0,10,10,10,3,10,10,,0,10
urllib3-future,162070,6.38,10,,0,0,10,0,10,10,10,3,10,10,10,10,0
mkl-service,47775,6.38,10,5,0,8,10,0,10,3,,2,0,10,8,10,10
numpy,381826344,6.32,10,3,0,9,10,10,9,10,,3,9,9,0,9,0
pillow,127331453,6.32,10,0,5,10,10,10,9,10,10,0,0,10,,10,0
poetry-core,107182581,6.32,8,,0,10,10,0,10,10,10,10,0,0,0,10,10
incremental,6199438,6.32,10,,0,10,10,0,9,9,10,0,0,9,,10,10
python-telegram-bot,3503078,6.32,10,,2,4,10,0,10,10,10,5,10,0,0,10,10
launchdarkly-server-sdk,2895423,6.32,10,,0,9,10,0,9,8,10,3,0,9,10,0,10
clang-format,1234274,6.32,0,3,5,7,10,10,9,10,10,4,0,9,8,10,0
nncf,200436,6.32,10,,0,10,10,10,10,10,,3,9,10,,10,0
clang-tidy,118278,6.32,0,3,5,7,10,10,9,10,10,4,0,9,8,10,0
eventlet,2127757,6.30,10,8,0,10,10,0,9,10,10,0,0,10,,0,10
awesomeversion,131345,6.30,10,3,0,4,10,0,10,10,10,1,10,0,,10,10
chiapos,218148,6.24,10,1,0,10,10,0,10,10,10,0,10,9,,0,10
neural-compressor,49212,6.24,10,8,2,9,10,0,10,10,,0,9,10,,10,0
pydantic,283246117,6.22,10,,0,10,10,10,10,10,10,0,0,10,,0,10
gitpython,97333251,6.22,10,,0,10,10,10,10,10,,0,10,10,,0,10
ansible-pylibssh,263289,6.22,10,3,0,1,10,0,10,10,10,0,10,10,8,0,8
weblate-language-data,36484,6.22,10,,0,0,10,0,10,10,,10,10,10,0,10,10
wllegal,26441,6.22,10,,0,0,10,0,10,10,,10,10,10,,10,10
cachetools,200794545,6.19,10,3,0,0,10,10,10,10,,5,0,10,,10,10
pytest,167688126,6.19,10,4,0,10,10,0,10,10,10,0,0,0,0,9,10
ansible-lint,1648863,6.19,10,,5,8,10,0,10,10,10,0,10,10,,0,10
elastic-apm,1030220,6.19,10,5,0,10,10,0,10,10,10,2,0,10,,0,10
vyper,96431,6.19,10,,0,10,10,0,9,10,10,0,10,10,0,0,10
mkl-random,32530,6.19,10,5,0,10,10,0,10,3,,0,0,10,5,10,10
google-api-core,325104210,6.16,10,,0,10,10,10,10,10,,0,9,10,,0,10
argon2-cffi,26412579,6.16,10,,5,0,10,0,10,10,10,0,8,10,,9,10
chiabip158,180048,6.16,10,6,0,10,10,0,10,10,10,0,10,0,,0,10
zope,67248,6.16,10,,0,4,10,0,9,10,,5,10,10,,9,10
autogluon-mxnet,34857,6.16,10,,0,10,10,0,10,10,10,0,9,10,,0,10
autogluon-extra,34408,6.16,10,,0,10,10,0,10,10,10,0,9,10,,0,10
translation-finder,33267,6.16,10,,0,0,10,0,10,10,,9,10,10,,10,10
flatbuffers,20709501,6.14,8,8,0,7,10,10,10,10,10,0,0,10,0,0,6
graphistry,31801,6.14,10,6,0,3,10,0,10,10,10,0,10,10,,0,10
idna,512857052,6.11,10,,0,0,10,10,10,0,10,5,8,10,0,10,10
proto-plus,114749420,6.11,10,,0,10,10,10,10,10,,0,8,10,,0,10
google-cloud-core,98264952,6.11,10,,0,10,10,10,10,10,,0,8,10,,0,10
google-cloud-firestore,14065290,6.11,10,,0,10,10,10,10,10,,0,8,10,,0,10
jsii,4122586,6.11,10,8,0,10,10,0,10,10,,0,0,10,8,0,6
easypost,136886,6.11,10,,0,10,10,0,10,10,10,0,8,10,0,0,10
keras-cv,70685,6.11,10,,0,10,10,0,9,10,10,0,1,10,,9,6
filelock,192942125,6.08,10,5,0,10,10,0,10,10,10,0,0,10,,0,10
pipdeptree,3041736,6.08,10,5,0,10,10,0,10,10,10,0,0,10,,0,10
pikepdf,2549262,6.08,10,,0,1,10,10,10,10,10,0,9,0,8,0,10
tcolorpy,1502083,6.08,10,,0,0,10,0,10,10,10,0,10,0,5,10,10
boto3,1346601849,6.05,10,,0,1,10,0,10,10,,10,10,10,,10,7
black,51122581,6.05,10,,0,8,10,10,10,10,10,0,0,10,0,0,10
keras,13004500,6.05,10,,0,9,10,10,10,10,10,0,0,10,,9,0
immutabledict,5259583,6.05,10,,0,0,10,0,10,10,10,0,10,10,,8,10
pem,398889,6.05,10,,5,0,10,10,10,2,10,0,8,10,,9,10
keras-nightly,309496,6.05,10,,0,9,10,10,10,10,10,0,0,10,,9,0
pytest-md-report,193317,6.05,10,,0,0,10,0,10,10,10,0,8,0,6,10,10
pytenable,170606,6.05,10,,0,8,10,0,10,10,10,0,10,10,,0,10
eth-ape,34243,6.05,10,,0,8,10,0,10,10,10,0,10,10,,0,10
cachecontrol,59165948,6.03,10,0,0,6,10,0,9,10,10,4,7,0,8,0,10
prometheus-async,277625,6.03,10,,0,0,10,0,10,10,10,0,8,10,,9,10
borgbackup,25558,6.03,10,0,2,6,10,0,9,10,,0,10,10,8,0,10
trio,19994898,6.00,10,3,0,10,10,0,9,10,10,0,0,0,,9,9
newrelic,2177201,6.00,10,5,0,9,10,0,10,10,10,7,8,10,,0,0
scapy,1866223,6.00,10,,0,4,10,10,10,10,,0,10,0,,10,10
restrictedpython,641761,6.00,10,,0,3,10,0,9,9,,5,10,10,,9,10
translate-toolkit,104633,6.00,10,,0,0,10,0,10,10,10,10,6,0,0,10,10
pycparser,282364469,5.97,10,0,0,5,10,10,9,9,,0,0,10,,10,10
aiohttp,208365192,5.97,10,,0,2,10,10,9,10,10,0,8,10,0,0,10
qh3,232275,5.97,10,,0,0,10,0,10,10,10,1,0,10,10,10,3
flexget,84791,5.97,10,,0,3,10,0,10,10,10,10,1,0,0,10,10
ansible-navigator,68848,5.97,10,,0,7,10,0,10,10,10,0,10,10,,0,10
packaging,474695177,5.95,4,,0,8,10,10,9,10,,10,10,9,,0,9
flask,94155459,5.95,10,3,0,0,10,10,10,10,10,5,0,9,10,0,1
itsdangerous,84854322,5.95,10,3,0,0,10,10,10,1,10,5,0,9,10,0,10
libcst,16130407,5.95,10,,0,5,10,10,9,10,10,0,7,9,,0,8
tables,1166685,5.95,10,0,0,1,10,10,10,10,,5,0,10,,10,9
markupsafe,262452647,5.92,10,3,0,0,10,10,10,0,10,6,0,9,10,0,10
multidict,142543124,5.92,10,,0,0,10,10,9,10,10,0,10,10,0,0,10
datadog-api-client,7902552,5.92,10,5,0,10,10,0,10,10,10,0,7,0,,0,10
sphinx-autodoc-typehints,3615371,5.92,10,5,0,8,10,0,10,10,10,0,0,10,,0,10
pymatgen,515026,5.92,10,,0,5,10,0,9,10,10,0,2,10,,10,7
browserstack-local,245721,5.92,10,,0,7,10,0,10,8,,10,7,0,,10,10
pyjwt,185926805,5.89,10,,0,4,10,10,10,10,10,0,3,10,,0,10
pytest-django,5250663,5.89,10,3,0,4,10,0,9,10,10,4,0,0,,10,10
chia-rs,204757,5.89,0,2,0,10,10,10,10,10,10,0,10,9,,0,8
siphashc,48688,5.89,10,,0,0,10,0,10,10,,10,10,10,,10,6
weblate-schemas,42353,5.89,10,,0,0,10,0,10,10,,9,5,10,,10,10
google-cloud-pubsub,41954710,5.86,10,,0,10,10,10,10,10,,0,8,10,,0,7
codespell,1748493,5.86,10,,0,9,10,0,10,10,10,0,0,0,,10,10
lakefs-sdk,1065193,5.86,9,,0,10,10,10,10,10,10,0,10,10,0,0,0
lakefs-client,319680,5.86,9,,0,10,10,10,10,10,10,0,10,10,0,0,0
lakefs,38808,5.86,9,,0,10,10,10,10,10,10,0,10,10,0,0,0
aiobotocore,454054215,5.84,10,,0,10,10,0,10,10,10,0,3,10,,0,10
prometheus-client,47067045,5.84,10,0,0,8,10,0,10,10,,2,0,9,,10,10
pydot,9196531,5.84,10,3,0,8,10,0,10,9,,4,9,10,,0,10
pymongo-auth-aws,1639002,5.84,10,5,0,6,10,0,10,5,10,0,10,0,8,0,8
west,776906,5.84,10,6,0,10,10,0,10,10,10,4,0,0,0,0,10
pymc,426336,5.84,10,,0,10,10,0,9,10,10,3,9,9,,0,5
pymc3,288752,5.84,10,,0,10,10,0,9,10,10,3,9,9,,0,5
pyarrow,155525406,5.81,10,,0,9,10,10,10,10,10,0,0,10,6,0,0
async-lru,20907023,5.81,10,,0,3,10,0,10,10,10,0,10,10,2,0,10
ansible-compat,2387588,5.81,10,,0,5,10,0,10,10,10,0,10,10,,0,10
pyrealsense2,277495,5.81,10,,2,9,10,0,10,10,,4,0,10,0,10,6
zope-testrunner,53158,5.81,10,,0,3,10,0,9,10,,2,8,10,,9,10
ccf,35862,5.81,10,8,0,9,10,0,10,10,10,0,7,10,0,0,0
deltachat,26077,5.81,10,,0,7,10,0,9,10,10,0,10,0,0,9,6
pluggy,195346012,5.78,10,3,0,10,10,0,10,10,10,0,0,9,,0,9
meson,6722507,5.78,10,,0,10,10,0,10,10,10,0,0,0,8,0,10
service-identity,5372044,5.78,10,,5,0,10,0,10,4,10,0,10,10,,9,10
firebase-admin,4790870,5.78,10,,0,9,10,0,10,7,10,0,8,10,,0,10
mollie-api-python,38590,5.78,10,5,0,10,10,0,10,8,,0,10,9,0,0,9
xrpl-py,25241,5.78,10,8,0,10,10,0,10,10,10,0,0,0,,0,10
pyparsing,137934453,5.76,10,,0,1,10,10,10,10,,0,0,10,0,10,10
cog,3783490,5.76,10,3,0,9,10,0,10,10,10,0,10,0,0,0,9
certbot,1091868,5.76,10,,0,10,10,0,9,10,,0,0,10,8,0,10
certbot-dns-cloudflare,1028304,5.76,10,,0,10,10,0,9,10,,0,0,10,8,0,10
acme,533822,5.76,10,,0,10,10,0,9,10,,0,0,10,8,0,10
metaflow,291774,5.76,10,,0,5,10,0,10,10,10,2,10,10,,0,8
crytic-compile,172791,5.76,9,,0,6,10,0,10,10,10,0,0,10,6,0,10
certbot-dns-route53,152014,5.76,10,,0,10,10,0,9,10,,0,0,10,8,0,10
certbot-nginx,68944,5.76,10,,0,10,10,0,9,10,,0,0,10,8,0,10
sphinx-argparse-cli,37193,5.76,10,1,0,10,10,0,10,10,10,0,0,10,,0,10
galaxy-importer,32336,5.76,10,,0,9,10,0,10,6,10,0,9,10,,0,10
frozenlist,133159479,5.73,10,,0,0,10,0,10,10,10,0,10,10,4,0,10
werkzeug,125019700,5.73,10,3,0,0,10,0,10,5,10,5,0,9,10,0,10
snowflake-connector-python,81249819,5.73,10,1,0,10,10,0,10,10,,0,0,9,8,0,9
pathvalidate,3639729,5.73,10,0,2,0,10,0,10,10,10,0,10,0,0,10,10
pact-python,260565,5.73,10,4,0,0,10,0,10,10,10,10,10,0,0,0,10
snowflake-connector-python-nightly,71318,5.73,10,1,0,10,10,0,10,10,,0,0,9,8,0,9
mpl-sphinx-theme,39693,5.73,10,,0,10,10,0,10,5,10,5,0,0,,9,10
lxml,106306424,5.70,10,,0,0,10,10,9,10,,1,0,10,0,10,10
authlib,14502856,5.70,10,,0,5,10,0,10,10,10,0,8,10,,0,10
ecdsa,13606186,5.70,10,0,0,4,10,10,9,10,,0,10,10,,0,10
google-cloud-error-reporting,764253,5.70,10,,0,10,10,10,10,5,,0,8,10,,0,10
tox-gh-actions,510143,5.70,10,,0,0,10,0,10,10,10,2,10,0,0,9,10
cirq-core,193504,5.70,10,,2,10,10,0,10,10,,3,2,10,0,10,3
polygon-api-client,168235,5.70,10,,0,10,10,0,10,10,,0,10,0,,9,8
cirq-google,106987,5.70,10,,2,10,10,0,10,10,,3,2,10,0,10,3
cirq,105984,5.70,10,,2,10,10,0,10,10,,3,2,10,0,10,3
cirq-web,101690,5.70,10,,2,10,10,0,10,10,,3,2,10,0,10,3
cirq-ionq,100590,5.70,10,,2,10,10,0,10,10,,3,2,10,0,10,3
cirq-rigetti,94185,5.70,10,,2,10,10,0,10,10,,3,2,10,0,10,3
cirq-aqt,93438,5.70,10,,2,10,10,0,10,10,,3,2,10,0,10,3
cirq-pasqal,92696,5.70,10,,2,10,10,0,10,10,,3,2,10,0,10,3
environ-config,88604,5.70,10,,0,0,10,0,10,6,10,0,8,10,,9,10
google-api-python-client,71853491,5.68,10,,0,10,10,10,10,10,,0,0,10,,0,10
mypy,41360604,5.68,10,,0,7,10,0,9,10,,0,0,10,,10,10
pytest-mock,28692395,5.68,10,,0,10,10,0,10,10,10,0,0,10,0,0,10
pytest-asyncio,25492959,5.68,10,,0,10,10,0,10,10,10,0,0,10,0,0,10
google-cloud-bigtable,23038912,5.68,10,,0,10,10,0,10,10,,0,10,10,,0,10
configparser,9668493,5.68,10,0,0,0,10,10,10,10,,0,0,10,,10,10
flit-core,9141912,5.68,10,,0,10,10,0,10,10,10,0,0,10,,0,10
djangorestframework-simplejwt,3359907,5.68,10,,0,10,10,0,10,10,10,0,0,10,,0,10
flit,2958550,5.68,10,,0,10,10,0,10,10,10,0,0,10,,0,10
aiocache,2053834,5.68,10,,0,10,10,0,10,10,,0,10,10,0,0,10
django-simple-history,1532276,5.68,10,,0,10,10,0,10,10,10,0,0,10,,0,10
scrapy,1472761,5.68,10,0,0,10,10,0,10,10,10,0,0,10,,0,10
pytablewriter,1422507,5.68,10,0,0,0,10,0,10,10,10,0,10,0,0,10,10
towncrier,1329918,5.68,10,,0,10,10,0,10,10,10,1,0,9,,0,10
openvino-telemetry,516834,5.68,10,3,0,3,10,0,10,6,,2,5,10,,10,10
ops,217985,5.68,10,,0,10,10,0,10,10,10,0,0,10,,0,10
aqtinstall,187054,5.68,9,0,0,5,10,0,10,10,10,0,9,10,0,0,10
ops-scenario,149663,5.68,10,,0,10,10,0,10,10,10,0,0,10,,0,10
podman,136022,5.68,10,,0,10,10,0,10,10,10,0,0,10,0,0,10
xtgeo,75008,5.68,10,,0,10,10,0,10,10,10,0,0,10,,0,10
bittensor,70543,5.68,10,,0,10,10,0,10,10,10,0,10,0,,0,10
ert,65608,5.68,10,,0,10,10,0,10,10,10,0,0,10,,0,10
streamlit-webrtc,49705,5.68,10,,0,0,10,0,10,10,10,0,10,0,0,10,10
amsterdam-schema-tools,36141,5.68,10,,0,10,10,0,10,10,,0,10,10,,0,10
craft-parts,25669,5.68,10,,0,10,10,0,10,10,10,0,0,10,0,0,10
aiosignal,130673297,5.65,10,,0,3,10,0,10,10,10,0,10,10,0,0,10
ujson,14331194,5.65,10,,0,10,10,10,9,10,10,0,0,0,,0,10
flask-admin,655764,5.65,10,0,0,6,10,0,10,10,10,5,0,9,10,0,1
django-hijack,436588,5.65,10,0,0,5,10,0,10,10,10,1,9,10,,0,8
