Package,Downloads,Overall,Binary-Artifacts,Branch-Protection,CII-Best-Practices,Code-Review,Dangerous-Workflow,Fuzzing,License,Maintained,Packaging,Pinned-Dependencies,SAST,Security-Policy,Signed-Releases,Token-Permissions,Vulnerabilities
google-cloud-language,13278201,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-container,13225107,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-translate,13179661,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-videointelligence,13081845,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-workflows,12968049,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-compute,12962693,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-speech,12883626,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-automl,12864981,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-build,12863877,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-dataplex,12848953,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-redis,12787527,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-memcache,12657585,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-os-login,12613281,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-orchestration-airflow,12502068,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-dataform,12224813,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-dataproc-metastore,12222382,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-texttospeech,12117514,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-analytics-admin,10874050,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-dataflow-client,10283656,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-run,9906105,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-storage-transfer,9593162,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-batch,9386168,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud,4454148,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-recommendations-ai,3956232,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-ai-generativelanguage,3931898,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-alloydb,3143585,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-managedkafka,2991393,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-bigquery-biglake,2916710,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
ibmcloudant,2382366,6.49,10,,0,6,10,0,10,10,,6,10,10,,10,10
google-analytics-data,2020827,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-trace,1234201,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-artifact-registry,936472,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-discoveryengine,843549,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-documentai,741959,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-iam,723565,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-scheduler,567613,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-recaptcha-enterprise,491678,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-appengine-admin,408783,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-functions,381421,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-org-policy,373919,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-apps-meet,372877,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-os-config,371260,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-asset,364098,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-dialogflow-cx,245300,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-private-ca,229666,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-billing,171856,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-bigquery-reservation,168694,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-common,167518,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-filestore,164087,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-bigquery-connection,145698,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-certificate-manager,141978,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
securesystemslib,131914,6.49,10,8,0,10,10,0,10,10,10,3,0,10,0,10,0
google-cloud-service-usage,131122,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-notebooks,93134,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-datacatalog-lineage,89202,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-quotas,86360,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-monitoring-dashboards,73920,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-recommender,73502,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-contentwarehouse,70341,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-maps-routeoptimization,66705,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-bigquery-datapolicies,64133,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-webrisk,63927,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-geo-type,47726,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-retail,47426,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
certifi-debian,34827,6.49,10,3,0,4,10,0,9,10,10,5,0,10,,10,10
google-cloud-iap,34320,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-securitycenter,33575,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-dialogflow,31183,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-maps-addressvalidation,27754,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
google-cloud-video-transcoder,25554,6.49,10,,0,10,10,10,10,10,,0,0,10,,10,10
twisted,4772563,6.46,10,,0,10,10,0,9,10,10,0,0,10,,10,10
ansible-pylibssh,215737,6.46,10,3,0,5,10,0,10,10,10,0,10,10,8,0,7
pypdf2,10734966,6.43,10,6,0,7,10,10,9,10,10,0,0,10,,0,10
pypdf,10146107,6.43,10,6,0,7,10,10,9,10,10,0,0,10,,0,10
awesomeversion,110380,6.43,10,3,0,5,10,0,10,10,10,2,10,0,,10,10
tensorflow-io-gcs-filesystem,7480506,6.41,10,,0,5,10,0,10,8,10,5,4,10,,10,10
pymongocrypt,750068,6.41,10,5,0,8,10,10,10,10,10,2,10,0,8,0,0
tensorflow-io,614139,6.41,10,,0,5,10,0,10,8,10,5,4,10,,10,10
tensorflow-io-nightly,86233,6.41,10,,0,5,10,0,10,8,10,5,4,10,,10,10
urllib3-future,203816,6.38,10,,0,0,10,0,10,10,10,3,10,10,10,10,0
yarl,146734305,6.35,10,3,0,2,10,10,10,10,10,0,10,10,0,0,10
jsii,3642279,6.35,10,8,0,10,10,0,10,10,,0,0,10,8,0,9
ansible-lint,2537423,6.35,10,,5,10,10,0,10,10,10,0,10,10,,0,10
github3-py,1127982,6.35,10,,2,7,10,0,10,10,,7,10,4,,10,10
tables,993410,6.35,10,0,0,5,10,10,10,10,,5,0,10,,10,10
sqlalchemy-hana,659336,6.35,10,6,0,10,0,0,10,10,10,0,10,10,0,9,10
cuda-python,605239,6.35,10,,0,10,10,0,9,10,10,6,7,10,0,0,10
cuda-bindings,543803,6.35,10,,0,10,10,0,9,10,10,6,7,10,0,0,10
structlog,22518029,6.32,10,,5,1,10,0,9,10,10,0,10,10,,9,10
django-axes,480266,6.32,10,0,0,3,10,0,10,10,10,0,9,10,,9,10
nncf,229802,6.32,10,,0,10,10,10,10,10,,3,9,10,,10,0
pycontrails,28147,6.32,10,3,0,5,10,0,10,10,10,0,10,0,,10,10
werkzeug,109423154,6.30,10,3,0,0,10,0,10,10,10,8,0,9,10,0,10
ujson,13428963,6.30,10,,0,10,10,10,9,10,10,0,0,0,,8,10
praw,402520,6.27,10,,0,10,10,0,10,10,10,3,8,10,,0,10
kaggle,278624,6.27,10,,0,6,10,0,10,10,,5,10,10,,10,8
pybamm,34822,6.27,10,,0,10,10,0,10,10,10,6,0,0,,10,10
incremental,7076534,6.24,10,,0,10,10,0,9,9,10,0,0,9,,10,9
cyclonedx-python-lib,3292153,6.24,10,,5,2,10,0,10,10,10,0,6,9,0,10,10
clang-format,1314525,6.24,0,3,5,6,10,10,9,10,10,4,0,9,8,10,0
chiavdf,203634,6.24,10,6,0,10,10,0,10,5,10,0,10,9,0,0,10
clang-tidy,107216,6.24,0,3,5,6,10,10,9,10,10,4,0,9,8,10,0
zope,46226,6.24,10,,0,5,10,0,9,10,,5,10,10,,9,10
boto3,1184405616,6.22,10,,0,0,10,0,10,10,,10,10,10,,10,10
pydantic,286120480,6.22,10,,0,10,10,10,10,10,10,0,0,10,,0,10
gitpython,85475132,6.22,10,,0,10,10,10,10,10,,0,10,10,,0,10
sentencepiece,22187002,6.22,10,0,0,4,10,10,10,0,,7,6,10,4,10,10
auth0-python,1766983,6.22,10,6,0,10,10,0,10,5,10,0,10,10,,0,9
autogen-agentchat,231376,6.22,10,5,0,9,10,0,10,10,10,0,10,10,,0,6
autogen-core,179085,6.22,10,5,0,9,10,0,10,10,10,0,10,10,,0,6
autogen-ext,159613,6.22,10,5,0,9,10,0,10,10,10,0,10,10,,0,6
easypost,76152,6.22,10,,0,10,10,0,10,10,10,0,10,10,0,0,10
autogenstudio,47715,6.22,10,5,0,9,10,0,10,10,10,0,10,10,,0,6
neural-compressor,27873,6.22,10,8,2,8,10,0,10,10,,0,10,10,,10,0
cachetools,181855870,6.19,10,3,0,0,10,10,10,10,,5,0,10,,10,10
pytest,146560716,6.19,10,4,0,10,10,0,10,10,10,3,0,0,0,9,8
flask,88583067,6.19,10,3,0,2,10,10,10,10,10,8,0,9,10,0,0
elastic-apm,843944,6.19,10,5,0,10,10,0,10,10,10,2,0,10,,0,10
django-guardian,440417,6.19,10,,0,5,10,0,9,10,10,0,4,10,,9,10
google-api-core,283650527,6.16,10,,0,10,10,10,10,10,,0,9,10,,0,10
pyjwt,166013513,6.16,10,,0,6,10,10,10,10,10,0,5,10,,0,10
multidict,141187733,6.16,10,,0,3,10,10,9,10,10,0,10,10,0,0,10
pillow,117691600,6.16,10,0,5,8,10,10,9,10,10,0,0,10,,10,0
poetry-core,91285376,6.16,8,,0,8,10,0,10,10,10,10,0,0,0,10,10
google-cloud-firestore,13166335,6.16,10,,0,10,10,10,10,10,,0,9,10,,0,10
launchdarkly-server-sdk,3165836,6.16,10,,0,8,10,0,9,7,10,3,0,9,10,0,10
glum,66079,6.16,10,,0,10,10,0,10,10,10,9,0,10,,0,10
tabmat,65402,6.16,10,,0,10,10,0,10,10,10,9,0,10,,0,10
autogluon-mxnet,41749,6.16,10,,0,10,10,0,10,10,10,0,9,10,,0,10
autogluon-extra,41268,6.16,10,,0,10,10,0,10,10,10,0,9,10,,0,10
translation-finder,28222,6.16,10,,0,0,10,0,10,10,,9,10,10,,10,10
black,51143917,6.14,10,,0,9,10,10,10,10,10,0,0,10,0,0,10
libcst,21512646,6.14,10,,0,6,10,10,9,10,10,0,9,9,,0,8
eventlet,13869970,6.14,10,6,0,10,10,0,9,10,10,0,0,10,,0,10
adyen,570175,6.14,10,,0,9,10,0,10,10,10,0,10,10,,0,10
aqtinstall,226701,6.14,9,0,0,10,10,0,10,10,10,0,10,10,0,0,10
galaxy-importer,45098,6.14,10,,0,9,10,0,10,10,10,0,10,10,,0,10
absl-py,23278795,6.11,10,,0,0,10,10,10,10,10,0,8,0,,10,10
django-hijack,472249,6.11,10,0,0,10,10,0,10,10,10,1,10,10,,0,8
beets,36052,6.11,10,5,0,10,10,0,10,10,10,0,5,10,0,0,7
filelock,181870496,6.08,10,5,0,10,10,0,10,10,10,0,0,10,,0,10
termcolor,50348440,6.08,10,,0,7,10,0,10,10,10,0,0,10,,8,10
trio,17978127,6.08,10,3,0,10,10,0,9,10,10,0,0,0,,9,10
pipdeptree,8367301,6.08,10,5,0,10,10,0,10,10,10,0,0,10,,0,10
fakeredis,4308298,6.08,10,,5,0,10,0,10,10,10,0,8,10,,8,10
scapy,1419867,6.08,10,,0,5,10,10,10,10,,0,10,0,,10,10
keras,12416119,6.05,10,,0,9,10,10,10,10,10,0,0,10,,9,0
pem,566478,6.05,10,,5,0,10,10,10,2,10,0,8,10,,9,10
qh3,357259,6.05,10,,0,0,10,0,10,10,10,1,0,10,10,10,4
aiosmtpd,355946,6.05,10,,0,10,10,0,10,1,10,0,10,10,8,0,9
keras-nightly,267392,6.05,10,,0,9,10,10,10,10,10,0,0,10,,9,0
siphon,145737,6.05,10,,0,10,10,0,10,10,10,0,7,10,,0,10
vyper,120772,6.05,10,,0,9,10,0,9,10,10,0,9,10,0,0,10
translate-toolkit,93514,6.05,10,,0,0,10,0,10,10,10,10,7,0,0,10,10
keras-nlp,69201,6.05,10,,0,9,10,10,10,10,10,0,0,10,,9,0
hikari,38762,6.05,10,4,0,4,10,0,10,10,,10,10,10,,0,10
weblate-schemas,35737,6.05,10,,0,0,10,0,10,10,,9,8,10,,10,10
keras-hub,31899,6.05,10,,0,9,10,10,10,10,10,0,0,10,,9,0
keras-nlp-nightly,27067,6.05,10,,0,9,10,10,10,10,10,0,0,10,,9,0
microsoft-kiota-authentication-azure,18179954,6.03,9,8,0,10,10,0,10,10,,0,9,10,0,0,8
microsoft-kiota-http,15985896,6.03,9,8,0,10,10,0,10,10,,0,9,10,0,0,8
microsoft-kiota-abstractions,11582325,6.03,9,8,0,10,10,0,10,10,,0,9,10,0,0,8
microsoft-kiota-serialization-text,6399837,6.03,9,8,0,10,10,0,10,10,,0,9,10,0,0,8
microsoft-kiota-serialization-json,6323768,6.03,9,8,0,10,10,0,10,10,,0,9,10,0,0,8
microsoft-kiota-serialization-multipart,1567945,6.03,9,8,0,10,10,0,10,10,,0,9,10,0,0,8
microsoft-kiota-serialization-form,1551514,6.03,9,8,0,10,10,0,10,10,,0,9,10,0,0,8
environ-config,86866,6.03,10,,0,0,10,0,10,10,10,0,8,10,,9,10
pdoc,942032,6.00,10,,0,4,10,0,10,10,,8,2,10,,10,10
pyvista,504958,6.00,10,,0,10,10,0,10,10,10,0,9,10,,0,8
aiohttp,229031552,5.97,10,,0,2,10,10,9,10,10,0,8,10,0,0,10
pyarrow,148030165,5.97,10,,0,9,10,10,10,10,10,0,0,10,8,0,0
async-lru,20051353,5.97,10,,0,5,10,0,10,10,10,0,10,10,2,0,10
pytest-django,4717436,5.97,10,3,0,5,10,0,9,10,10,4,0,0,,10,10
functions-framework,3844483,5.97,10,,0,9,10,0,10,6,10,5,9,0,,10,6
google-cloud-error-reporting,593542,5.97,10,,0,10,10,10,10,9,,0,7,10,,0,10
wassima,208462,5.97,10,,0,0,10,0,10,5,10,1,0,10,10,10,8
bullmq,62054,5.97,10,,0,5,10,0,10,10,10,4,10,0,0,7,9
ansible-navigator,46271,5.97,10,,0,7,10,0,10,10,10,0,10,10,,0,10
packaging,442593945,5.95,4,,0,8,10,10,9,10,,10,10,9,,0,9
pynacl,86505888,5.95,10,,0,10,10,10,10,10,,0,0,0,,10,10
cantera,26193,5.95,10,,0,10,10,0,9,10,,2,10,0,0,9,10
pdfminer-six,6571120,5.92,10,3,0,4,10,10,10,10,10,0,9,0,0,0,10
sphinx-autodoc-typehints,2530889,5.92,10,5,0,8,10,0,10,10,10,0,0,10,,0,10
chiapos,209639,5.92,10,,0,10,10,0,10,7,10,0,10,9,,0,10
tox-gh,61471,5.92,10,5,0,10,10,0,10,8,10,0,0,10,,0,10
argon2-cffi,24138656,5.89,10,,5,1,10,0,10,5,10,0,9,10,,9,10
immutabledict,6971929,5.89,10,,0,0,10,0,10,8,10,0,10,10,,8,10
pymongo-auth-aws,1143418,5.89,10,5,0,6,10,0,10,5,10,1,10,0,8,0,8
chia-rs,207197,5.89,0,2,0,10,10,10,10,10,10,0,10,9,,0,8
scikit-learn-intelex,68484,5.89,10,,0,10,10,0,10,10,,1,4,10,,10,6
bumble,31743,5.89,8,,0,9,10,0,10,10,10,0,10,10,,9,0
ccf,27017,5.89,10,8,0,10,10,0,10,10,10,0,7,10,0,0,0
google-cloud-pubsub,35428776,5.86,10,,0,10,10,10,10,10,,0,8,10,,0,7
lakefs-sdk,401382,5.86,9,,0,10,10,10,10,10,10,0,10,10,0,0,0
lakefs-client,321720,5.86,9,,0,10,10,10,10,10,10,0,10,10,0,0,0
lakefs,37983,5.86,9,,0,10,10,10,10,10,10,0,10,10,0,0,0
mypy,42520615,5.84,10,,0,9,10,0,9,10,,0,0,10,,10,10
tox,18852363,5.84,10,4,0,8,10,0,10,10,10,0,0,10,,0,10
pydot,10885190,5.84,10,3,0,7,10,0,10,10,,4,9,10,,0,10
frozenlist,129101642,5.81,10,,0,1,10,0,10,10,10,0,10,10,4,0,10
lxml,103568896,5.81,10,,0,1,10,10,10,10,,1,0,10,0,10,10
snowflake-connector-python,96447272,5.81,10,2,0,10,10,0,10,10,,0,0,9,8,0,9
debugpy,36209253,5.81,7,8,0,9,10,0,9,10,,0,10,10,,8,0
firebase-admin,4767229,5.81,10,,0,9,10,0,10,8,10,0,7,10,,0,10
pymc,417411,5.81,10,,0,9,10,0,9,10,10,3,10,9,,0,5
pymc3,244269,5.81,10,,0,9,10,0,9,10,10,3,10,9,,0,5
snowflake-connector-python-nightly,119960,5.81,10,2,0,10,10,0,10,10,,0,0,9,8,0,9
streamlit-webrtc,46663,5.81,10,3,0,0,10,0,10,10,10,1,10,0,0,10,8
siphashc,40363,5.81,10,,0,0,10,0,10,10,,10,10,10,,10,5
keras-cv,40033,5.81,10,,0,10,10,0,9,10,10,0,0,10,,9,3
zope-testrunner,37651,5.81,10,,0,3,10,0,9,10,,2,8,10,,9,10
technical,33921,5.81,10,,0,0,10,0,10,10,10,4,10,0,,9,10
pluggy,167620108,5.78,10,3,0,10,10,0,10,10,10,0,0,9,,0,9
humanize,14966804,5.78,10,,0,5,10,0,10,10,10,0,0,9,,8,9
lightgbm,8820713,5.78,10,8,0,10,10,0,10,10,,0,0,10,0,0,10
meson,5898216,5.78,10,,0,10,10,0,10,10,10,0,0,0,8,0,10
django-stubs-ext,2942559,5.78,10,0,0,9,10,0,10,10,10,0,0,0,,9,10
django-stubs,2896725,5.78,10,0,0,9,10,0,10,10,10,0,0,0,,9,10
codespell,1570821,5.78,10,,0,8,10,0,10,10,10,0,0,0,,10,10
esphome,57613,5.78,10,,0,8,10,0,9,10,10,0,7,10,,0,9
sentry-cli,45869,5.78,5,4,0,6,10,0,10,10,10,7,10,10,0,0,5
ansible-compat,2228730,5.76,10,,0,5,10,0,10,10,10,0,9,10,,0,10
pytest-aiohttp,1065268,5.76,10,3,0,3,10,0,10,9,10,0,9,10,0,0,10
acme,569178,5.76,10,,0,10,10,0,9,10,,0,0,10,8,0,10
certbot,364737,5.76,10,,0,10,10,0,9,10,,0,0,10,8,0,10
metaflow,232845,5.76,10,,0,6,10,0,10,10,10,2,10,10,,0,7
certbot-dns-route53,177175,5.76,10,,0,10,10,0,9,10,,0,0,10,8,0,10
certbot-dns-cloudflare,144213,5.76,10,,0,10,10,0,9,10,,0,0,10,8,0,10
certbot-nginx,67092,5.76,10,,0,10,10,0,9,10,,0,0,10,8,0,10
sphinx-argparse-cli,33391,5.76,10,1,0,10,10,0,10,10,10,0,0,10,,0,10
deltachat,29650,5.76,10,,0,6,10,0,9,10,10,0,9,0,0,9,7
pycparser,250698331,5.73,10,0,0,6,10,10,9,5,,0,0,10,,10,10
msal,85977863,5.73,10,,2,5,10,10,9,10,10,0,8,0,,0,10
pact-python,204942,5.73,10,4,0,0,10,0,10,10,10,10,10,0,0,0,10
pyrealsense2,148661,5.73,10,,2,9,10,0,10,10,,4,0,10,0,10,5
rich,140150206,5.70,10,,0,4,10,10,10,10,,2,9,10,,0,9
rq,1697551,5.70,10,0,0,4,10,0,9,10,10,0,10,10,,0,10
requests-unixsocket,1395222,5.70,10,3,0,4,10,0,10,10,10,0,0,0,10,0,10
artifacts-keyring,852595,5.70,10,6,0,10,10,0,10,2,,0,0,10,,9,10
open3d,638005,5.70,10,8,0,8,10,0,9,10,,0,2,10,0,10,0
pyparsing,124645247,5.68,10,,0,0,10,10,10,10,,0,0,10,0,10,10
google-api-python-client,96537918,5.68,10,,0,10,10,10,10,10,,0,0,10,,0,10
prometheus-client,44540497,5.68,10,0,0,8,10,0,10,8,,2,0,9,,10,10
