Package,Downloads,Overall,Binary-Artifacts,Branch-Protection,CII-Best-Practices,Code-Review,Dangerous-Workflow,Dependency-Update-Tool,Fuzzing,License,Maintained,Packaging,Pinned-Dependencies,SAST,Security-Policy,Signed-Releases,Token-Permissions,Vulnerabilities
scapy,1562040,6.88,10,8,0,9,10,0,10,10,10,,7,10,0,,10,10
tink,949178,6.88,9,0,0,10,10,10,10,10,10,,9,10,10,0,0,10
google-cloud-ndb,202558,6.88,10,8,0,10,10,10,0,10,7,,5,0,10,,10,10
dash,892097,6.85,10,8,0,10,10,10,,10,10,,10,0,0,,10,10
pylint,11371131,6.83,10,8,5,10,10,10,0,10,10,,2,10,10,,0,10
pymemcache,1030085,6.83,10,6,0,9,10,10,0,10,10,,9,10,10,0,0,10
google-resumable-media,45617951,6.80,10,8,0,10,10,10,10,10,10,,4,0,10,,0,10
google-cloud-pubsub,29456587,6.80,10,8,0,10,10,10,10,10,10,,4,0,10,,0,10
coverage,28447911,6.80,10,3,5,0,10,10,,10,10,,9,10,10,,10,10
google-cloud-secret-manager,14029332,6.80,10,8,0,10,10,10,10,10,10,,4,0,10,,0,10
google-cloud-resource-manager,1380482,6.80,10,8,0,10,10,10,10,10,10,,4,0,10,,0,10
google-cloud-tasks,792073,6.80,10,8,0,10,10,10,10,10,10,,4,0,10,,0,10
sqlalchemy-bigquery,646604,6.80,10,8,0,10,10,10,0,10,6,,5,0,10,0,10,10
google-cloud-error-reporting,470299,6.80,10,8,0,10,10,10,10,10,10,,4,0,10,,0,10
django-simple-history,434400,6.80,10,6,0,10,10,10,0,10,10,10,7,0,10,,0,10
pybigquery,280038,6.80,10,8,0,10,10,10,0,10,6,,5,0,10,0,10,10
google-cloud-iam,278803,6.80,10,8,0,10,10,10,10,10,10,,4,0,10,,0,10
ddtrace,3330064,6.75,10,10,0,10,10,10,0,10,10,10,0,10,0,,0,10
google-api-core,139262687,6.72,10,7,0,10,10,10,10,10,10,,4,0,10,,0,10
google-cloud-firestore,3661384,6.70,10,8,0,10,10,10,10,10,10,,2,0,10,,0,10
jsii,840103,6.70,10,8,0,10,10,10,0,10,10,,,0,10,8,0,10
fonttools,13782770,6.67,10,3,0,8,10,10,0,10,10,,7,10,0,,10,10
aws-lambda-builders,616624,6.62,10,10,0,10,10,0,0,10,10,,9,0,10,,9,10
h2o,510647,6.62,8,8,0,9,10,10,0,10,10,,0,0,10,,10,10
sphinx-notfound-page,136417,6.62,10,8,0,7,10,10,0,10,10,,10,,0,,10,10
bokeh,3870042,6.60,10,3,0,5,10,10,0,10,10,10,5,10,10,,0,10
skl2onnx,583192,6.60,10,8,0,10,10,0,0,10,10,,10,10,0,0,10,10
econml,156517,6.60,10,8,0,10,10,0,0,10,10,,10,0,10,,10,10
airflow-dbt,148137,6.60,10,8,0,10,10,10,0,10,0,,10,,10,,10,10
google-cloud-core,51159713,6.58,10,8,0,10,10,10,10,10,7,,4,0,10,,0,10
flask,47887104,6.58,10,3,0,4,10,10,10,10,10,,7,,10,6,0,10
python-benedict,798237,6.58,10,6,0,7,10,10,0,10,10,,7,10,10,,0,10
aiohttp-session,150627,6.58,10,3,0,10,10,10,0,10,10,,7,10,10,0,0,10
py-cord,88848,6.58,8,6,0,9,10,10,0,10,10,,7,10,10,0,0,10
aiohttp-jinja2,75869,6.58,10,3,0,10,10,10,0,10,10,,7,10,10,,0,10
requests,208875796,6.55,10,6,0,10,10,0,10,10,10,,7,10,10,0,0,10
matplotlib,26957480,6.55,10,6,0,10,10,10,0,10,10,,2,10,10,,0,10
kedro,414094,6.53,10,9,0,10,10,10,0,10,10,,2,0,0,,10,10
tf2onnx,208581,6.53,9,8,0,10,10,0,0,10,10,,10,10,0,,10,10
numpy,125927009,6.50,10,3,0,7,10,10,10,10,10,10,0,0,10,0,0,10
sentry-sdk,15507604,6.50,10,8,0,4,10,10,0,10,10,,7,10,10,0,0,10
smdebug,85209,6.50,10,0,0,10,10,10,0,10,10,,5,0,10,0,10,10
google-crc32c,29752983,6.47,10,8,0,9,10,10,10,10,8,,2,0,10,,0,10
cfn-lint,16666689,6.47,10,3,0,10,10,10,0,10,10,10,5,0,10,,0,10
tensorboard-plugin-profile,122583,6.47,10,3,0,10,10,10,0,10,10,,10,0,0,,10,10
aiohttp,44340232,6.45,10,3,0,3,10,10,10,10,10,,5,10,10,0,0,10
adal,23044057,6.45,10,7,0,9,10,10,10,10,0,,10,0,0,0,10,10
streamlit,750610,6.45,10,8,0,10,10,10,0,10,10,,2,0,0,,10,10
auth0-python,345674,6.45,10,8,0,10,10,10,0,10,10,,7,0,10,,0,10
libhoney,227936,6.45,10,8,0,10,10,10,0,10,10,,7,0,10,0,0,10
grpc-google-iam-v1,16014722,6.42,10,8,0,6,10,10,0,10,5,,5,0,10,,10,10
aws-cdk-aws-glue,6359381,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-logs-destinations,6300989,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
brotli,5482538,6.42,10,0,0,8,10,10,10,10,1,,10,0,10,0,10,10
py-spy,870929,6.42,10,3,0,8,10,10,0,10,10,10,7,0,10,0,0,10
aws-cdk-core,771784,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-s3,763395,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-lambda,752645,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-logs,737792,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-secretsmanager,675865,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-iam,539475,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-ec2,521003,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-events,517570,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-cx-api,515364,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-kms,512162,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-region-info,507081,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-cloud-assembly-schema,503109,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-cloudwatch,500849,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-s3-assets,489837,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-sqs,486741,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-ssm,478786,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-sns,478638,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-applicationautoscaling,477270,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-ecr,474452,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-ecr-assets,472619,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-efs,469300,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-codeguruprofiler,468293,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-autoscaling-common,466140,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-custom-resources,453379,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-assets,451614,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-signer,451267,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-cloudformation,445934,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-certificatemanager,445616,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-elasticloadbalancingv2,441095,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-route53,440604,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-codestarnotifications,432649,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-sam,430094,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-stepfunctions,430020,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-kinesis,427162,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-sns-subscriptions,425629,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-cognito,417676,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-autoscaling,414281,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-apigateway,410911,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
cyclonedx-python-lib,404654,6.42,10,3,0,8,10,10,0,10,10,10,7,0,10,0,0,10
aws-cdk-aws-elasticloadbalancing,404157,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-ecs,403943,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-events-targets,397698,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-cloudfront,394644,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-codebuild,391418,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-route53-targets,385896,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-servicediscovery,382989,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-autoscaling-hooktargets,382438,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-codecommit,376861,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-globalaccelerator,366550,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-acmpca,355931,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-codepipeline,355476,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-kinesisfirehose,351938,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-ecs-patterns,301205,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-lib,284641,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-dynamodb,158748,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-s3-notifications,134614,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-lambda-event-sources,117709,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-cloudwatch-actions,108883,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-batch,90865,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-rds,84951,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-stepfunctions-tasks,83380,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-lambda-python-alpha,79090,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-lambda-layer-awscli,78927,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-eks,67976,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-lambda-layer-kubectl,64045,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
aws-cdk-aws-codedeploy,60798,6.42,3,8,0,10,10,10,0,10,10,,5,,10,8,0,10
proto-plus,38696160,6.40,10,8,0,10,10,10,0,10,8,,9,0,10,,0,10
geoip2,4172959,6.40,10,6,0,10,10,10,0,10,10,,9,10,0,,0,10
flask-sqlalchemy,4295239,6.38,10,3,0,6,10,10,0,10,10,,7,0,10,8,0,10
aiomysql,133962,6.38,10,3,0,8,10,10,0,10,10,,7,9,10,0,0,10
zarr,124302,6.38,10,8,0,9,10,10,0,10,10,10,7,,0,,0,10
gcloud-aio-auth,61020,6.38,10,8,0,7,10,10,0,0,10,,10,0,0,,10,10
aiobotocore,57231767,6.35,10,3,0,7,10,10,0,10,10,,7,10,10,,0,10
async-timeout,47697834,6.35,10,3,0,10,10,10,0,10,7,,7,10,10,0,0,10
prettytable,5933010,6.35,10,3,0,7,10,10,0,10,10,10,7,0,10,,0,10
dbt-core,1579708,6.35,10,8,0,10,10,10,0,10,10,10,5,0,0,0,0,10
bidict,736477,6.35,10,3,5,0,10,10,0,10,10,10,5,10,10,,0,10
cloudformation-cli-typescript-plugin,708838,6.35,10,10,0,10,10,10,0,10,10,,2,0,10,0,0,10
dbt-postgres,694741,6.35,10,8,0,10,10,10,0,10,10,10,5,0,0,0,0,10
dvc,550336,6.35,10,3,0,7,10,10,0,10,10,10,7,10,0,0,0,10
dbt,450191,6.35,10,8,0,10,10,10,0,10,10,10,5,0,0,0,0,10
datamodel-code-generator,118804,6.35,10,0,0,10,10,10,0,10,10,10,7,10,0,,0,10
botbuilder-schema,81367,6.35,10,8,0,10,10,10,,10,10,,5,0,10,0,0,10
marshmallow,16355422,6.33,10,3,0,8,10,10,,10,10,,10,0,0,,10,10
marshmallow-sqlalchemy,4044063,6.33,10,3,0,8,10,10,0,10,10,,10,0,0,,10,10
semgrep,377036,6.33,10,1,0,10,10,10,0,10,10,10,5,0,10,0,0,10
aqtinstall,74615,6.33,10,0,0,3,10,10,0,10,10,10,7,10,10,0,0,10
lumigo-tracer,61795,6.33,10,8,0,3,10,10,0,10,10,,10,0,0,,10,10
jinja2,77969506,6.30,10,3,0,5,10,10,0,10,10,,7,0,10,8,0,10
werkzeug,50728430,6.30,10,3,0,5,10,10,0,10,10,,7,,10,8,0,10
google-cloud-bigquery-storage,20611006,6.30,10,8,0,10,10,10,0,10,10,,4,0,10,,0,10
google-cloud-dlp,17889748,6.30,10,8,0,10,10,10,0,10,10,,4,0,10,,0,10
pandas-gbq,15649388,6.30,10,8,0,10,10,10,0,10,10,,4,0,10,0,0,10
google-cloud-datastore,12291169,6.30,10,8,0,10,10,10,0,10,10,,4,0,10,,0,10
rich,11627462,6.30,10,6,0,10,10,10,0,10,10,,7,,10,,0,10
confluent-kafka,8666660,6.30,10,6,0,10,10,0,10,10,10,,7,0,0,,10,10
google-cloud-pubsublite,4643815,6.30,10,8,0,10,10,10,0,10,10,,4,0,10,,0,10
google-cloud-appengine-logging,3852989,6.30,10,8,0,10,10,10,0,10,10,,4,0,10,,0,10
google-cloud-spanner,3497654,6.30,10,8,0,10,10,10,0,10,10,,4,0,10,,0,10
google-cloud-language,3433315,6.30,10,8,0,10,10,10,0,10,10,,4,0,10,,0,10
google-cloud-vision,2516761,6.30,10,8,0,10,10,10,0,10,10,,4,0,10,,0,10
google-cloud-videointelligence,2191704,6.30,10,8,0,10,10,10,0,10,10,,4,0,10,,0,10
google-cloud-monitoring,2123282,6.30,10,8,0,10,10,10,,10,10,,4,0,10,,0,10
google-cloud-recommendations-ai,1233694,6.30,10,8,0,10,10,10,0,10,10,,4,0,10,,0,10
google-cloud-kms,1194075,6.30,10,8,0,10,10,10,0,10,10,,4,0,10,,0,10
google-cloud-dataproc,1146079,6.30,10,8,0,10,10,10,0,10,10,,4,0,10,,0,10
analytics-python,1106790,6.30,10,6,0,8,10,10,0,10,10,,5,0,0,,10,10
google-cloud-trace,1090401,6.30,10,8,0,10,10,10,0,10,10,,4,0,10,,0,10
google-cloud-translate,1026905,6.30,10,8,0,10,10,10,0,10,10,,4,0,10,,0,10
google-cloud-datacatalog,882235,6.30,10,8,0,10,10,10,0,10,10,,4,0,10,,0,10
google-cloud-container,648292,6.30,10,8,0,10,10,10,0,10,10,,4,0,10,,0,10
neptune-client,599930,6.30,10,6,0,10,10,10,,10,10,10,7,,0,,0,10
google-cloud-bigquery-datatransfer,582149,6.30,10,8,0,10,10,10,0,10,10,,4,0,10,,0,10
google-cloud-dataflow-client,580046,6.30,10,8,0,10,10,10,0,10,10,,4,0,10,,0,10
google-cloud-speech,530679,6.30,10,8,0,10,10,10,0,10,10,,4,0,10,,0,10
google-cloud-workflows,525326,6.30,10,8,0,10,10,10,0,10,10,,4,0,10,,0,10
google-cloud-redis,455275,6.30,10,8,0,10,10,10,0,10,10,,4,0,10,,0,10
google-cloud-memcache,415344,6.30,10,8,0,10,10,10,0,10,10,,4,0,10,,0,10
google-cloud-texttospeech,415295,6.30,10,8,0,10,10,10,0,10,10,,4,0,10,,0,10
google-cloud-os-login,415052,6.30,10,8,0,10,10,10,0,10,10,,4,0,10,,0,10
google-cloud-build,388643,6.30,10,8,0,10,10,10,0,10,10,,4,0,10,,0,10
google-cloud-dns,262780,6.30,10,8,0,10,10,10,0,10,10,,4,0,10,,0,10
google-cloud-orchestration-airflow,260513,6.30,10,8,0,10,10,10,0,10,10,,4,0,10,,0,10
google-cloud-billing,248244,6.30,10,8,0,10,10,10,0,10,10,,4,0,10,,0,10
google-cloud-dataproc-metastore,222746,6.30,10,8,0,10,10,10,0,10,10,,4,0,10,,0,10
segment-analytics-python,208080,6.30,10,6,0,8,10,10,0,10,10,,5,0,0,,10,10
google-cloud-dataplex,207485,6.30,10,8,0,10,10,10,0,10,10,,4,0,10,,0,10
google-cloud-retail,155123,6.30,10,8,0,10,10,10,0,10,10,,4,0,10,,0,10
google-analytics-data,152755,6.30,10,8,0,10,10,10,0,10,10,,4,0,10,,0,10
google-cloud-scheduler,137415,6.30,10,8,0,10,10,10,0,10,10,,4,0,10,,0,10
google-cloud-runtimeconfig,101572,6.30,10,8,0,10,10,10,0,10,10,,4,0,10,,0,10
google-cloud-compute,99154,6.30,10,8,0,10,10,10,0,10,10,,4,0,10,,0,10
awswrangler,12465018,6.28,10,1,0,7,10,10,0,10,10,,5,0,10,0,9,10
jira,3723895,6.28,10,8,0,9,10,10,,10,10,10,5,0,0,0,0,10
onnx,1608649,6.28,10,8,5,10,10,0,0,10,10,,7,9,10,0,0,10
onnxconverter-common,605390,6.28,10,0,0,10,10,0,0,10,10,,9,8,10,0,9,10
petl,267200,6.28,10,8,0,7,10,10,0,10,4,10,7,10,0,,0,10
aiorwlock,159297,6.28,10,0,0,10,10,10,0,10,9,,7,10,10,,0,10
allennlp,70037,6.28,10,8,0,9,10,10,0,10,10,10,5,,0,,0,10
cmd2,1937702,6.25,10,8,0,6,10,10,0,10,10,,9,10,0,,0,10
idna-ssl,2822498,6.22,10,3,0,10,10,10,0,10,0,,10,,10,,10,10
scmrepo,291134,6.22,10,6,0,9,10,10,0,10,10,10,7,0,0,,0,10
gradio,184320,6.22,10,3,0,10,10,10,0,10,10,10,0,0,10,,0,10
charset-normalizer,160075892,6.20,10,1,0,7,10,10,10,10,10,,7,10,0,0,0,10
dnspython,15137393,6.20,10,3,0,5,10,10,0,10,10,,7,10,10,,0,10
astroid,12487489,6.20,10,3,0,5,10,10,0,10,10,,9,8,10,,0,10
ray,1777729,6.20,8,1,0,10,10,10,0,10,10,,2,0,10,,9,10
google-cloud-automl,488073,6.20,10,8,0,10,10,10,0,10,10,,2,0,10,,0,10
google-cloud-recaptcha-enterprise,334798,6.20,10,8,0,10,10,10,0,10,10,,2,0,10,,0,10
django-oauth-toolkit,309157,6.20,10,8,0,10,10,0,0,10,10,10,7,0,10,,0,10
django-colorfield,140840,6.20,10,6,0,2,10,10,0,10,10,,7,10,10,,0,10
awscrt,82968,6.20,10,8,0,10,10,0,0,10,10,,7,10,10,,0,10
cloudformation-cli-java-plugin,711586,6.17,10,9,0,10,10,10,0,10,0,10,5,0,10,0,0,10
django-webpack-loader,270605,6.17,10,6,0,7,10,10,0,10,6,,10,0,0,,10,10
glean-parser,87683,6.17,10,3,0,6,10,10,0,10,10,,10,0,0,,10,10
pyjwt,95464903,6.15,10,6,0,8,10,10,10,10,10,,7,0,0,,0,10
libcst,18367076,6.15,10,3,0,9,10,10,0,10,10,10,,0,10,,0,10
tensorboard,14508574,6.15,10,6,0,10,10,10,0,10,10,,4,0,10,,0,10
