Package,Downloads,Overall,Binary-Artifacts,Branch-Protection,CII-Best-Practices,Code-Review,Dangerous-Workflow,Fuzzing,License,Maintained,Packaging,Pinned-Dependencies,SAST,Security-Policy,Signed-Releases,Token-Permissions
urllib3,1216636342,8.59,10,8,5,9,10,10,10,10,10,8,10,10,0,10
openexr,457062,8.38,10,,5,6,10,10,10,10,10,9,10,10,8,10
tuf,250592,8.35,10,8,10,10,10,0,10,10,10,4,10,10,4,10
awslabs-aws-documentation-mcp-server,643736,8.32,10,10,5,10,10,0,10,10,10,10,9,10,,10
awslabs-aws-api-mcp-server,507848,8.32,10,10,5,10,10,0,10,10,10,10,9,10,,10
awslabs-s3-tables-mcp-server,233737,8.32,10,10,5,10,10,0,10,10,10,10,9,10,,10
awslabs-dynamodb-mcp-server,231369,8.32,10,10,5,10,10,0,10,10,10,10,9,10,,10
awslabs-billing-cost-management-mcp-server,169137,8.32,10,10,5,10,10,0,10,10,10,10,9,10,,10
awslabs-aws-pricing-mcp-server,151857,8.32,10,10,5,10,10,0,10,10,10,10,9,10,,10
awslabs-aws-diagram-mcp-server,146188,8.32,10,10,5,10,10,0,10,10,10,10,9,10,,10
awslabs-aws-dataprocessing-mcp-server,143534,8.32,10,10,5,10,10,0,10,10,10,10,9,10,,10
awslabs-aws-healthomics-mcp-server,137576,8.32,10,10,5,10,10,0,10,10,10,10,9,10,,10
awslabs-redshift-mcp-server,135598,8.32,10,10,5,10,10,0,10,10,10,10,9,10,,10
awslabs-cloudwatch-appsignals-mcp-server,125909,8.32,10,10,5,10,10,0,10,10,10,10,9,10,,10
awslabs-eks-mcp-server,113719,8.32,10,10,5,10,10,0,10,10,10,10,9,10,,10
awslabs-cloudwatch-mcp-server,109806,8.32,10,10,5,10,10,0,10,10,10,10,9,10,,10
awslabs-cost-explorer-mcp-server,107922,8.32,10,10,5,10,10,0,10,10,10,10,9,10,,10
awslabs-iam-mcp-server,77294,8.32,10,10,5,10,10,0,10,10,10,10,9,10,,10
awslabs-aurora-dsql-mcp-server,71856,8.32,10,10,5,10,10,0,10,10,10,10,9,10,,10
awslabs-mysql-mcp-server,71026,8.32,10,10,5,10,10,0,10,10,10,10,9,10,,10
awslabs-cdk-mcp-server,62279,8.32,10,10,5,10,10,0,10,10,10,10,9,10,,10
awslabs-cloudtrail-mcp-server,61290,8.32,10,10,5,10,10,0,10,10,10,10,9,10,,10
awslabs-bedrock-kb-retrieval-mcp-server,59410,8.32,10,10,5,10,10,0,10,10,10,10,9,10,,10
awslabs-ecs-mcp-server,51449,8.32,10,10,5,10,10,0,10,10,10,10,9,10,,10
awslabs-well-architected-security-mcp-server,51232,8.32,10,10,5,10,10,0,10,10,10,10,9,10,,10
pylint,47857427,8.18,10,8,5,10,10,0,10,10,10,0,10,9,8,9
gdal,344067,7.97,10,,5,3,10,10,9,10,10,8,10,9,8,10
astroid,43947099,7.76,10,8,0,10,10,10,10,10,10,0,9,9,8,0
matplotlib,145587567,7.74,10,8,0,10,10,10,9,10,,6,9,10,,10
astropy,3358962,7.71,10,8,0,10,10,0,10,10,10,7,7,10,,10
sigstore-protobuf-specs,59337,7.71,10,,0,10,10,0,10,10,10,8,9,10,6,10
crytic-compile,159893,7.56,10,4,0,5,10,0,10,10,10,4,9,10,8,10
requests,1069042689,7.50,10,,0,7,10,10,10,10,10,7,10,10,0,10
oauthlib,259790902,7.50,10,6,0,8,10,10,10,10,10,0,8,10,,9
cheroot,1875785,7.50,10,8,2,10,10,0,10,10,10,1,10,10,9,0
tbb,1346584,7.50,10,3,2,10,10,10,10,10,,8,9,10,0,10
nncf,342889,7.50,10,5,0,10,10,10,10,10,,5,10,10,,10
xclim,82093,7.50,10,5,5,5,10,0,10,10,10,10,10,10,,10
tbb-devel,55837,7.50,10,3,2,10,10,10,10,10,,8,9,10,0,10
sentencepiece,27965186,7.47,10,0,0,10,10,10,10,10,,4,6,10,8,10
umf,338371,7.47,10,5,0,8,10,10,9,10,,8,10,10,,10
presidio-analyzer,3679376,7.41,10,8,0,7,10,0,10,10,10,5,10,10,,9
presidio-anonymizer,2530468,7.41,10,8,0,7,10,0,10,10,10,5,10,10,,9
ops,278164,7.41,10,4,2,10,10,0,10,10,10,4,10,10,,10
ops-scenario,76371,7.41,10,4,2,10,10,0,10,10,10,4,10,10,,10
presidio-image-redactor,69243,7.41,10,8,0,7,10,0,10,10,10,5,10,10,,9
homeassistant,701846,7.38,10,5,0,10,10,0,10,10,10,7,7,9,,10
clang-format,2739565,7.35,0,3,5,7,10,10,9,10,10,5,7,9,8,10
clang-tidy,225745,7.35,0,3,5,7,10,10,9,10,10,5,7,9,8,10
attrs,495762173,7.29,10,,5,2,10,10,10,10,10,10,10,10,,9
langsmith,62996297,7.29,10,8,0,9,10,0,10,10,10,0,10,10,,9
packaging,1293053828,7.24,4,,0,10,10,10,9,10,10,10,10,9,,9
aiobotocore,896688206,7.24,10,8,0,2,10,0,10,10,10,8,10,10,,10
niquests,1768524,7.21,10,,5,0,10,0,10,10,10,5,10,10,10,10
west,1218525,7.18,10,6,0,10,10,0,10,10,10,8,10,0,0,10
multidict,326386553,7.15,10,3,0,7,10,10,9,10,10,0,10,10,8,0
crowdstrike-falconpy,1650831,7.15,10,5,0,10,10,0,10,10,10,2,7,10,,10
twine,22107746,7.12,8,,0,10,10,0,10,10,10,4,10,0,10,10
clvm-rs,425494,7.12,10,8,0,10,10,10,10,10,10,0,10,9,,0
flask,179837001,7.09,10,3,0,0,10,10,10,10,10,8,0,9,6,10
pymongocrypt,1119042,7.09,10,5,0,10,10,10,10,10,10,1,10,0,8,0
pytest-asyncio,117135896,7.06,10,,0,10,10,0,10,10,10,5,10,10,0,10
cryptography,761066003,7.00,10,,0,10,10,10,9,10,10,6,0,10,,9
lakefs-sdk,2215273,7.00,8,8,0,10,10,10,10,10,10,0,10,10,0,0
lakefs,1952786,7.00,8,8,0,10,10,10,10,10,10,0,10,10,0,0
cirq-core,267252,7.00,10,,2,10,10,10,10,10,,3,10,10,0,10
lakefs-client,263571,7.00,8,8,0,10,10,10,10,10,10,0,10,10,0,0
cirq,119773,7.00,10,,2,10,10,10,10,10,,3,10,10,0,10
cirq-google,119602,7.00,10,,2,10,10,10,10,10,,3,10,10,0,10
cirq-ionq,106082,7.00,10,,2,10,10,10,10,10,,3,10,10,0,10
cirq-pasqal,105704,7.00,10,,2,10,10,10,10,10,,3,10,10,0,10
cirq-aqt,105412,7.00,10,,2,10,10,10,10,10,,3,10,10,0,10
cirq-web,100914,7.00,10,,2,10,10,10,10,10,,3,10,10,0,10
typing-extensions,1068493000,6.97,10,,0,10,10,10,9,10,10,4,0,10,,10
numpy,672445442,6.97,10,3,0,9,10,10,9,10,,3,9,9,0,10
jsonschema,324892787,6.94,10,,0,1,10,10,10,10,10,8,10,10,0,9
pyhanko,4574933,6.94,10,3,0,0,10,0,10,10,10,0,10,10,10,9
pyhanko-certvalidator,3388657,6.94,10,3,0,0,10,0,10,10,10,0,10,10,10,9
trufflehog,156356,6.94,9,5,0,10,10,0,10,10,10,0,10,10,8,0
git-cliff,94778,6.91,10,0,0,7,10,0,10,10,10,10,10,10,8,0
msticpy,51963,6.91,10,8,0,5,10,0,9,10,10,0,10,10,,9
urllib3-future,1825567,6.88,10,,0,0,10,0,10,10,10,2,10,10,10,10
solc-select,230773,6.88,10,,0,0,10,0,10,10,10,5,10,10,8,10
certbot-dns-cloudflare,7788238,6.85,10,,0,10,10,0,9,10,,2,8,10,8,10
acme,7724494,6.85,10,,0,10,10,0,9,10,,2,8,10,8,10
bullmq,1495405,6.85,10,8,0,10,10,0,10,10,10,4,10,0,,7
certbot,759357,6.85,10,,0,10,10,0,9,10,,2,8,10,8,10
certbot-dns-route53,242330,6.85,10,,0,10,10,0,9,10,,2,8,10,8,10
certbot-nginx,77918,6.85,10,,0,10,10,0,9,10,,2,8,10,8,10
home-assistant-frontend,62911,6.85,10,8,0,10,10,0,9,10,10,6,10,9,0,0
pydata-sphinx-theme,2721337,6.82,10,4,0,9,10,0,10,10,10,9,9,0,,9
stripe,19822558,6.79,10,8,0,9,10,0,10,10,,0,10,10,,10
pyseto,174264,6.79,10,6,0,0,10,0,10,10,10,8,10,10,,9
yt-dlp,10206497,6.76,10,,0,4,10,0,10,10,10,7,10,0,8,10
adyen,1222386,6.76,10,,0,10,10,0,10,10,10,3,10,10,,8
nautobot,195363,6.76,10,8,0,10,10,0,10,10,10,3,10,10,0,0
cattrs,62909673,6.74,10,0,0,3,10,0,10,10,10,10,10,10,,10
newrelic,3153225,6.74,10,5,0,10,10,0,10,10,10,7,10,10,,0
pillow,284122904,6.71,10,0,5,8,10,10,9,10,10,0,0,10,,10
kfp,12438122,6.71,10,3,5,10,10,10,10,10,10,0,7,10,,0
jsii,6216435,6.71,10,8,0,10,10,0,10,10,,0,10,10,8,0
kfp-pipeline-spec,4280590,6.71,10,3,5,10,10,10,10,10,10,0,7,10,,0
kfp-server-api,3134345,6.71,10,3,5,10,10,10,10,10,10,0,7,10,,0
google-cloud-pipeline-components,1178489,6.71,10,3,5,10,10,10,10,10,10,0,7,10,,0
pyvista,1006192,6.71,10,8,0,10,10,0,10,10,10,4,8,10,,0
kfp-kubernetes,117120,6.71,10,3,5,10,10,10,10,10,10,0,7,10,,0
ert,54100,6.71,10,8,0,10,10,0,10,10,10,9,3,10,,0
pem,1633346,6.68,10,,5,0,10,10,10,5,10,10,10,10,,9
cloudsmith-cli,160651,6.65,10,5,0,10,10,0,10,10,10,3,9,0,0,9
keras,15549255,6.59,10,,0,9,10,10,10,10,10,0,0,10,,9
aiolimiter,9011614,6.59,10,8,0,0,10,0,10,10,10,10,10,0,0,10
pipdeptree,7288255,6.59,10,3,0,3,10,0,10,10,10,10,3,10,,10
keras-hub,283369,6.59,10,,0,9,10,10,10,10,10,0,0,10,,9
keras-nightly,264826,6.59,10,,0,9,10,10,10,10,10,0,0,10,,9
keras-nlp,62214,6.59,10,,0,9,10,10,10,10,10,0,0,10,,9
babel,102787233,6.56,10,,0,1,10,10,10,10,10,3,7,10,0,10
pymongo,77515971,6.56,10,5,0,10,10,0,10,10,10,2,10,0,8,0
streamlit,28962599,6.53,10,8,0,10,10,0,10,10,10,0,9,10,,0
ecs-logging,2474427,6.53,10,5,0,10,10,0,10,10,10,0,0,10,,9
fickling,765803,6.53,10,,0,2,10,0,10,10,10,8,10,10,,10
schemachange,388470,6.53,10,,0,10,10,0,10,10,10,1,5,10,,10
pysolr,310194,6.53,10,6,0,10,10,0,10,10,10,0,10,0,,8
streamlit-pdf,89672,6.53,10,8,0,10,10,0,10,10,10,0,9,10,,0
streamlit-nightly,82543,6.53,10,8,0,10,10,0,10,10,10,0,9,10,,0
idna,1040689373,6.50,10,,0,3,10,10,10,0,10,8,7,10,4,10
filelock,412892154,6.50,10,3,0,0,10,0,10,10,10,10,6,10,,10
pyarrow,275444140,6.50,10,,0,9,10,10,10,10,10,0,0,10,8,0
opentelemetry-proto,237301325,6.50,10,4,5,10,10,0,10,10,,0,7,10,,10
opentelemetry-semantic-conventions,230284804,6.50,10,4,5,10,10,0,10,10,,0,7,10,,10
opentelemetry-sdk,220071714,6.50,10,4,5,10,10,0,10,10,,0,7,10,,10
opentelemetry-api,211990193,6.50,10,4,5,10,10,0,10,10,,0,7,10,,10
opentelemetry-exporter-otlp-proto-grpc,200870366,6.50,10,4,5,10,10,0,10,10,,0,7,10,,10
opentelemetry-exporter-otlp-proto-http,180711310,6.50,10,4,5,10,10,0,10,10,,0,7,10,,10
opentelemetry-exporter-otlp-proto-common,161486684,6.50,10,4,5,10,10,0,10,10,,0,7,10,,10
gitpython,145057865,6.50,10,3,0,5,10,10,10,10,,0,10,10,,9
opentelemetry-exporter-otlp,143735162,6.50,10,4,5,10,10,0,10,10,,0,7,10,,10
opentelemetry-exporter-prometheus,79312862,6.50,10,4,5,10,10,0,10,10,,0,7,10,,10
google-re2,7873170,6.50,10,3,0,5,10,10,10,2,10,0,0,10,8,9
motor,7810554,6.50,10,8,0,10,10,0,10,7,10,1,10,0,8,0
opentelemetry-exporter-zipkin-json,2733972,6.50,10,4,5,10,10,0,10,10,,0,7,10,,10
opentelemetry-propagator-b3,2528440,6.50,10,4,5,10,10,0,10,10,,0,7,10,,10
opentelemetry-propagator-jaeger,1417687,6.50,10,4,5,10,10,0,10,10,,0,7,10,,10
opentelemetry-test-utils,1184318,6.50,10,4,5,10,10,0,10,10,,0,7,10,,10
opentelemetry-exporter-jaeger-thrift,925184,6.50,10,4,5,10,10,0,10,10,,0,7,10,,10
opentelemetry-exporter-jaeger,561034,6.50,10,4,5,10,10,0,10,10,,0,7,10,,10
opentelemetry-exporter-jaeger-proto-grpc,559543,6.50,10,4,5,10,10,0,10,10,,0,7,10,,10
opentelemetry-exporter-zipkin-proto-http,207503,6.50,10,4,5,10,10,0,10,10,,0,7,10,,10
opentelemetry-exporter-zipkin,203276,6.50,10,4,5,10,10,0,10,10,,0,7,10,,10
click,546809808,6.47,10,3,0,5,10,10,10,10,10,8,0,9,4,0
pyjwt,376166824,6.47,10,,0,4,10,10,10,10,10,0,4,10,,10
pycep-parser,2400121,6.47,10,,0,0,10,0,10,10,10,10,10,10,,10
structlog,54811372,6.44,10,,5,0,10,0,9,10,10,9,10,10,,9
galaxy-importer,48733,6.44,10,8,0,9,10,0,10,10,10,0,9,10,,0
debugpy,74926697,6.41,7,8,0,10,10,0,9,10,,0,10,10,,8
ujson,27197096,6.41,10,,0,9,10,10,9,10,10,0,0,9,,8
geoip2,14314240,6.41,10,6,0,,10,0,10,10,10,10,10,0,,10
launchdarkly-server-sdk,7159800,6.41,10,1,0,10,10,0,9,10,10,4,0,9,10,0
ordered-enum,93475,6.41,10,0,0,,10,0,10,8,10,10,10,0,8,10
nautilus-trader,63851,6.41,10,3,0,1,10,0,10,10,10,9,7,10,0,8
icalendar,7514601,6.38,10,8,0,8,10,10,9,10,,0,10,10,,0
stream-zip,432718,6.38,10,5,0,10,10,0,10,10,10,1,10,10,0,0
prometheus-async,343691,6.38,10,,0,0,10,0,10,10,10,10,10,10,,9
botocore,1062035920,6.35,10,,0,0,10,10,10,10,,8,10,10,,10
opentelemetry-instrumentation,124115760,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-util-http,90333339,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-requests,87858116,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-fastapi,41153353,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-asgi,38538188,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-threading,26224239,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-urllib3,24434059,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-wsgi,23899327,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-dbapi,22935288,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-urllib,22732387,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-django,22539628,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-flask,21954194,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-psycopg2,21710593,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-httpx,21356444,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-logging,16806216,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-distro,15666132,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-sqlalchemy,11865586,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-redis,10694202,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-aiohttp-client,9343712,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-resource-detector-azure,8902373,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-grpc,8192616,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-botocore,6341793,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-propagator-aws-xray,6074400,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-system-metrics,5052775,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-celery,4284481,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-boto3sqs,3529430,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-asyncpg,3329449,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-sqlite3,3278446,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-sdk-extension-aws,3211511,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-asyncio,2958190,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-jinja2,2905672,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-starlette,2694600,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
cucumber-tag-expressions,2638264,6.35,10,,0,0,10,0,10,10,10,8,10,10,,10
opentelemetry-instrumentation-pymongo,2590212,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-aws-lambda,2371116,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-kafka-python,2253927,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-mysqlclient,2125663,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-tortoiseorm,1943894,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-pika,1913322,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-tornado,1909861,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-psycopg,1859478,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-aiokafka,1706720,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-pymysql,1590522,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-elasticsearch,1589048,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-confluent-kafka,1567539,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-falcon,1533630,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-processor-baggage,1496427,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-boto,1482167,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-pyramid,1455070,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-aio-pika,1380777,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-mysql,1346996,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-pymemcache,1235926,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-aiopg,1206448,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-cassandra,1186754,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-remoulade,1177760,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-propagator-ot-trace,1152030,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-click,900172,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-aiohttp-server,848352,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-exporter-prometheus-remote-write,760080,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-openai-v2,619367,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-util-genai,497531,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-google-genai,371712,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-sklearn,192453,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-pymssql,172002,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-instrumentation-asyncclick,141847,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
opentelemetry-contrib-instrumentations,120436,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
grafana-foundation-sdk,116660,6.35,4,8,0,8,10,0,10,10,10,8,10,10,,0
opentelemetry-resource-detector-containerid,94705,6.35,10,4,0,10,10,0,10,10,,0,7,10,,10
async-lru,43722526,6.32,10,,0,7,10,0,10,10,10,0,10,10,8,0
pytest-env,15943891,6.32,10,3,0,0,10,0,10,10,10,10,3,10,,10
sphinx-autodoc-typehints,5927790,6.32,10,3,0,0,10,0,10,10,10,10,3,10,,10
molecule,1152046,6.32,10,8,0,7,10,0,10,10,10,0,10,10,,0
stream-unzip,576492,6.32,10,5,0,10,10,0,10,10,10,0,10,10,,0
pytest-print,117278,6.32,10,3,0,0,10,0,10,10,10,10,3,10,,10
tox-gh,89647,6.32,10,3,0,0,10,0,10,10,10,10,3,10,,10
devpi-process,48658,6.32,10,3,0,0,10,0,10,10,10,10,3,10,,10
sphinx-argparse-cli,47852,6.32,10,3,0,0,10,0,10,10,10,10,3,10,,10
pip,626136875,6.29,0,3,2,9,10,10,10,10,10,4,0,9,,10
yarl,314911256,6.29,10,3,0,1,10,10,10,6,10,0,10,10,8,0
slither-analyzer,129262,6.29,10,,0,8,10,0,10,10,10,6,2,10,8,0
cachecontrol,80356844,6.26,10,0,0,2,10,0,9,10,10,10,10,4,,10
cuda-pathfinder,22741270,6.26,10,4,0,10,10,0,9,10,10,4,7,10,0,0
pulumi,4687572,6.26,9,,0,10,10,10,10,10,,6,0,10,8,0
ibmcloudant,3750815,6.26,10,,0,7,10,0,10,10,,6,10,10,,10
cuda-python,3353858,6.26,10,4,0,10,10,0,9,10,10,4,7,10,0,0
statsforecast,2625557,6.26,10,,0,10,10,0,10,10,10,5,8,0,,9
pymc,769443,6.26,10,,0,6,10,0,9,10,10,8,10,0,,10
pymc3,315165,6.26,10,,0,6,10,0,9,10,10,8,10,0,,10
github3-py,3842788,6.24,10,,2,10,10,0,10,10,,6,10,4,,10
qh3,1989264,6.24,10,,0,0,10,0,10,10,10,1,0,10,10,10
newrelic-telemetry-sdk,1418063,6.24,10,5,0,9,10,0,10,2,10,4,6,10,,8
bottleneck,8250986,6.21,10,,0,9,10,10,10,10,10,2,0,0,,10
sqlalchemy-hana,765436,6.21,10,8,0,10,0,0,10,10,10,0,10,10,0,9
chiavdf,326064,6.21,10,6,0,9,10,0,10,10,10,0,9,9,0,0
ansible-navigator,115214,6.21,10,8,0,7,10,0,10,10,10,0,8,10,,0
pynacl,179832235,6.18,10,,0,10,10,10,10,10,10,0,0,0,,10
dulwich,71599175,6.18,10,3,2,0,10,10,9,10,10,0,0,10,,10
dateparser,30417899,6.18,10,0,0,8,10,10,10,10,10,0,8,10,,0
securesystemslib,303702,6.18,10,8,0,,10,0,10,10,10,3,0,10,0,10
pyfunceble-dev,138506,6.18,10,6,0,0,10,0,10,8,10,0,10,0,8,8
zenml,71136,6.18,10,3,0,9,10,0,10,10,10,5,7,10,,0
twisted,9606792,6.15,10,,0,10,10,0,9,10,10,0,0,10,,10
jsonnet,1398897,6.15,10,1,0,1,10,10,10,10,10,3,0,10,0,9
cibuildwheel,888487,6.15,10,3,0,7,10,0,10,10,10,8,3,0,,9
red-discordbot,433896,6.15,10,4,0,9,10,0,10,10,10,0,10,10,0,0
service-identity,9765959,6.12,10,,5,0,10,0,10,6,10,10,9,10,,9
pytest,471234814,6.09,10,4,0,10,10,0,10,10,10,4,0,0,0,9
pyasn1,360416630,6.09,10,8,0,5,10,0,10,6,10,0,0,10,,10
aiohttp,335099063,6.09,10,,0,5,10,10,9,10,10,0,10,10,1,0
argon2-cffi,48775728,6.09,10,,5,0,10,0,10,5,10,10,10,10,,9
posthog,21697303,6.09,10,4,0,6,10,0,9,10,10,4,10,10,,0
ua-parser,20474613,6.09,10,4,0,1,10,0,10,10,10,8,8,0,,10
ua-parser-builtins,16402834,6.09,10,4,0,1,10,0,10,10,10,8,8,0,,10
prefect,9150666,6.09,10,5,0,10,10,0,10,10,10,0,7,9,,0
ansible-lint,6403492,6.09,10,5,5,7,10,0,10,10,10,0,8,10,,0
prefect-aws,4972039,6.09,10,5,0,10,10,0,10,10,10,0,7,9,,0
prefect-docker,2398011,6.09,10,5,0,10,10,0,10,10,10,0,7,9,,0
adbc-driver-manager,2327973,6.09,10,,0,9,10,0,10,10,10,3,0,10,8,0
adbc-driver-postgresql,1897377,6.09,10,,0,9,10,0,10,10,10,3,0,10,8,0
adbc-driver-sqlite,1583921,6.09,10,,0,9,10,0,10,10,10,3,0,10,8,0
prefect-dbt,1235575,6.09,10,5,0,10,10,0,10,10,10,0,7,9,,0
prefect-azure,1231090,6.09,10,5,0,10,10,0,10,10,10,0,7,9,,0
prefect-gcp,1113055,6.09,10,5,0,10,10,0,10,10,10,0,7,9,,0
prefect-sqlalchemy,913127,6.09,10,5,0,10,10,0,10,10,10,0,7,9,,0
posthoganalytics,654718,6.09,10,4,0,6,10,0,9,10,10,4,10,10,,0
prefect-shell,625209,6.09,10,5,0,10,10,0,10,10,10,0,7,9,,0
prefect-github,572741,6.09,10,5,0,10,10,0,10,10,10,0,7,9,,0
prefect-kubernetes,410138,6.09,10,5,0,10,10,0,10,10,10,0,7,9,,0
prefect-snowflake,318428,6.09,10,5,0,10,10,0,10,10,10,0,7,9,,0
voxel51-eta,266966,6.09,10,6,0,10,10,0,10,10,10,1,0,0,,9
prefect-slack,252773,6.09,10,5,0,10,10,0,10,10,10,0,7,9,,0
prefect-email,223671,6.09,10,5,0,10,10,0,10,10,10,0,7,9,,0
prefect-ray,219517,6.09,10,5,0,10,10,0,10,10,10,0,7,9,,0
neuralforecast,185127,6.09,10,,0,10,10,0,10,10,10,4,9,0,,7
prefect-gitlab,173972,6.09,10,5,0,10,10,0,10,10,10,0,7,9,,0
prefect-client,163107,6.09,10,5,0,10,10,0,10,10,10,0,7,9,,0
prefect-dask,146522,6.09,10,5,0,10,10,0,10,10,10,0,7,9,,0
adbc-driver-flightsql,144095,6.09,10,,0,9,10,0,10,10,10,3,0,10,8,0
nidaqmx,135597,6.09,10,4,0,10,10,0,9,10,10,8,0,10,,0
adbc-driver-snowflake,65697,6.09,10,,0,9,10,0,10,10,10,3,0,10,8,0
immutabledict,14832043,6.06,10,,0,4,10,0,10,10,10,0,10,10,,8
neo4j,7563140,6.06,10,5,0,10,10,0,9,10,,1,0,10,,10
auth0-python,3587132,6.06,10,5,0,10,10,0,10,7,10,0,10,10,,0
django-axes,1632671,6.06,10,0,0,3,10,0,10,10,10,0,10,10,,9
neo4j-driver,134498,6.06,10,5,0,10,10,0,9,10,,1,0,10,,10
pybamm,54862,6.06,10,,0,10,10,0,10,10,10,8,0,0,,10
joblib,150883487,6.03,10,,0,6,10,10,10,7,10,0,1,10,8,0
cloud-sql-python-connector,7426484,6.03,10,,5,10,10,0,10,7,,3,8,10,,9
boxsdk,3212816,6.03,10,5,0,10,10,0,10,10,,0,10,0,0,10
