Package,Downloads,Overall,Binary-Artifacts,Branch-Protection,CII-Best-Practices,Code-Review,Dangerous-Workflow,Dependency-Update-Tool,Fuzzing,License,Maintained,Packaging,Pinned-Dependencies,SAST,Security-Policy,Signed-Releases,Token-Permissions,Vulnerabilities
azure-mgmt-advisor,3194952,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-batchai,3184254,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-consumption,3173506,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-policyinsights,3172189,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-relay,3166514,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-iotcentral,3163723,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-datamigration,3135191,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-maps,3133612,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-reservations,2861907,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-eventgrid,2750385,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-storage-file-share,2653969,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-appconfiguration,2624020,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-sqlvirtualmachine,2010598,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-privatedns,1949518,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-hdinsight,1947237,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-security,1945247,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-netapp,1928336,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-storage,1918100,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-apimanagement,1914594,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-synapse-spark,1906552,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-synapse,1906518,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-synapse-artifacts,1902594,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-appconfiguration,1901177,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-redhatopenshift,1888076,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-managedservices,1887260,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-botservice,1885461,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-kusto,1878712,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-imagebuilder,1876574,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-keyvault-administration,1841790,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-synapse-accesscontrol,1839839,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-servicelinker,1832656,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-deploymentmanager,1831620,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-extendedlocation,1830042,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-databoxedge,1821324,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-servicefabricmanagedclusters,1808140,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-synapse-managedprivateendpoints,1801344,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure,1757457,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-subscription,1684649,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt,1428141,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-servicefabric,1396291,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-logic,1394516,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-servicemanagement-legacy,1392053,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-notificationhubs,1385212,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-scheduler,1376888,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-commerce,1337627,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-powerbiembedded,1336938,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-managementpartner,1336394,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-hanaonazure,1333791,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-machinelearningcompute,1333090,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-devspaces,1285356,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-applicationinsights,1276071,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
cloudformation-cli-python-plugin,700622,6.62,10,9,0,10,10,10,0,10,10,,9,0,10,,0,10
azure-eventhub-checkpointstoreblob-aio,645940,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
edgegrid-python,477809,6.62,10,6,0,10,10,10,0,10,9,,10,0,0,,10,10
azure-eventhub-checkpointstoreblob,472980,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-schemaregistry,336699,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-schemaregistry-avroserializer,269713,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-ai-metricsadvisor,266567,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-monitor-query,214570,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-ai-textanalytics,160334,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-search-documents,149270,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-hybridcompute,141542,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-ai-language-questionanswering,123660,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-cognitiveservices-knowledge-qnamaker,123325,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-ai-language-conversations,123219,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-ai-formrecognizer,109401,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-cognitiveservices-vision-computervision,95411,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-resourcegraph,83723,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-mgmt-automation,80359,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
azure-ai-ml,80030,6.62,8,8,0,10,10,10,,10,10,,0,0,10,,9,10
airflow-dbt,249139,6.60,10,8,0,10,10,10,,10,0,,10,,10,,10,10
pytenable,248295,6.60,10,8,0,10,10,,0,10,10,10,7,8,10,,0,10
econml,112507,6.60,10,8,0,10,10,0,0,10,10,,10,0,10,,10,10
msedge-selenium-tools,85737,6.60,10,6,0,8,10,10,0,10,0,,10,0,10,4,10,10
google-cloud-ndb,265085,6.58,10,1,0,10,10,10,0,10,10,,5,0,10,,10,10
requests,277634197,6.55,10,6,0,10,10,0,10,10,10,,7,10,10,0,0,10
httpcore,11239396,6.55,10,8,0,10,10,10,0,10,10,,9,0,10,,0,10
httpx,11044586,6.55,10,8,0,10,10,10,0,10,10,,9,0,10,,0,10
pyroute2,319763,6.55,10,3,0,6,10,10,0,10,10,,9,10,0,0,9,10
wagtail,133385,6.55,10,0,0,4,10,10,0,10,10,,5,10,10,,10,10
multidict,53700093,6.50,10,3,0,9,10,10,0,10,10,,7,10,10,0,0,10
interpret-community,148939,6.50,10,8,0,10,10,10,0,10,4,,7,10,10,,0,10
smdebug,78870,6.50,10,0,0,10,10,10,0,10,10,,5,0,10,0,10,10
filelock,52590836,6.47,10,0,0,6,10,10,10,10,9,10,7,0,10,,0,10
starlette,11805744,6.47,10,8,0,9,10,10,,10,10,,9,0,10,,0,10
checkov,6131418,6.47,10,6,2,3,10,10,0,10,10,10,0,10,10,,0,10
tf2onnx,338821,6.47,9,8,0,10,10,0,,10,10,,10,9,0,,10,10
fonttools,17982400,6.45,10,3,0,5,10,10,0,10,10,,7,10,0,,10,10
auth0-python,508759,6.45,10,8,0,10,10,10,0,10,10,,7,0,10,,0,10
charset-normalizer,240160757,6.42,10,8,0,3,10,10,10,10,10,,7,,10,0,0,10
async-timeout,56050048,6.42,10,3,0,10,10,10,0,10,8,,7,10,10,0,0,10
google-cloud-core,41295778,6.42,10,8,0,10,10,10,10,10,5,,4,0,10,,0,10
sentry-sdk,22576596,6.42,10,8,0,5,10,10,0,10,10,,7,7,10,0,0,10
twisted,2911837,6.42,10,1,0,10,10,0,0,10,10,10,7,0,10,,10,10
petl,288889,6.42,10,8,0,3,10,10,0,10,10,10,7,10,0,,0,10
numcodecs,152691,6.42,10,3,0,8,10,10,0,10,10,10,7,10,0,,0,10
jinja2,93234856,6.40,10,3,0,7,10,10,0,10,10,,7,0,9,8,0,10
uvicorn,10605699,6.40,10,6,0,10,10,10,0,10,10,,9,0,10,,0,10
xgboost,9138526,6.40,10,3,0,9,10,10,0,10,10,,0,0,10,0,10,10
h2o,383605,6.40,8,8,0,6,10,10,0,10,10,,0,0,10,,10,10
mozilla-version,147293,6.40,10,6,0,10,10,10,0,10,6,,10,0,0,,10,10
astroid,12364306,6.38,10,3,0,8,10,10,0,10,10,,9,8,9,,0,10
jpype1,4241433,6.38,5,0,0,10,10,10,0,10,10,,10,10,0,0,10,10
graphene-django,316040,6.38,10,8,0,9,10,10,0,10,10,10,7,0,0,,0,10
frozenlist,47474711,6.35,10,3,0,7,10,10,0,10,10,,7,10,10,0,0,10
aiosignal,46952866,6.35,10,3,0,7,10,10,0,10,10,,7,10,10,0,0,10
